treeModel clockModel method rep error
D995_11_10 quartlnorm MD-Cat rep034 1.0946181152211338
D995_11_10 trilnorm wLogDate rep034 0.9424099100489639
D995_11_10 trilnorm MD-Cat rep034 0.657726256232325
D995_11_10 trilnormvex wLogDate rep034 1.2649613257974397
D995_11_10 trilnormvex MD-Cat rep034 0.8490038376361013
D995_11_10 trilnormcave wLogDate rep034 1.0344910167354608
D995_11_10 trilnormcave MD-Cat rep034 0.5204922954287066
D995_11_10 quartlnorm wLogDate rep035 1.6707482802964189
D995_11_10 quartlnorm MD-Cat rep035 1.0911579511702567
D995_11_10 trilnorm wLogDate rep035 1.1379603789796242
D995_11_10 trilnorm MD-Cat rep035 0.6825938803983953
D995_11_10 trilnormvex wLogDate rep035 1.0755247911308814
D995_11_10 trilnormvex MD-Cat rep035 0.8437050392375802
D995_11_10 trilnormcave wLogDate rep035 1.094515733811106
D995_11_10 trilnormcave MD-Cat rep035 0.5100821656279239
D995_11_10 quartlnorm wLogDate rep036 1.600641918039324
D995_11_10 quartlnorm MD-Cat rep036 0.8601565051328104
D995_11_10 trilnorm wLogDate rep036 1.2524893787249378
D995_11_10 trilnorm MD-Cat rep036 0.6859073555907144
D995_11_10 trilnormvex wLogDate rep036 1.5903207932207597
D995_11_10 trilnormvex MD-Cat rep036 0.8172448770728244
D995_11_10 trilnormcave wLogDate rep036 1.1920420344440636
D995_11_10 trilnormcave MD-Cat rep036 0.5957637454733938
D995_11_10 quartlnorm wLogDate rep037 1.7304596034065076
D995_11_10 quartlnorm MD-Cat rep037 0.9556174090823001
D995_11_10 trilnorm wLogDate rep037 0.9767581822483078
D995_11_10 trilnorm MD-Cat rep037 0.8140311935561815
D995_11_10 trilnormvex wLogDate rep037 1.6548139267758897
D995_11_10 trilnormvex MD-Cat rep037 0.8409373510577803
D995_11_10 trilnormcave wLogDate rep037 1.1165184305438065
D995_11_10 trilnormcave MD-Cat rep037 0.5756762131722125
D995_11_10 quartlnorm wLogDate rep038 1.6789602674643678
D995_11_10 quartlnorm MD-Cat rep038 0.9649875811066227
D995_11_10 trilnormvex wLogDate rep038 1.518294884581901
D995_11_10 trilnormvex MD-Cat rep038 0.8098388786958279
D995_11_10 trilnormcave wLogDate rep038 1.0392955003143416
D995_11_10 trilnormcave MD-Cat rep038 0.5378155613911016
D995_11_10 quartlnorm wLogDate rep039 1.2793202040789267
D995_11_10 quartlnorm MD-Cat rep039 1.1819212019433856
D995_11_10 trilnorm wLogDate rep039 1.29758980014787
D995_11_10 trilnorm MD-Cat rep039 0.9328151789174361
D995_11_10 trilnormvex wLogDate rep039 1.23556063291394
D995_11_10 trilnormvex MD-Cat rep039 0.7533009659816776
D995_11_10 trilnormcave wLogDate rep039 0.8607162282642016
D995_11_10 trilnormcave MD-Cat rep039 0.599738133668167
D995_11_10 quartlnorm wLogDate rep040 1.7956571799750247
D995_11_10 quartlnorm MD-Cat rep040 1.191238767804003
D995_11_10 trilnorm wLogDate rep040 1.3546413425490063
D995_11_10 trilnorm MD-Cat rep040 0.8158071894241203
D995_11_10 trilnormvex wLogDate rep040 0.9576118222038894
D995_11_10 trilnormvex MD-Cat rep040 0.788123742047035
D995_11_10 trilnormcave wLogDate rep040 1.032455595626933
D995_11_10 trilnormcave MD-Cat rep040 0.585775234831909
D995_11_10 quartlnorm wLogDate rep041 1.4234200798240768
D995_11_10 quartlnorm MD-Cat rep041 0.9192411322040577
D995_11_10 trilnorm wLogDate rep041 1.2301885748397416
D995_11_10 trilnorm MD-Cat rep041 0.7600913012353789
D995_11_10 trilnormvex wLogDate rep041 1.2205038017877614
D995_11_10 trilnormvex MD-Cat rep041 0.7751360963581126
D995_11_10 trilnormcave wLogDate rep041 0.49233061594810373
D995_11_10 trilnormcave MD-Cat rep041 0.5467606444523361
D995_11_10 quartlnorm wLogDate rep042 1.7874473819523218
D995_11_10 quartlnorm MD-Cat rep042 1.0634850278068466
D995_11_10 trilnorm wLogDate rep042 1.2670744080101732
D995_11_10 trilnorm MD-Cat rep042 0.7377993278876145
D995_11_10 trilnormvex wLogDate rep042 1.3364553980407055
D995_11_10 trilnormvex MD-Cat rep042 0.7727550904052324
D995_11_10 trilnormcave wLogDate rep042 0.8531362189364241
D995_11_10 trilnormcave MD-Cat rep042 0.6472835683609411
D995_11_10 quartlnorm wLogDate rep043 1.4471854573272127
D995_11_10 quartlnorm MD-Cat rep043 1.1468993295777048
D995_11_10 trilnorm wLogDate rep043 0.9514101275201935
D995_11_10 trilnorm MD-Cat rep043 0.7618724655073352
D995_11_10 trilnormvex wLogDate rep043 0.9626075809077012
D995_11_10 trilnormvex MD-Cat rep043 0.78966721834604
D995_11_10 trilnormcave wLogDate rep043 0.6751408281730378
D995_11_10 trilnormcave MD-Cat rep043 0.5263386991416802
D995_11_10 quartlnorm wLogDate rep044 1.490463982544141
D995_11_10 quartlnorm MD-Cat rep044 1.0003500782592833
D995_11_10 trilnorm wLogDate rep044 1.1795385593862393
D995_11_10 trilnorm MD-Cat rep044 0.7606361619136175
D995_11_10 trilnormvex wLogDate rep044 1.3650804295921863
D995_11_10 trilnormvex MD-Cat rep044 0.8031361540490529
D995_11_10 trilnormcave wLogDate rep044 0.803555546168182
D995_11_10 trilnormcave MD-Cat rep044 0.6207975865013177
D995_11_10 quartlnorm wLogDate rep045 1.3260339507055388
D995_11_10 quartlnorm MD-Cat rep045 1.1154928614766335
D995_11_10 trilnorm wLogDate rep045 0.9245677649900973
D995_11_10 trilnorm MD-Cat rep045 0.7708026460761063
D995_11_10 trilnormvex wLogDate rep045 0.7638208545633027
D995_11_10 trilnormvex MD-Cat rep045 0.8985000816784214
D995_11_10 trilnormcave wLogDate rep045 1.2211991105067512
D995_11_10 trilnormcave MD-Cat rep045 0.6029920893647617
D995_11_10 quartlnorm wLogDate rep046 1.3131916191644089
D995_11_10 quartlnorm MD-Cat rep046 0.8881925766803432
D995_11_10 trilnorm wLogDate rep046 1.2808906210397042
D995_11_10 trilnorm MD-Cat rep046 0.8125665161104232
D995_11_10 trilnormvex wLogDate rep046 0.9690531837895566
D995_11_10 trilnormvex MD-Cat rep046 0.8487363904782462
D995_11_10 trilnormcave wLogDate rep046 0.7897501724795855
D995_11_10 trilnormcave MD-Cat rep046 0.6283977180433525
D995_11_10 quartlnorm wLogDate rep047 1.4541523152617584
D995_11_10 quartlnorm MD-Cat rep047 1.0991674218538252
D995_11_10 trilnorm wLogDate rep047 1.159257347062153
D995_11_10 trilnorm MD-Cat rep047 0.7197472606673895
D995_11_10 trilnormvex wLogDate rep047 1.5925790353646314
D995_11_10 trilnormvex MD-Cat rep047 0.772907991037212
D995_11_10 trilnormcave wLogDate rep047 0.6545050691994639
D995_11_10 trilnormcave MD-Cat rep047 0.6153933406872889
D995_11_10 quartlnorm wLogDate rep048 1.551817989436917
D995_11_10 quartlnorm MD-Cat rep048 1.0328413772581044
D995_11_10 trilnorm wLogDate rep048 1.2793357727957217
D995_11_10 trilnorm MD-Cat rep048 0.8085870466181184
D995_11_10 trilnormvex wLogDate rep048 1.1992240616074563
D995_11_10 trilnormvex MD-Cat rep048 0.6977961459051153
D995_11_10 trilnormcave wLogDate rep048 0.8920660686398124
D995_11_10 trilnormcave MD-Cat rep048 0.6190718066595635
D995_11_10 quartlnorm wLogDate rep049 1.5499120018598789
D995_11_10 quartlnorm MD-Cat rep049 1.1238023514897348
D995_11_10 trilnorm wLogDate rep049 1.2383291132768288
D995_11_10 trilnorm MD-Cat rep049 0.7745324416542237
D995_11_10 trilnormvex wLogDate rep049 1.1869598003075466
D995_11_10 trilnormvex MD-Cat rep049 0.814105017968069
D995_11_10 trilnormcave wLogDate rep049 0.7560551699720168
D995_11_10 trilnormcave MD-Cat rep049 0.5898589968132711
D995_11_10 quartlnorm wLogDate rep050 1.9591013633290417
D995_11_10 quartlnorm MD-Cat rep050 1.0680672897594088
D995_11_10 trilnorm wLogDate rep050 1.0262792233024478
D995_11_10 trilnorm MD-Cat rep050 0.7098491955826001
D995_11_10 trilnormvex wLogDate rep050 1.3721145359544065
D995_11_10 trilnormvex MD-Cat rep050 0.9801004115609728
D995_11_10 trilnormcave wLogDate rep050 1.1141434264337995
D995_11_10 trilnormcave MD-Cat rep050 0.5414979745755455
D995_11_10 quartlnorm wLogDate rep051 1.6116084664961654
D995_11_10 quartlnorm MD-Cat rep051 0.9906127362061014
D995_11_10 trilnorm wLogDate rep051 1.0186168820561181
D995_11_10 trilnorm MD-Cat rep051 0.6978928297862028
D995_11_10 trilnormvex wLogDate rep051 1.0121974364896875
D995_11_10 trilnormvex MD-Cat rep051 0.8055026114814549
D995_11_10 trilnormcave wLogDate rep051 0.6199738596776717
D995_11_10 trilnormcave MD-Cat rep051 0.6054726722261418
D995_11_10 quartlnorm wLogDate rep052 1.6290845269034666
D995_11_10 quartlnorm MD-Cat rep052 1.1715956243890215
D995_11_10 trilnorm wLogDate rep052 1.0670827190354641
D995_11_10 trilnorm MD-Cat rep052 0.7098858714362659
D995_11_10 trilnormvex wLogDate rep052 1.5424197673461875
D995_11_10 trilnormvex MD-Cat rep052 0.8384122091616597
D995_11_10 trilnormcave wLogDate rep052 0.7460987020611606
D995_11_10 trilnormcave MD-Cat rep052 0.5514243622934205
D995_11_10 quartlnorm wLogDate rep053 1.5564468462838947
D995_11_10 quartlnorm MD-Cat rep053 1.0829947405332445
D995_11_10 trilnorm wLogDate rep053 1.451392800829105
D995_11_10 trilnorm MD-Cat rep053 0.7348470475137505
D995_11_10 trilnormvex wLogDate rep053 1.3712072138440485
D995_11_10 trilnormvex MD-Cat rep053 0.9136550772847951
D995_11_10 trilnormcave wLogDate rep053 0.6658450945130984
D995_11_10 trilnormcave MD-Cat rep053 0.5846237216342642
D995_11_10 quartlnorm wLogDate rep054 1.4870694522581376
D995_11_10 quartlnorm MD-Cat rep054 1.0983297846243965
D995_11_10 trilnorm wLogDate rep054 0.9188093245758926
D995_11_10 trilnorm MD-Cat rep054 0.735536594558882
D995_11_10 trilnormvex wLogDate rep054 1.2169627374431133
D995_11_10 trilnormvex MD-Cat rep054 0.8652751709696632
D995_11_10 trilnormcave wLogDate rep054 0.8879116711224351
D995_11_10 trilnormcave MD-Cat rep054 0.4889324696059545
D995_11_10 quartlnorm wLogDate rep055 1.4919250082262987
D995_11_10 quartlnorm MD-Cat rep055 1.0526693609065858
D995_11_10 trilnorm wLogDate rep055 1.0333082067963193
D995_11_10 trilnorm MD-Cat rep055 0.7212924168411309
D995_11_10 trilnormvex wLogDate rep055 1.5821504488340314
D995_11_10 trilnormvex MD-Cat rep055 0.8481249674298186
D995_11_10 trilnormcave wLogDate rep055 1.0608836227905505
D995_11_10 trilnormcave MD-Cat rep055 0.5622245052761118
D995_11_10 quartlnorm wLogDate rep056 1.6037949992720866
D995_11_10 quartlnorm MD-Cat rep056 0.9328805839783276
D995_11_10 trilnorm wLogDate rep056 1.3199115275909177
D995_11_10 trilnorm MD-Cat rep056 0.6856080126868889
D995_11_10 trilnormvex wLogDate rep056 1.2021775491988382
D995_11_10 trilnormvex MD-Cat rep056 0.7691332190726444
D995_11_10 trilnormcave wLogDate rep056 0.8963953093832939
D995_11_10 trilnormcave MD-Cat rep056 0.5055221771620947
D995_11_10 quartlnorm wLogDate rep057 1.131914007472243
D995_11_10 quartlnorm MD-Cat rep057 0.9888010581582414
D995_11_10 trilnorm wLogDate rep057 0.6144859115831185
D995_11_10 trilnorm MD-Cat rep057 0.63311484431899
D995_11_10 trilnormvex wLogDate rep057 1.021209051479165
D995_11_10 trilnormvex MD-Cat rep057 0.810563396574432
D995_11_10 trilnormcave wLogDate rep057 1.1867714115328514
D995_11_10 trilnormcave MD-Cat rep057 0.5299157183830557
D995_11_10 quartlnorm wLogDate rep058 1.7781347775231846
D995_11_10 quartlnorm MD-Cat rep058 1.0591566048117442
D995_11_10 trilnorm wLogDate rep058 1.2909453617426607
D995_11_10 trilnorm MD-Cat rep058 0.7189704441930446
D995_11_10 trilnormvex wLogDate rep058 1.285704744231372
D995_11_10 trilnormvex MD-Cat rep058 0.8250607071687568
D995_11_10 trilnormcave wLogDate rep058 0.7315160109014316
D995_11_10 trilnormcave MD-Cat rep058 0.4956826124510571
D995_11_10 quartlnorm wLogDate rep059 1.6208590894758406
D995_11_10 quartlnorm MD-Cat rep059 1.0548189356767195
D995_11_10 trilnorm wLogDate rep059 1.3246319339896913
D995_11_10 trilnorm MD-Cat rep059 0.7746882204818164
D995_11_10 trilnormvex wLogDate rep059 1.0705123367574108
D995_11_10 trilnormvex MD-Cat rep059 0.7624579583130077
D995_11_10 trilnormcave wLogDate rep059 0.6712432485960291
D995_11_10 trilnormcave MD-Cat rep059 0.4867713123688802
D995_11_10 quartlnorm wLogDate rep060 1.61683390803858
D995_11_10 quartlnorm MD-Cat rep060 1.2162983318102487
D995_11_10 trilnorm wLogDate rep060 0.628122697209542
D995_11_10 trilnorm MD-Cat rep060 0.6410170118789998
D995_11_10 trilnormvex wLogDate rep060 0.7829065902967458
D995_11_10 trilnormvex MD-Cat rep060 0.8056721711283686
D995_11_10 trilnormcave wLogDate rep060 0.9084027096246754
D995_11_10 trilnormcave MD-Cat rep060 0.5636935469321656
D995_11_10 quartlnorm wLogDate rep061 1.41661283108173
D995_11_10 quartlnorm MD-Cat rep061 0.9606110537325185
D995_11_10 trilnorm wLogDate rep061 0.8991992292420408
D995_11_10 trilnorm MD-Cat rep061 0.7510018456321593
D995_11_10 trilnormvex wLogDate rep061 1.1924271815595322
D995_11_10 trilnormvex MD-Cat rep061 0.8201830880765292
D995_11_10 trilnormcave wLogDate rep061 1.1661311198785504
D995_11_10 trilnormcave MD-Cat rep061 0.5860187141255376
D995_11_10 quartlnorm wLogDate rep062 1.9612594036420787
D995_11_10 quartlnorm MD-Cat rep062 0.9175416807008734
D995_11_10 trilnorm wLogDate rep062 1.2703361194666187
D995_11_10 trilnorm MD-Cat rep062 0.7216443612320539
D995_11_10 trilnormvex wLogDate rep062 1.1363911198318324
D995_11_10 trilnormvex MD-Cat rep062 0.7418414746943897
D995_11_10 trilnormcave wLogDate rep062 0.5144517129606333
D995_11_10 trilnormcave MD-Cat rep062 0.5341143291529056
D995_11_10 quartlnorm wLogDate rep063 1.39098667854899
D995_11_10 quartlnorm MD-Cat rep063 1.0614907061430259
D995_11_10 trilnorm wLogDate rep063 1.3693927759533497
D995_11_10 trilnorm MD-Cat rep063 0.766637209950863
D995_11_10 trilnormvex wLogDate rep063 1.0364482302151803
D995_11_10 trilnormvex MD-Cat rep063 0.7100590418921523
D995_11_10 trilnormcave wLogDate rep063 0.744698068997617
D995_11_10 trilnormcave MD-Cat rep063 0.6161247703340775
D995_11_10 quartlnorm wLogDate rep064 1.4244178121890179
D995_11_10 quartlnorm MD-Cat rep064 1.0402712330903423
D995_11_10 trilnorm wLogDate rep064 0.8757890561974883
D995_11_10 trilnorm MD-Cat rep064 0.7230380871337467
D995_11_10 trilnormvex wLogDate rep064 1.1003832397569526
D995_11_10 trilnormvex MD-Cat rep064 0.946278519801274
D995_11_10 trilnormcave wLogDate rep064 1.017393123324431
D995_11_10 trilnormcave MD-Cat rep064 0.5717389954547288
D995_11_10 quartlnorm wLogDate rep065 1.7918404059384834
D995_11_10 quartlnorm MD-Cat rep065 1.1125604550658539
D995_11_10 trilnorm wLogDate rep065 0.9660694125362621
D995_11_10 trilnorm MD-Cat rep065 0.74670883820501
D995_11_10 trilnormvex wLogDate rep065 1.0376621391869478
D995_11_10 trilnormvex MD-Cat rep065 0.7438913181028031
D995_11_10 trilnormcave wLogDate rep065 0.6711386761064626
D995_11_10 trilnormcave MD-Cat rep065 0.6349291294735783
D995_11_10 quartlnorm wLogDate rep066 1.5545752264798895
D995_11_10 quartlnorm MD-Cat rep066 1.109943116030455
D995_11_10 trilnorm wLogDate rep066 0.9678446954740684
D995_11_10 trilnorm MD-Cat rep066 0.7583108048552283
D995_11_10 trilnormvex wLogDate rep066 1.4206806190854666
D995_11_10 trilnormvex MD-Cat rep066 0.8596114496811453
D995_11_10 trilnormcave wLogDate rep066 0.9625496018814709
D995_11_10 trilnormcave MD-Cat rep066 0.5685650225498614
D995_11_10 quartlnorm wLogDate rep067 1.7890984488931962
D995_11_10 quartlnorm MD-Cat rep067 1.0223813210390515
D995_11_10 trilnorm wLogDate rep067 1.1344871289408
D995_11_10 trilnorm MD-Cat rep067 0.7158616164505436
D995_11_10 trilnormvex wLogDate rep067 1.2185855646170451
D995_11_10 trilnormvex MD-Cat rep067 0.7711918144652662
D995_11_10 trilnormcave wLogDate rep067 0.8579752113286028
D995_11_10 trilnormcave MD-Cat rep067 0.5627258694444869
D995_11_10 quartlnorm wLogDate rep068 1.5827915203065697
D995_11_10 quartlnorm MD-Cat rep068 1.1585341958034843
D995_11_10 trilnorm wLogDate rep068 1.5214931537164098
D995_11_10 trilnorm MD-Cat rep068 0.7956919389566854
D995_11_10 trilnormvex wLogDate rep068 1.6272442431371672
D995_11_10 trilnormvex MD-Cat rep068 0.793109754921986
D995_11_10 trilnormcave wLogDate rep068 1.1130297151863704
D995_11_10 trilnormcave MD-Cat rep068 0.6421276242237027
D995_11_10 quartlnorm wLogDate rep069 1.4764810718356864
D995_11_10 quartlnorm MD-Cat rep069 0.9855854243279366
D995_11_10 trilnorm wLogDate rep069 1.4163996342000595
D995_11_10 trilnorm MD-Cat rep069 0.8704318347727614
D995_11_10 trilnormvex wLogDate rep069 1.313244674609756
D995_11_10 trilnormvex MD-Cat rep069 0.7167930498788049
D995_11_10 trilnormcave wLogDate rep069 1.0486894208677584
D995_11_10 trilnormcave MD-Cat rep069 0.5636990296261254
D995_11_10 quartlnorm wLogDate rep070 1.763781146496261
D995_11_10 quartlnorm MD-Cat rep070 1.0007614717992617
D995_11_10 trilnorm wLogDate rep070 0.8492468538629135
D995_11_10 trilnorm MD-Cat rep070 0.6898654432530565
D995_11_10 trilnormvex wLogDate rep070 1.6041706585051492
D995_11_10 trilnormvex MD-Cat rep070 0.7834773035692362
D995_11_10 trilnormcave wLogDate rep070 0.4773084128222857
D995_11_10 trilnormcave MD-Cat rep070 0.5603234668564356
D995_11_10 quartlnorm wLogDate rep071 1.5472619744565024
D995_11_10 quartlnorm MD-Cat rep071 1.1212663115832415
D995_11_10 trilnorm wLogDate rep071 1.0178053656518529
D995_11_10 trilnorm MD-Cat rep071 0.7800672602956411
D995_11_10 trilnormvex wLogDate rep071 1.446574409783211
D995_11_10 trilnormvex MD-Cat rep071 0.7526343321402226
D995_11_10 trilnormcave wLogDate rep071 0.898882165183025
D995_11_10 trilnormcave MD-Cat rep071 0.5480771158404352
D995_11_10 quartlnorm wLogDate rep072 1.7166850055480694
D995_11_10 quartlnorm MD-Cat rep072 1.2542650140625362
D995_11_10 trilnorm wLogDate rep072 1.261579570353058
D995_11_10 trilnorm MD-Cat rep072 0.6810679223050919
D995_11_10 trilnormvex wLogDate rep072 1.1504068996314283
D995_11_10 trilnormvex MD-Cat rep072 0.7889583079193304
D995_11_10 trilnormcave wLogDate rep072 1.0125881537153474
D995_11_10 trilnormcave MD-Cat rep072 0.5117642935395045
D995_11_10 quartlnorm wLogDate rep073 1.41304410309235
D995_11_10 quartlnorm MD-Cat rep073 1.0343154960265926
D995_11_10 trilnorm wLogDate rep073 1.2322353858796449
D995_11_10 trilnorm MD-Cat rep073 0.7624738154239442
D995_11_10 trilnormvex wLogDate rep073 1.2715228236515237
D995_11_10 trilnormvex MD-Cat rep073 0.7916844544328753
D995_11_10 trilnormcave wLogDate rep073 0.7460375237838138
D995_11_10 trilnormcave MD-Cat rep073 0.6075006487818256
D995_11_10 quartlnorm wLogDate rep074 1.8506041987630795
D995_11_10 quartlnorm MD-Cat rep074 0.954138224626498
D995_11_10 trilnorm wLogDate rep074 1.1034908778410948
D995_11_10 trilnorm MD-Cat rep074 0.7217351003653818
D995_11_10 trilnormvex wLogDate rep074 0.8803044628011076
D995_11_10 trilnormvex MD-Cat rep074 0.7140314827167684
D995_11_10 trilnormcave wLogDate rep074 0.9691342413413195
D995_11_10 trilnormcave MD-Cat rep074 0.4641612954427242
D995_11_10 quartlnorm wLogDate rep075 1.8563530085482922
D995_11_10 quartlnorm MD-Cat rep075 0.9730299390065055
D995_11_10 trilnorm wLogDate rep075 1.1316813212392067
D995_11_10 trilnorm MD-Cat rep075 0.8091113193155127
D995_11_10 trilnormvex wLogDate rep075 1.316113791817271
D995_11_10 trilnormvex MD-Cat rep075 0.8263862902374856
D995_11_10 trilnormcave wLogDate rep075 1.0628746905025377
D995_11_10 trilnormcave MD-Cat rep075 0.5527728206844525
D995_11_10 quartlnorm wLogDate rep076 1.2422880621029162
D995_11_10 quartlnorm MD-Cat rep076 1.0876122791387646
D995_11_10 trilnorm wLogDate rep076 1.2875194936431291
D995_11_10 trilnorm MD-Cat rep076 0.6340487910908507
D995_11_10 trilnormvex wLogDate rep076 1.2530596743747469
D995_11_10 trilnormvex MD-Cat rep076 0.8529163111967341
D995_11_10 trilnormcave wLogDate rep076 0.7428794465560358
D995_11_10 trilnormcave MD-Cat rep076 0.4681613780399996
D995_11_10 quartlnorm wLogDate rep077 1.7964207436189668
D995_11_10 quartlnorm MD-Cat rep077 0.9612594008357054
D995_11_10 trilnorm wLogDate rep077 1.375091316296986
D995_11_10 trilnorm MD-Cat rep077 0.7765925578510455
D995_11_10 trilnormvex wLogDate rep077 0.9532470007830228
D995_11_10 trilnormvex MD-Cat rep077 0.9034245694217223
D995_11_10 trilnormcave wLogDate rep077 1.0909191167591912
D995_11_10 trilnormcave MD-Cat rep077 0.5909915865708771
D995_11_10 quartlnorm wLogDate rep078 1.7167759350996443
D995_11_10 quartlnorm MD-Cat rep078 1.0507989940037443
D995_11_10 trilnorm wLogDate rep078 1.4065938267295734
D995_11_10 trilnorm MD-Cat rep078 0.7636922046217686
D995_11_10 trilnormvex wLogDate rep078 1.471289132314212
D995_11_10 trilnormvex MD-Cat rep078 0.7699219160412711
D995_11_10 trilnormcave wLogDate rep078 0.726913601525163
D995_11_10 trilnormcave MD-Cat rep078 0.6088468440931043
