treeModel rep clockModel nodeID trueTime estTime p0025 p0975
D750_11_10 rep001 trilnormcave I53 0.324089 0.4099 0.0010011205290538783 2.144777164204946
D750_11_10 rep001 trilnormcave I54 3.00596 3.8267 0.1986518776778903 6.362551248620462
D750_11_10 rep001 trilnormcave I55 7.79194 4.9901 3.145773580523191 9.449385324703561 
D750_11_10 rep001 trilnormcave I56 3.40031 4.5429 1.81694315360404 6.647534050167591
D750_11_10 rep001 trilnormcave I57 4.72786 4.2254 1.0167809309511113 4.0724001105654395
D750_11_10 rep001 trilnormcave I58 5.59743 5.778 3.682507505928689 6.375061813320512
D750_11_10 rep001 trilnormcave I59 0.203015 5.4108 1.0598617921343028 9.324058707404225
D750_11_10 rep001 trilnormcave I6 0.823905 1.7433 0.9955007678278669 5.804404599609027
D750_11_10 rep001 trilnormcave I60 1.7646 0.14 0.001011275639250255 4.981990693038226 
D750_11_10 rep001 trilnormcave I61 19.1452 18.7052 14.68924227196361 22.84324368084587
D750_11_10 rep001 trilnormcave I62 13.708 13.3506 9.628246762522064 20.69631788938488
D750_11_10 rep001 trilnormcave I63 0.0902661 0.1637 0.0010028905384302789 1.5720117389947106
D750_11_10 rep001 trilnormcave I64 11.9398 14.0966 10.583546889210275 18.861451610091972 
D750_11_10 rep001 trilnormcave I65 2.0561 1.8001 0.21348016145241014 4.795816619562534
D750_11_10 rep001 trilnormcave I66 2.90585 3.84 2.9462774065679063 6.2862801657823875
D750_11_10 rep001 trilnormcave I67 0.313418 0.4021 0.001002444041343975 1.0247297700542217
D750_11_10 rep001 trilnormcave I68 0.134422 0.1822 0.0010155918976927885 3.0515523764496093
D750_11_10 rep001 trilnormcave I69 2.16142 2.5892 1.3942680008469936 7.585430999716913
D750_11_10 rep001 trilnormcave I7 7.9685 8.0082 2.213183661268646 9.31270613317649 
D750_11_10 rep001 trilnormcave I70 3.50792 3.2596 0.8760674374131903 6.141964157882643 
D750_11_10 rep001 trilnormcave I71 12.2544 12.8572 9.603831457561533 17.596143710766416 
D750_11_10 rep001 trilnormcave I72 3.61321 3.7863 2.1182305791717715 5.741426723319902
D750_11_10 rep001 trilnormcave I73 2.859 4.1491 1.7672493926121295 6.782329845782277
D750_11_10 rep001 trilnormcave I74 0.754903 0.7972 0.0011604695212588112 6.25681247112877
D750_11_10 rep001 trilnormcave I75 8.47328 10.4972 7.62135074782638 19.54908631081634
D750_11_10 rep001 trilnormcave I76 9.27194 11.3558 3.8793409724206094 12.055715695257446
D750_11_10 rep001 trilnormcave I77 2.52234 3.508 1.6666811094879286 8.248235039210927
D750_11_10 rep001 trilnormcave I78 3.34785 3.5418 1.4424436396264166 6.923104256501512
D750_11_10 rep001 trilnormcave I79 0.199524 1.0358 0.001047212697045539 3.741980270586861
D750_11_10 rep001 trilnormcave I8 5.64279 2.9773 2.4289436342004302 8.618875444720292
D750_11_10 rep001 trilnormcave I80 0.842481 0.9091 0.001198692468685536 4.718466445325831
D750_11_10 rep001 trilnormcave I81 3.0593 3.7557 0.8476584165619983 9.38968988646204 
D750_11_10 rep001 trilnormcave I82 0.341389 0.1777 0.0010049148693843026 4.8030449069195145
D750_11_10 rep001 trilnormcave I83 0.529561 0.384 0.001009430373407838 2.0461005990286303
D750_11_10 rep001 trilnormcave I84 0.691753 1.2763 0.6208394704312027 5.265859116530719 
D750_11_10 rep001 trilnormcave I85 2.52875 5.5652 1.3192018579285076 5.934427352613666 
D750_11_10 rep001 trilnormcave I86 0.0469708 0.6014 0.001053502030926929 3.051996879460836 
D750_11_10 rep001 trilnormcave I87 4.83331 4.1791 2.3432780943364553 7.9762434789509316
D750_11_10 rep001 trilnormcave I88 2.15759 1.1608 1.0309739390355248 5.570530207859324
D750_11_10 rep001 trilnormcave I89 0.761152 1.1174 0.0010386175668050063 4.061139498703181 
D750_11_10 rep001 trilnormcave I9 1.03754 3.2189 0.8127466560363561 4.1738532404892705
D750_11_10 rep001 trilnormcave I90 5.53789 4.657 2.5455308968993506 8.707578870649035
D750_11_10 rep001 trilnormcave I91 0.15725 0.1822 0.0017954962076824899 3.525348204671701
D750_11_10 rep001 trilnormcave I92 1.63133 0.9993 0.001043033670102833 2.136593796314793
D750_11_10 rep001 trilnormcave I93 0.127508 0.3906 0.0010966355862863269 3.155799848025778 
D750_11_10 rep001 trilnormcave I94 0.721365 0.1362 0.0010070868348607087 2.252028601175163
D750_11_10 rep001 trilnormcave I95 1.00723 4.2886 0.0879946804064744 8.63236440319891
D750_11_10 rep001 trilnormcave I96 0.875971 1.122 0.001000697444633707 0.8734396835966706
D750_11_10 rep001 trilnormcave I97 0.317805 0.4762 0.0010087418497115586 1.2089040087493759
D750_11_10 rep001 trilnormcave I98 1.4626 1.4235 0.033192680788963334 4.6305734107445 
D750_11_10 rep001 trilnormcave I99 0.0128951 0.1512 0.0010139774206167713 3.046440467685936
D750_11_10 rep001 trilnorm 000001 3.15613 2.9396 0.0010147288376582066 4.720085866493517
D750_11_10 rep001 trilnorm 000002 8.16315 9.5946 5.28526009788438 12.628864002058183 
D750_11_10 rep001 trilnorm 000003 2.56413 2.4917 0.25324500256459537 6.147062774748587
D750_11_10 rep001 trilnorm 000004 1.73716 2.9554 0.0010398130922686377 4.618202642357012
D750_11_10 rep001 trilnorm 000005 4.10056 6.1788 1.461703858258769 7.110684823800296 
D750_11_10 rep001 trilnorm 000006 3.27655 6.0233 1.8627189827751165 8.575428071094208 
D750_11_10 rep001 trilnorm 000007 2.09532 0.4537 0.001002093625162459 2.3839055451495925
D750_11_10 rep001 trilnorm 000008 3.55249 4.6243 0.0010119055589603576 5.822849445270213
D750_11_10 rep001 trilnorm 000009 5.48045 6.5561 5.274843609976216 9.34246785076398
D750_11_10 rep001 trilnorm 000010 3.43883 4.4536 2.0499419450049587 6.920566884898117
D750_11_10 rep001 trilnorm 000011 7.61488 9.2717 7.275892662732147 11.788382984787617
D750_11_10 rep001 trilnorm 000012 6.82191 8.9308 3.583550657658388 9.300385279391943
D750_11_10 rep001 trilnorm 000013 5.93732 9.4645 3.533426504829953 10.946931899038828
D750_11_10 rep001 trilnorm 000014 2.65546 4.2311 0.001002026689112867 4.082199066285133
D750_11_10 rep001 trilnorm 000015 5.15613 4.9396 2.0010347288376575 6.720105866493516
D750_11_10 rep001 trilnorm 000016 5.29058 7.2055 4.319643124506628 11.083794371840584 
D750_11_10 rep001 trilnorm 000017 4.53044 9.2764 1.9843488103052958 11.759809016585658
D750_11_10 rep001 trilnorm 000018 3.77613 5.868 1.7762769832871999 6.512951596955513
D750_11_10 rep001 trilnorm 000019 2.37726 0.563 0.0010172392414768971 1.7874325468575805
D750_11_10 rep001 trilnorm 000020 5.63952 7.1371 1.7774398568323218 8.33718763877341
D750_11_10 rep001 trilnorm 000021 1.40769 0.3 0.0010076429534402465 2.438781059781091
D750_11_10 rep001 trilnorm 000022 7.55249 8.6244 4.00103190555896 9.822869445270213
D750_11_10 rep001 trilnorm 000023 4.37726 2.563 2.001017239241477 3.7874325468575805
D750_11_10 rep001 trilnorm 000024 6.73584 7.1561 6.816161663413796 12.566966092260788
D750_11_10 rep001 trilnorm 000025 8.17658 10.0024 0.001268877640704602 11.056697951889193
D750_11_10 rep001 trilnorm 000026 5.73715 6.9554 4.001059813092268 8.618222642357011
D750_11_10 rep001 trilnorm 000027 0.95212 0.7127 0.0010037727277478895 4.581612742512299
D750_11_10 rep001 trilnorm 000028 0.980301 1.5559 0.0013833940899279362 3.4969093704032312
D750_11_10 rep001 trilnorm 000029 3.17173 2.2952 0.0010245454419536538 4.389402415731954
D750_11_10 rep001 trilnorm 000030 8.40137 11.6638 5.912850543031633 16.194377415948082
D750_11_10 rep001 trilnorm 000031 6.85499 8.6571 5.924682142963476 11.81274516555711
D750_11_10 rep001 trilnorm 000032 2.9803 3.5559 2.001383394089928 5.496909370403231
