"scenario" "rep" "k" "nodeName" "trueNodeAge" "estNodeAge" "error"
"25264" "scenario3" "rep005" 100 "I66" 44.4088 66.7204 0.159368571428571
"25265" "scenario3" "rep005" 100 "I67" 55.5269 87.0323 0.225038571428572
"25266" "scenario3" "rep005" 100 "I68" 33.642 40.1879 0.0467564285714285
"25267" "scenario3" "rep005" 100 "I69" 33.6432 40.9325 0.0520664285714285
"25268" "scenario3" "rep005" 100 "I7" 6.9627 -13.5416 0.146459285714286
"25269" "scenario3" "rep005" 100 "I70" 39.5374 46.8863 0.0524921428571429
"25270" "scenario3" "rep005" 100 "I71" 41.25 47.2254 0.0426814285714286
"25271" "scenario3" "rep005" 100 "I72" 35.6755 42.0635 0.0456285714285714
"25272" "scenario3" "rep005" 100 "I73" 36.3187 44.1911 0.0562314285714286
"25273" "scenario3" "rep005" 100 "I74" 37.3101 44.7933 0.0534514285714286
"25274" "scenario3" "rep005" 100 "I8" 7.23236 -13.0695 0.145013285714286
"25275" "scenario3" "rep005" 100 "I9" 16.9771 53.4115 0.260245714285714
"25276" "scenario3" "rep005" 10 "I0" 0 6.183 0.0441642857142857
"25277" "scenario3" "rep005" 10 "I1" 1.89772 6.5938 0.0335434285714286
"25278" "scenario3" "rep005" 10 "I10" 24.4452 60.482 0.257405714285714
"25279" "scenario3" "rep005" 10 "I11" 8.33087 11.9635 0.0259473571428571
"25280" "scenario3" "rep005" 10 "I12" 52.2788 29.5927 0.162043571428571
"25281" "scenario3" "rep005" 10 "I13" 8.5159 12.0333 0.0251242857142857
"25282" "scenario3" "rep005" 10 "I14" 36.5605 37.7965 0.00882857142857146
"25283" "scenario3" "rep005" 10 "I15" 9.61193 12.7148 0.0221633571428572
"25284" "scenario3" "rep005" 10 "I16" 18.552 16.4106 0.0152957142857143
"25285" "scenario3" "rep005" 10 "I17" 64.4724 39.6736 0.177134285714286
"25286" "scenario3" "rep005" 10 "I18" 7.12688 7.2969 0.00121442857142857
"25287" "scenario3" "rep005" 10 "I19" 12.9639 20.2492 0.0520378571428571
"25288" "scenario3" "rep005" 10 "I2" 45.1116 52.0673 0.0496835714285714
"25289" "scenario3" "rep005" 10 "I20" 16.3031 24.0607 0.0554114285714286
"25290" "scenario3" "rep005" 10 "I21" 24.8599 37.5658 0.0907564285714286
"25291" "scenario3" "rep005" 10 "I22" 30.0471 41.0069 0.0782842857142857
"25292" "scenario3" "rep005" 10 "I23" 32.4873 41.8555 0.0669157142857143
"25293" "scenario3" "rep005" 10 "I24" 31.6844 41.5961 0.0707978571428571
"25294" "scenario3" "rep005" 10 "I25" 33.9221 41.6597 0.0552685714285714
"25295" "scenario3" "rep005" 10 "I26" 37.7111 51.9063 0.101394285714286
"25296" "scenario3" "rep005" 10 "I27" 39.3061 67.1498 0.198883571428571
"25297" "scenario3" "rep005" 10 "I28" 49.2904 95.8581 0.332626428571429
"25298" "scenario3" "rep005" 10 "I29" 54.541 69.3252 0.105601428571429
"25299" "scenario3" "rep005" 10 "I3" 53.1728 55.8287 0.0189707142857143
"25300" "scenario3" "rep005" 10 "I30" 8.64398 7.3723 0.00908342857142858
"25301" "scenario3" "rep005" 10 "I31" 18.7662 13.931 0.0345371428571429
"25302" "scenario3" "rep005" 10 "I32" 20.3792 14.1733 0.0443278571428572
"25303" "scenario3" "rep005" 10 "I33" 39.6276 17.413 0.158675714285714
"25304" "scenario3" "rep005" 10 "I34" 15.3699 27.2215 0.0846542857142857
"25305" "scenario3" "rep005" 10 "I35" 16.5318 30.0076 0.0962557142857143
"25306" "scenario3" "rep005" 10 "I36" 17.1885 30.104 0.0922535714285714
"25307" "scenario3" "rep005" 10 "I37" 18.0794 31.8648 0.0984671428571429
"25308" "scenario3" "rep005" 10 "I38" 24.2807 34.0845 0.0700271428571428
"25309" "scenario3" "rep005" 10 "I39" 25.3912 34.2074 0.0629728571428571
"25310" "scenario3" "rep005" 10 "I4" 4.29313 6.6671 0.0169569285714286
"25311" "scenario3" "rep005" 10 "I40" 26.2688 34.2772 0.0572028571428572
"25312" "scenario3" "rep005" 10 "I41" 27.3794 34.3434 0.0497428571428572
"25313" "scenario3" "rep005" 10 "I42" 33.9127 36.8387 0.0209
"25314" "scenario3" "rep005" 10 "I43" 41.7203 43.4569 0.0124042857142857
"25315" "scenario3" "rep005" 10 "I44" 43.2265 70.1791 0.192518571428571
"25316" "scenario3" "rep005" 10 "I45" 48.2767 71.4975 0.165862857142857
"25317" "scenario3" "rep005" 10 "I46" 56.6923 123.1962 0.475027857142857
"25318" "scenario3" "rep005" 10 "I47" 76.9586 127.0854 0.358048571428571
"25319" "scenario3" "rep005" 10 "I48" 79.3105 127.1443 0.34167
"25320" "scenario3" "rep005" 10 "I49" 52.3546 71.8555 0.139292142857143
"25321" "scenario3" "rep005" 10 "I5" 9.33696 6.8456 0.0177954285714286
"25322" "scenario3" "rep005" 10 "I50" 58.469 128.3415 0.499089285714286
"25323" "scenario3" "rep005" 10 "I51" 83.0134 129.5712 0.332555714285714
"25324" "scenario3" "rep005" 10 "I52" 83.4521 129.6511 0.329992857142857
"25325" "scenario3" "rep005" 10 "I53" 83.7694 129.8919 0.329446428571428
"25326" "scenario3" "rep005" 10 "I54" 87.5096 131.012 0.310731428571429
"25327" "scenario3" "rep005" 10 "I55" 26.0402 34.3816 0.0595814285714286
"25328" "scenario3" "rep005" 10 "I56" 26.8496 34.4474 0.05427
"25329" "scenario3" "rep005" 10 "I57" 28.4881 34.5106 0.0430178571428571
"25330" "scenario3" "rep005" 10 "I58" 45.7523 70.9703 0.180128571428571
"25331" "scenario3" "rep005" 10 "I59" 89.2963 136.8181 0.339441428571428
"25332" "scenario3" "rep005" 10 "I6" 33.1967 64.7802 0.225596428571429
"25333" "scenario3" "rep005" 10 "I60" 31.2313 40.915 0.0691692857142857
"25334" "scenario3" "rep005" 10 "I61" 31.807 40.9819 0.065535
"25335" "scenario3" "rep005" 10 "I62" 34.9944 46.4018 0.0814814285714286
"25336" "scenario3" "rep005" 10 "I63" 32.6694 42.6933 0.0715992857142857
"25337" "scenario3" "rep005" 10 "I64" 33.8687 104.9116 0.507449285714286
"25338" "scenario3" "rep005" 10 "I65" 41.6289 124.7042 0.593395
"25339" "scenario3" "rep005" 10 "I66" 44.4088 127.5226 0.59367
"25340" "scenario3" "rep005" 10 "I67" 55.5269 129.5767 0.528927142857143
"25341" "scenario3" "rep005" 10 "I68" 33.642 40.9877 0.0524692857142857
"25342" "scenario3" "rep005" 10 "I69" 33.6432 41.1205 0.0534092857142857
"25343" "scenario3" "rep005" 10 "I7" 6.9627 7.2201 0.00183857142857143
"25344" "scenario3" "rep005" 10 "I70" 39.5374 101.5442 0.442905714285714
"25345" "scenario3" "rep005" 10 "I71" 41.25 101.6109 0.431149285714286
"25346" "scenario3" "rep005" 10 "I72" 35.6755 41.9636 0.044915
"25347" "scenario3" "rep005" 10 "I73" 36.3187 43.7871 0.0533457142857143
"25348" "scenario3" "rep005" 10 "I74" 37.3101 43.8834 0.0469521428571429
"25349" "scenario3" "rep005" 10 "I8" 7.23236 7.2898 0.000410285714285712
"25350" "scenario3" "rep005" 10 "I9" 16.9771 58.421 0.296027857142857
"25426" "scenario3" "rep005" 25 "I0" 0 -31.3632 0.224022857142857
"25427" "scenario3" "rep005" 25 "I1" 1.89772 -28.6419 0.218140142857143
"25428" "scenario3" "rep005" 25 "I10" 24.4452 -4.7031 0.208202142857143
"25429" "scenario3" "rep005" 25 "I11" 8.33087 -24.5119 0.234591214285714
"25430" "scenario3" "rep005" 25 "I12" 52.2788 65.9024 0.0973114285714286
"25431" "scenario3" "rep005" 25 "I13" 8.5159 -24.1634 0.233423571428571
"25432" "scenario3" "rep005" 25 "I14" 36.5605 37.1069 0.00390285714285718
"25433" "scenario3" "rep005" 25 "I15" 9.61193 -18.1682 0.1984295
"25434" "scenario3" "rep005" 25 "I16" 18.552 4.7694 0.0984471428571428
"25435" "scenario3" "rep005" 25 "I17" 64.4724 66.4199 0.0139107142857143
"25436" "scenario3" "rep005" 25 "I18" 7.12688 -28.0485 0.251252714285714
"25437" "scenario3" "rep005" 25 "I19" 12.9639 -25.7291 0.276378571428571
"25438" "scenario3" "rep005" 25 "I2" 45.1116 61.8132 0.119297142857143
"25439" "scenario3" "rep005" 25 "I20" 16.3031 -24.5594 0.291875
"25440" "scenario3" "rep005" 25 "I21" 24.8599 -23.6473 0.34648
"25441" "scenario3" "rep005" 25 "I22" 30.0471 9.0924 0.149676428571429
"25442" "scenario3" "rep005" 25 "I23" 32.4873 31.5062 0.00700785714285713
"25443" "scenario3" "rep005" 25 "I24" 31.6844 13.7351 0.128209285714286
"25444" "scenario3" "rep005" 25 "I25" 33.9221 14.0823 0.141712857142857
"25445" "scenario3" "rep005" 25 "I26" 37.7111 22.5499 0.108294285714286
"25446" "scenario3" "rep005" 25 "I27" 39.3061 24.8776 0.103060714285714
"25447" "scenario3" "rep005" 25 "I28" 49.2904 28.4659 0.148746428571429
"25448" "scenario3" "rep005" 25 "I29" 54.541 28.5646 0.185545714285714
"25449" "scenario3" "rep005" 25 "I3" 53.1728 81.9327 0.205427857142857
"25450" "scenario3" "rep005" 25 "I30" 8.64398 -27.7386 0.259875571428571
"25451" "scenario3" "rep005" 25 "I31" 18.7662 26.8087 0.0574464285714286
"25452" "scenario3" "rep005" 25 "I32" 20.3792 29.1176 0.0624171428571428
"25453" "scenario3" "rep005" 25 "I33" 39.6276 62.9108 0.166308571428571
"25454" "scenario3" "rep005" 25 "I34" 15.3699 17.0142 0.011745
"25455" "scenario3" "rep005" 25 "I35" 16.5318 20.9645 0.0316621428571429
"25456" "scenario3" "rep005" 25 "I36" 17.1885 19.1027 0.0136728571428571
"25457" "scenario3" "rep005" 25 "I37" 18.0794 22.1868 0.0293385714285714
"25458" "scenario3" "rep005" 25 "I38" 24.2807 38.7553 0.10339
"25459" "scenario3" "rep005" 25 "I39" 25.3912 39.4189 0.100197857142857
"25460" "scenario3" "rep005" 25 "I4" 4.29313 -28.407 0.233572357142857
"25461" "scenario3" "rep005" 25 "I40" 26.2688 39.7781 0.096495
"25462" "scenario3" "rep005" 25 "I41" 27.3794 40.1688 0.0913528571428571
"25463" "scenario3" "rep005" 25 "I42" 33.9127 42.6457 0.0623785714285714
"25464" "scenario3" "rep005" 25 "I43" 41.7203 45.1039 0.0241685714285714
"25465" "scenario3" "rep005" 25 "I44" 43.2265 51.5922 0.059755
"25466" "scenario3" "rep005" 25 "I45" 48.2767 53.8953 0.0401328571428572
"25467" "scenario3" "rep005" 25 "I46" 56.6923 57.0914 0.00285071428571427
"25468" "scenario3" "rep005" 25 "I47" 76.9586 76.3599 0.00427642857142863
"25469" "scenario3" "rep005" 25 "I48" 79.3105 76.6356 0.0191064285714286
"25470" "scenario3" "rep005" 25 "I49" 52.3546 55.3776 0.0215928571428572
"25471" "scenario3" "rep005" 25 "I5" 9.33696 -27.306 0.261735428571429
"25472" "scenario3" "rep005" 25 "I50" 58.469 72.9916 0.103732857142857
"25473" "scenario3" "rep005" 25 "I51" 83.0134 84.2351 0.00872642857142856
"25474" "scenario3" "rep005" 25 "I52" 83.4521 84.5362 0.00774357142857137
"25475" "scenario3" "rep005" 25 "I53" 83.7694 86.1299 0.0168607142857143
"25476" "scenario3" "rep005" 25 "I54" 87.5096 86.4342 0.00768142857142858
"25477" "scenario3" "rep005" 25 "I55" 26.0402 40.3188 0.10199
"25478" "scenario3" "rep005" 25 "I56" 26.8496 40.469 0.0972814285714286
"25479" "scenario3" "rep005" 25 "I57" 28.4881 40.7957 0.0879114285714286
"25480" "scenario3" "rep005" 25 "I58" 45.7523 79.1703 0.2387
"25481" "scenario3" "rep005" 25 "I59" 89.2963 81.581 0.0551092857142857
"25482" "scenario3" "rep005" 25 "I6" 33.1967 18.5817 0.104392857142857
"25483" "scenario3" "rep005" 25 "I60" 31.2313 41.6308 0.0742821428571429
"25484" "scenario3" "rep005" 25 "I61" 31.807 41.8154 0.0714885714285714
"25485" "scenario3" "rep005" 25 "I62" 34.9944 49.1503 0.101113571428571
"25486" "scenario3" "rep005" 25 "I63" 32.6694 43.5723 0.0778778571428571
"25487" "scenario3" "rep005" 25 "I64" 33.8687 51.1805 0.123655714285714
"25488" "scenario3" "rep005" 25 "I65" 41.6289 98.0825 0.40324
"25489" "scenario3" "rep005" 25 "I66" 44.4088 98.2698 0.384721428571429
"25490" "scenario3" "rep005" 25 "I67" 55.5269 134.4236 0.563547857142857
"25491" "scenario3" "rep005" 25 "I68" 33.642 41.8265 0.0584607142857143
"25492" "scenario3" "rep005" 25 "I69" 33.6432 42.3632 0.0622857142857143
"25493" "scenario3" "rep005" 25 "I7" 6.9627 -28.2009 0.251168571428571
"25494" "scenario3" "rep005" 25 "I70" 39.5374 86.9779 0.338860714285714
"25495" "scenario3" "rep005" 25 "I71" 41.25 87.3076 0.328982857142857
"25496" "scenario3" "rep005" 25 "I72" 35.6755 42.9753 0.0521414285714286
"25497" "scenario3" "rep005" 25 "I73" 36.3187 44.094 0.0555378571428572
"25498" "scenario3" "rep005" 25 "I74" 37.3101 44.3327 0.0501614285714286
"25499" "scenario3" "rep005" 25 "I8" 7.23236 -27.8238 0.250401142857143
"25500" "scenario3" "rep005" 25 "I9" 16.9771 -7.2483 0.173038571428571
"25576" "scenario3" "rep005" 3 "I0" 0 -24.8266 0.177332857142857
"25577" "scenario3" "rep005" 3 "I1" 1.89772 -24.1861 0.186313
"25578" "scenario3" "rep005" 3 "I10" 24.4452 29.5895 0.036745
"25579" "scenario3" "rep005" 3 "I11" 8.33087 -12.2569 0.1470555
"25580" "scenario3" "rep005" 3 "I12" 52.2788 73.9982 0.155138571428571
"25581" "scenario3" "rep005" 3 "I13" 8.5159 -11.7406 0.144689285714286
"25582" "scenario3" "rep005" 3 "I14" 36.5605 37.3716 0.00579357142857145
"25583" "scenario3" "rep005" 3 "I15" 9.61193 -0.7232 0.0738223571428571
"25584" "scenario3" "rep005" 3 "I16" 18.552 83.9525 0.467146428571429
"25585" "scenario3" "rep005" 3 "I17" 64.4724 96.9693 0.232120714285714
"25586" "scenario3" "rep005" 3 "I18" 7.12688 -23.8889 0.221541285714286
"25587" "scenario3" "rep005" 3 "I19" 12.9639 -22.9623 0.256615714285714
"25588" "scenario3" "rep005" 3 "I2" 45.1116 55.4312 0.0737114285714285
"25589" "scenario3" "rep005" 3 "I20" 16.3031 -19.5505 0.256097142857143
"25590" "scenario3" "rep005" 3 "I21" 24.8599 -16.8316 0.297796428571429
"25591" "scenario3" "rep005" 3 "I22" 30.0471 -8.7311 0.276987142857143
"25592" "scenario3" "rep005" 3 "I23" 32.4873 -6.7126 0.279999285714286
"25593" "scenario3" "rep005" 3 "I24" 31.6844 -7.6563 0.281005
"25594" "scenario3" "rep005" 3 "I25" 33.9221 -7.5333 0.29611
"25595" "scenario3" "rep005" 3 "I26" 37.7111 -2.9308 0.290299285714286
"25596" "scenario3" "rep005" 3 "I27" 39.3061 -0.0993 0.281467142857143
"25597" "scenario3" "rep005" 3 "I28" 49.2904 68.1107 0.134430714285714
"25598" "scenario3" "rep005" 3 "I29" 54.541 4.1962 0.359605714285714
"25599" "scenario3" "rep005" 3 "I3" 53.1728 89.4564 0.259168571428571
"25600" "scenario3" "rep005" 3 "I30" 8.64398 -23.7636 0.231482714285714
"25601" "scenario3" "rep005" 3 "I31" 18.7662 14.2939 0.031945
"25602" "scenario3" "rep005" 3 "I32" 20.3792 14.6612 0.0408428571428572
"25603" "scenario3" "rep005" 3 "I33" 39.6276 19.6608 0.14262
"25604" "scenario3" "rep005" 3 "I34" 15.3699 25.1199 0.0696428571428572
"25605" "scenario3" "rep005" 3 "I35" 16.5318 27.4571 0.0780378571428571
"25606" "scenario3" "rep005" 3 "I36" 17.1885 36.8365 0.140342857142857
"25607" "scenario3" "rep005" 3 "I37" 18.0794 37.1938 0.136531428571429
"25608" "scenario3" "rep005" 3 "I38" 24.2807 37.65 0.095495
"25609" "scenario3" "rep005" 3 "I39" 25.3912 37.7148 0.0880257142857142
"25610" "scenario3" "rep005" 3 "I4" 4.29313 -24.0854 0.202703785714286
"25611" "scenario3" "rep005" 3 "I40" 26.2688 37.8046 0.0823985714285714
"25612" "scenario3" "rep005" 3 "I41" 27.3794 37.9109 0.075225
"25613" "scenario3" "rep005" 3 "I42" 33.9127 46.2843 0.0883685714285714
"25614" "scenario3" "rep005" 3 "I43" 41.7203 50.9698 0.0660678571428571
"25615" "scenario3" "rep005" 3 "I44" 43.2265 70.9662 0.198140714285714
"25616" "scenario3" "rep005" 3 "I45" 48.2767 71.1582 0.163439285714286
"25617" "scenario3" "rep005" 3 "I46" 56.6923 73.1728 0.117717857142857
"25618" "scenario3" "rep005" 3 "I47" 76.9586 87.4116 0.0746642857142857
"25619" "scenario3" "rep005" 3 "I48" 79.3105 87.5103 0.05857
"25620" "scenario3" "rep005" 3 "I49" 52.3546 71.2894 0.135248571428571
"25621" "scenario3" "rep005" 3 "I5" 9.33696 -23.805 0.236728285714286
"25622" "scenario3" "rep005" 3 "I50" 58.469 112.3597 0.384933571428571
"25623" "scenario3" "rep005" 3 "I51" 83.0134 121.7623 0.276777857142857
"25624" "scenario3" "rep005" 3 "I52" 83.4521 121.8668 0.274390714285714
"25625" "scenario3" "rep005" 3 "I53" 83.7694 127.8103 0.314577857142857
"25626" "scenario3" "rep005" 3 "I54" 87.5096 127.9431 0.288810714285714
"25627" "scenario3" "rep005" 3 "I55" 26.0402 37.877 0.0845485714285715
"25628" "scenario3" "rep005" 3 "I56" 26.8496 37.944 0.0792457142857143
"25629" "scenario3" "rep005" 3 "I57" 28.4881 38.0142 0.0680435714285715
"25630" "scenario3" "rep005" 3 "I58" 45.7523 50.9405 0.0370585714285714
"25631" "scenario3" "rep005" 3 "I59" 89.2963 114.4651 0.179777142857143
"25632" "scenario3" "rep005" 3 "I6" 33.1967 28.5923 0.0328885714285714
"25633" "scenario3" "rep005" 3 "I60" 31.2313 42.5619 0.0809328571428571
"25634" "scenario3" "rep005" 3 "I61" 31.807 44.8814 0.0933885714285714
"25635" "scenario3" "rep005" 3 "I62" 34.9944 51.3504 0.116828571428571
"25636" "scenario3" "rep005" 3 "I63" 32.6694 57.378 0.17649
"25637" "scenario3" "rep005" 3 "I64" 33.8687 96.0416 0.444092142857143
"25638" "scenario3" "rep005" 3 "I65" 41.6289 107.9292 0.473573571428571
"25639" "scenario3" "rep005" 3 "I66" 44.4088 108.1307 0.455156428571429
"25640" "scenario3" "rep005" 3 "I67" 55.5269 119.7537 0.458762857142857
"25641" "scenario3" "rep005" 3 "I68" 33.642 42.6431 0.0642935714285714
"25642" "scenario3" "rep005" 3 "I69" 33.6432 42.7843 0.0652935714285714
"25643" "scenario3" "rep005" 3 "I7" 6.9627 -23.9837 0.221045714285714
"25644" "scenario3" "rep005" 3 "I70" 39.5374 81.157 0.297282857142857
"25645" "scenario3" "rep005" 3 "I71" 41.25 84.0959 0.306042142857143
"25646" "scenario3" "rep005" 3 "I72" 35.6755 42.9194 0.0517421428571429
"25647" "scenario3" "rep005" 3 "I73" 36.3187 43.1772 0.0489892857142857
"25648" "scenario3" "rep005" 3 "I74" 37.3101 43.2616 0.0425107142857143
"25649" "scenario3" "rep005" 3 "I8" 7.23236 -23.5302 0.219732571428571
"25650" "scenario3" "rep005" 3 "I9" 16.9771 23.2821 0.0450357142857143
"25651" "scenario3" "rep005" 50 "I0" 0 -0.6703 0.00478785714285714
"25652" "scenario3" "rep005" 50 "I1" 1.89772 2.6352 0.00526771428571429
"25653" "scenario3" "rep005" 50 "I10" 24.4452 60.6448 0.258568571428571
"25654" "scenario3" "rep005" 50 "I11" 8.33087 6.5219 0.0129212142857143
"25655" "scenario3" "rep005" 50 "I12" 52.2788 63.692 0.0815228571428572
"25656" "scenario3" "rep005" 50 "I13" 8.5159 6.8306 0.0120378571428571
"25657" "scenario3" "rep005" 50 "I14" 36.5605 37.3235 0.00545000000000004
"25658" "scenario3" "rep005" 50 "I15" 9.61193 11.9705 0.0168469285714286
"25659" "scenario3" "rep005" 50 "I16" 18.552 29.2497 0.0764121428571429
"25660" "scenario3" "rep005" 50 "I17" 64.4724 107.302 0.305925714285714
"25661" "scenario3" "rep005" 50 "I18" 7.12688 3.8975 0.023067
"25662" "scenario3" "rep005" 50 "I19" 12.9639 9.3713 0.0256614285714286
"25663" "scenario3" "rep005" 50 "I2" 45.1116 56.6584 0.0824771428571428
"25664" "scenario3" "rep005" 50 "I20" 16.3031 12.0619 0.0302942857142857
"25665" "scenario3" "rep005" 50 "I21" 24.8599 14.3128 0.0753364285714286
"25666" "scenario3" "rep005" 50 "I22" 30.0471 15.2008 0.106045
"25667" "scenario3" "rep005" 50 "I23" 32.4873 30.5294 0.013985
"25668" "scenario3" "rep005" 50 "I24" 31.6844 18.7836 0.0921485714285714
"25669" "scenario3" "rep005" 50 "I25" 33.9221 19.0638 0.106130714285714
"25670" "scenario3" "rep005" 50 "I26" 37.7111 22.4273 0.10917
"25671" "scenario3" "rep005" 50 "I27" 39.3061 24.2174 0.107776428571429
"25672" "scenario3" "rep005" 50 "I28" 49.2904 25.7162 0.168387142857143
"25673" "scenario3" "rep005" 50 "I29" 54.541 28.093 0.188914285714286
"25674" "scenario3" "rep005" 50 "I3" 53.1728 79.9044 0.19094
"25675" "scenario3" "rep005" 50 "I30" 8.64398 4.3541 0.030642
"25676" "scenario3" "rep005" 50 "I31" 18.7662 17.4036 0.00973285714285715
"25677" "scenario3" "rep005" 50 "I32" 20.3792 19.6918 0.00491
"25678" "scenario3" "rep005" 50 "I33" 39.6276 107.6074 0.48557
"25679" "scenario3" "rep005" 50 "I34" 15.3699 23.3994 0.0573535714285714
"25680" "scenario3" "rep005" 50 "I35" 16.5318 32.0467 0.110820714285714
"25681" "scenario3" "rep005" 50 "I36" 17.1885 25.704 0.060825
"25682" "scenario3" "rep005" 50 "I37" 18.0794 29.3011 0.080155
"25683" "scenario3" "rep005" 50 "I38" 24.2807 33.2544 0.0640978571428571
"25684" "scenario3" "rep005" 50 "I39" 25.3912 34.0957 0.062175
"25685" "scenario3" "rep005" 50 "I4" 4.29313 2.9888 0.00931664285714285
"25686" "scenario3" "rep005" 50 "I40" 26.2688 34.4687 0.0585707142857143
"25687" "scenario3" "rep005" 50 "I41" 27.3794 34.8721 0.0535192857142857
"25688" "scenario3" "rep005" 50 "I42" 33.9127 37.8604 0.0281978571428571
"25689" "scenario3" "rep005" 50 "I43" 41.7203 41.3145 0.00289857142857142
"25690" "scenario3" "rep005" 50 "I44" 43.2265 64.41 0.151310714285714
"25691" "scenario3" "rep005" 50 "I45" 48.2767 67.6949 0.138701428571429
"25692" "scenario3" "rep005" 50 "I46" 56.6923 71.666 0.106955
"25693" "scenario3" "rep005" 50 "I47" 76.9586 104.9066 0.199628571428571
"25694" "scenario3" "rep005" 50 "I48" 79.3105 105.2385 0.1852
"25695" "scenario3" "rep005" 50 "I49" 52.3546 69.4771 0.122303571428571
"25696" "scenario3" "rep005" 50 "I5" 9.33696 3.9071 0.0387847142857143
"25697" "scenario3" "rep005" 50 "I50" 58.469 112.1899 0.383720714285714
"25698" "scenario3" "rep005" 50 "I51" 83.0134 124.4921 0.296276428571428
"25699" "scenario3" "rep005" 50 "I52" 83.4521 124.9498 0.296412142857143
"25700" "scenario3" "rep005" 50 "I53" 83.7694 127.133 0.30974
"25701" "scenario3" "rep005" 50 "I54" 87.5096 127.6375 0.286627857142857
"25702" "scenario3" "rep005" 50 "I55" 26.0402 35.3721 0.0666564285714286
"25703" "scenario3" "rep005" 50 "I56" 26.8496 35.6757 0.0630435714285714
"25704" "scenario3" "rep005" 50 "I57" 28.4881 36.0225 0.0538171428571429
"25705" "scenario3" "rep005" 50 "I58" 45.7523 68.1135 0.159722857142857
"25706" "scenario3" "rep005" 50 "I59" 89.2963 124.2077 0.249367142857143
"25707" "scenario3" "rep005" 50 "I6" 33.1967 21.2257 0.0855071428571429
"25708" "scenario3" "rep005" 50 "I60" 31.2313 37.804 0.0469478571428572
"25709" "scenario3" "rep005" 50 "I61" 31.807 38.1036 0.0449757142857143
"25710" "scenario3" "rep005" 50 "I62" 34.9944 46.1817 0.0799092857142857
"25711" "scenario3" "rep005" 50 "I63" 32.6694 40.116 0.05319
"25712" "scenario3" "rep005" 50 "I64" 33.8687 47.346 0.0962664285714286
"25713" "scenario3" "rep005" 50 "I65" 41.6289 61.3934 0.141175
"25714" "scenario3" "rep005" 50 "I66" 44.4088 61.9667 0.125413571428571
"25715" "scenario3" "rep005" 50 "I67" 55.5269 65.6882 0.0725807142857143
"25716" "scenario3" "rep005" 50 "I68" 33.642 38.1631 0.0322935714285714
"25717" "scenario3" "rep005" 50 "I69" 33.6432 38.9438 0.0378614285714286
"25718" "scenario3" "rep005" 50 "I7" 6.9627 3.4211 0.0252971428571429
"25719" "scenario3" "rep005" 50 "I70" 39.5374 45.1176 0.0398585714285715
"25720" "scenario3" "rep005" 50 "I71" 41.25 45.4561 0.0300435714285714
"25721" "scenario3" "rep005" 50 "I72" 35.6755 40.0796 0.0314578571428571
"25722" "scenario3" "rep005" 50 "I73" 36.3187 42.1181 0.0414242857142857
"25723" "scenario3" "rep005" 50 "I74" 37.3101 42.7387 0.0387757142857143
"25724" "scenario3" "rep005" 50 "I8" 7.23236 3.7322 0.0250011428571429
"25725" "scenario3" "rep005" 50 "I9" 16.9771 58.0783 0.29358
"25726" "scenario3" "rep005" 5 "I0" 0 -11.9519 0.0853707142857143
"25727" "scenario3" "rep005" 5 "I1" 1.89772 -10.0953 0.0856644285714286
"25728" "scenario3" "rep005" 5 "I10" 24.4452 18.2641 0.0441507142857143
"25729" "scenario3" "rep005" 5 "I11" 8.33087 -6.0035 0.102388357142857
"25730" "scenario3" "rep005" 5 "I12" 52.2788 79.3007 0.193013571428572
"25731" "scenario3" "rep005" 5 "I13" 8.5159 -5.8918 0.102912142857143
"25732" "scenario3" "rep005" 5 "I14" 36.5605 37.2628 0.00501642857142858
"25733" "scenario3" "rep005" 5 "I15" 9.61193 0.0449 0.0683359285714286
"25734" "scenario3" "rep005" 5 "I16" 18.552 30.0623 0.0822164285714286
"25735" "scenario3" "rep005" 5 "I17" 64.4724 60.7316 0.0267199999999999
"25736" "scenario3" "rep005" 5 "I18" 7.12688 -9.7886 0.120824857142857
"25737" "scenario3" "rep005" 5 "I19" 12.9639 -8.7776 0.155296428571429
"25738" "scenario3" "rep005" 5 "I2" 45.1116 50.0614 0.0353557142857143
"25739" "scenario3" "rep005" 5 "I20" 16.3031 -5.2907 0.154241428571429
"25740" "scenario3" "rep005" 5 "I21" 24.8599 -2.528 0.195627857142857
"25741" "scenario3" "rep005" 5 "I22" 30.0471 5.31 0.176693571428571
"25742" "scenario3" "rep005" 5 "I23" 32.4873 7.2022 0.180607857142857
"25743" "scenario3" "rep005" 5 "I24" 31.6844 6.3438 0.181004285714286
"25744" "scenario3" "rep005" 5 "I25" 33.9221 6.4654 0.196119285714286
"25745" "scenario3" "rep005" 5 "I26" 37.7111 10.1649 0.196758571428571
"25746" "scenario3" "rep005" 5 "I27" 39.3061 12.6442 0.190442142857143
"25747" "scenario3" "rep005" 5 "I28" 49.2904 44.6469 0.0331678571428571
"25748" "scenario3" "rep005" 5 "I29" 54.541 16.6625 0.270560714285714
"25749" "scenario3" "rep005" 5 "I3" 53.1728 99.0691 0.327830714285714
"25750" "scenario3" "rep005" 5 "I30" 8.64398 -9.696 0.130999857142857
"25751" "scenario3" "rep005" 5 "I31" 18.7662 13.9915 0.034105
"25752" "scenario3" "rep005" 5 "I32" 20.3792 13.9925 0.0456192857142857
"25753" "scenario3" "rep005" 5 "I33" 39.6276 17.7384 0.156351428571429
