treeModel rep clockModel nodeID trueTime estTime p0025 p0975
D995_11_10 rep005 trilnorm 000088 2 3.0638 1.2801513054898253 6.233359845760374 
D995_11_10 rep005 trilnorm 000089 5.62777 5.5672 4.367042645751315 11.643494282252993
D995_11_10 rep005 trilnorm 000090 1.65522 2.7169 0.3045960435111574 3.9889940226166534 
D995_11_10 rep005 trilnorm 000091 1.65522 1.8429 0.6081673414395639 4.6249416523736935 
D995_11_10 rep005 trilnorm 000092 1.32954 1.4931 0.6248948898472572 4.604591376424529
D995_11_10 rep005 trilnorm 000093 1.06613 1.3013 0.40280524033677634 4.140587276470195
D995_11_10 rep005 trilnorm 000094 3.62776 4.6176 1.566443509218169 6.430270946067327 
D995_11_10 rep005 trilnorm 000095 1.38174 1.5426 0.34215645219759266 4.614972761663078
D995_11_10 rep005 trilnorm 000096 1.06613 1.3013 0.001 2.0638258164164607
D995_11_10 rep005 trilnorm 000097 1.62776 2.0536 0.4107480504090969 4.03909024524743
D995_11_10 rep005 trilnorm 000098 1.881 1.7194 0.7786440440553836 3.8369973134448045 
D995_11_10 rep005 trilnorm 000099 1.32954 1.4931 0.245929758627434 4.374294676608504
D995_11_10 rep005 trilnorm 000100 1.38175 1.5426 1.3884592828205922 3.837519224309797
D995_11_10 rep005 trilnorm 000101 3.34194 3.6775 3.439909691560742 6.81335809976553 
D995_11_10 rep005 trilnorm 000102 1.30588 1.8438 0.34809211746022606 4.0161904337826515
D995_11_10 rep005 trilnorm 000103 0.741264 1.134 0.3174116778264001 3.7764667731097177
D995_11_10 rep005 trilnorm 000104 1.51389 1.1464 0.31045465177701415 3.7298393647815082
D995_11_10 rep005 trilnorm 000105 1.51389 1.1464 0.43210120141383723 3.534698908008518
D995_11_10 rep005 trilnorm 000106 0.741263 1.134 0.4593513493325987 3.802188546006938
D995_11_10 rep005 trilnorm 000107 1.93593 2.0077 0.3471776009058808 4.124648820981504 
D995_11_10 rep005 trilnorm 000108 1.30588 1.8438 0.8963700262185633 3.302700856620316
D995_11_10 rep005 trilnorm 000109 1.79023 1.4276 0.2521048499295436 4.2323876203561115 
D995_11_10 rep005 trilnorm 000110 1.42615 1.9547 0.8467031016374577 5.149658446493387 
D995_11_10 rep005 trilnorm I125 3.49153 3.6191 2.4708674223074123 5.4899179279165224
D995_11_10 rep005 trilnorm I215 0.956847 1.2922 0.21043073408317536 4.056352077099873
D995_11_10 rep005 trilnorm I242 0.814872 0.418 0.001 1.685458549466361
D995_11_10 rep005 trilnorm I394 0.276336 0.2812 0.001 1.5959226703329374
D995_11_10 rep005 trilnorm I418 0.974536 0.5326 0.001 2.3141443013405065
D995_11_10 rep005 trilnorm I425 0.192229 0.1682 0.001 0.9764041103759565 
D995_11_10 rep005 trilnorm I426 0.875008 0.2707 0.001 1.6527080577135627 
D995_11_10 rep005 trilnorm I427 1.89203 0.9132 0.11830339388144753 3.1979885017211704
D995_11_10 rep005 trilnorm I428 0.319728 0.1324 0.001 0.9843645212058875
D995_11_10 rep005 trilnorm I429 1.10444 1.8322 0.001 2.7856835818673185
D995_11_10 rep005 trilnorm I430 0.320381 0.1427 0.001 1.0127594351548563
D995_11_10 rep005 trilnorm I431 1.40152 2.1691 1.5330935806598205 4.140020283384435 
D995_11_10 rep005 trilnorm I432 0.475666 0.2521 0.001 2.0833564674722633
D995_11_10 rep005 trilnorm I433 0.462876 0.6242 0.1888506906866149 3.2177266088168337 
D995_11_10 rep005 trilnorm I434 0.205187 0.2936 0.001 1.6244388308234567
D995_11_10 rep005 trilnorm I435 0.791005 0.194 0.001 1.016184793749635 
D995_11_10 rep005 trilnorm I436 0.494599 0.3413 0.001 2.106569568191318
D995_11_10 rep005 trilnorm I437 1.13316 1.3051 0.6860386021715824 3.6620039879135535
D995_11_10 rep005 trilnorm I438 2 0.7305 0.001 2.6665942276879107
D995_11_10 rep005 trilnorm I439 0.28317 0.6148 0.001 2.2293538155483477
D995_11_10 rep005 trilnorm I440 0.114704 1.8413 0.001 2.7945372471576615 
D995_11_10 rep005 trilnorm I441 1.85034 0.1896 0.001 1.0320255652050339
D995_11_10 rep005 trilnorm I442 0.422241 0.9876 0.3446559057599056 3.5281548125764846
D995_11_10 rep005 trilnorm I443 1.71684 2.3078 1.023747687338234 3.8503636575451936
D995_11_10 rep005 trilnorm I444 2.34478 2.5656 1.2382979937930991 3.946469317014631 
D995_11_10 rep005 trilnorm I445 0.0771202 0.215 0.001 1.0727251999287015 
D995_11_10 rep005 trilnorm I446 0.101739 0.2352 0.001 0.9372955188680863
D995_11_10 rep005 trilnorm I447 2.01747 2.2112 0.7972921385417877 5.463746678053773
D995_11_10 rep005 trilnorm I448 0.0997353 0.1026 0.001 1.0099534641466472
D995_11_10 rep005 trilnorm I449 1.09433 0.9553 0.2578553516048582 3.5306970506934268 
D995_11_10 rep005 trilnorm I450 2.40739 2.0846 1.8521571709326285 4.473552003039145
D995_11_10 rep005 trilnorm I451 1.04524 0.8133 0.15585479488396942 3.060001715129399
D995_11_10 rep005 trilnorm I452 0.954762 0.4802 0.001 2.1497117621392716
D995_11_10 rep005 trilnorm I453 0.541117 0.4527 0.001 2.110078887300547
D995_11_10 rep005 trilnorm I454 0.253429 0.5162 0.001 2.109766237183354
D995_11_10 rep005 trilnorm I455 0.157349 0.1512 0.001 0.9497099624193039
D995_11_10 rep005 trilnorm I456 0.267947 0.312 0.001 1.6691447971566895
D995_11_10 rep005 trilnorm I457 1.06333 0.6378 0.03629772305123804 2.7040205907544106
D995_11_10 rep005 trilnorm I458 0.0890731 1.332 0.001 2.1051004571153156 
D995_11_10 rep005 trilnorm I459 2.75274 4.0769 3.261504237873362 6.433281563272908
D995_11_10 rep005 trilnorm I460 0.173006 0.1889 0.001 1.0463924557977824
D995_11_10 rep005 trilnorm I461 0.505335 1.6618 0.0671786250897013 3.365705466991094 
D995_11_10 rep005 trilnorm I462 1.91657 0.747 0.09133395742347325 3.1013388514670335
D995_11_10 rep005 trilnorm I463 0.182114 0.1334 0.001 0.8649206138708205 
D995_11_10 rep005 trilnorm I464 0.603949 1.192 0.6070272574928405 4.256667703214933 
D995_11_10 rep005 trilnorm I465 1.60576 2.6611 0.22571618532309026 3.9512744013428303
D995_11_10 rep005 trilnorm I466 0.448284 0.5246 0.001 2.395293991982213 
D995_11_10 rep005 trilnorm I467 2.20139 1.3199 0.4986919307684514 4.438160833557939 
D995_11_10 rep005 trilnorm I468 0.120729 0.1332 0.001 0.9127089354706119 
D995_11_10 rep005 trilnorm I469 0.45544 0.6132 0.001 2.1774511916640793
D995_11_10 rep005 trilnorm I470 0.0356223 0.176 0.001 0.9839643269027006
D995_11_10 rep005 trilnorm I471 1.3881 0.5621 0.001 2.0968587602450746
D995_11_10 rep005 trilnorm I472 0.089073 0.149 0.001 0.9843923664318163 
D995_11_10 rep005 trilnorm I473 0.0256305 0.1613 0.001 0.9765862018096841
D995_11_10 rep005 trilnorm I474 0.20294 1.4066 0.001 1.9929317505173536
D995_11_10 rep005 trilnorm I475 1.91176 2.6623 1.092304444989117 6.074585713371945 
D995_11_10 rep005 trilnorm I476 1.60213 1.188 0.45958553336434466 3.726848865643333
D995_11_10 rep005 trilnorm I477 0.167056 0.1694 0.001 0.9831656195155429 
D995_11_10 rep005 trilnorm I478 0.248219 0.1238 0.001 1.05837722160866
D995_11_10 rep005 trilnorm I479 0.625875 0.2084 0.001 1.558604150534573 
D995_11_10 rep005 trilnorm I480 1.12591 0.7351 0.20036307302698353 3.422472228898962
D995_11_10 rep005 trilnorm I481 0.283169 0.5005 0.001 2.132663619501131 
D995_11_10 rep005 trilnorm I482 0.0616119 0.116 0.001 1.0395201814122697
D995_11_10 rep005 trilnorm I483 0.21305 0.1709 0.001 1.0137352442393022 
D995_11_10 rep005 trilnorm I484 0.0530919 0.1011 0.001 1.0237057318260088
D995_11_10 rep005 trilnorm I485 0.339613 0.1912 0.001 1.6197340196825658 
D995_11_10 rep005 trilnorm I486 1.26251 0.6294 0.18004711963011863 3.2153338417733073
D995_11_10 rep005 trilnorm I487 0.344781 0.3468 0.001 2.020073403786574
D995_11_10 rep005 trilnorm I488 0.0274612 0.0993 0.001 1.0163279914771461
D995_11_10 rep005 trilnorm I489 0.0256305 0.0875 0.001 1.001334588726214
D995_11_10 rep005 trilnorm I490 0.175977 0.3856 0.001 2.170279730845782
D995_11_10 rep005 trilnorm I491 0.2026 0.1292 0.001 0.9566828081811329 
D995_11_10 rep005 trilnorm I492 1.59579 1.9617 1.1456313844998436 3.492540917852811
D995_11_10 rep005 trilnorm I493 0.285815 0.3762 0.001 2.0159336466181723
D995_11_10 rep005 trilnorm I494 1.40602 1.6698 0.4714925194656483 4.804699654266962
D995_11_10 rep005 trilnorm I495 0.145697 0.5801 0.001 2.332945053435089
D995_11_10 rep005 trilnorm I496 0.153245 0.156 0.001 1.009495347309097
D995_11_10 rep005 trilnorm I497 1.03901 1.5747 0.7638160809430271 3.344286202558488
D995_11_10 rep005 trilnorm I498 2.3529 2.2968 0.7502682705406167 4.646595743290875
D995_11_10 rep005 trilnorm I499 0.454851 0.1623 0.001 0.9958750175232737 
D995_11_10 rep005 trilnorm I500 0.684886 0.8206 0.11817729248109957 3.3351132204052294
D995_11_10 rep005 trilnorm I501 0.575128 0.2733 0.001 1.584856067358824
D995_11_10 rep005 trilnorm I502 1.76918 1.4155 0.001 2.7270134901710312
D995_11_10 rep005 trilnorm I503 0.896171 0.8433 0.19643994833849562 3.4077771855999166 
D995_11_10 rep005 trilnorm I504 1.28155 1.7827 0.5481609728254386 5.083666927758188
D995_11_10 rep005 trilnorm I505 0.121094 0.1646 0.001 0.9706387241570843
D995_11_10 rep005 trilnorm I506 0.152379 0.1357 0.001 0.9757184175694715 
D995_11_10 rep005 trilnorm I507 0.204584 0.1852 0.001 1.039909410559892
D995_11_10 rep005 trilnorm I508 0.37406 0.171 0.001 1.082329815706972
D995_11_10 rep005 trilnorm I509 1.05453 1.9765 0.25197699397438644 3.974827378913226
D995_11_10 rep005 trilnorm I510 0.523352 0.602 0.001 2.327573426991006
D995_11_10 rep005 trilnorm I511 0.573853 0.5462 0.08395596964271582 2.9218619432218493
D995_11_10 rep005 trilnorm I512 0.219322 0.162 0.001 1.0263060093655474
D995_11_10 rep005 trilnorm I513 0.0520298 0.2103 0.001 0.9425102033827099
D995_11_10 rep005 trilnorm I514 0.237011 0.2616 0.001 1.6471139505569647
D995_11_10 rep005 trilnorm I515 0.217568 0.2733 0.001 1.5862473518098814
D995_11_10 rep005 trilnorm I516 0.1881 0.1968 0.001 0.9632934970048744
D995_11_10 rep005 trilnorm I517 2.068 0.5931 0.001 2.40873964769668
D995_11_10 rep005 trilnorm I518 0.107975 1.3654 0.001 2.026223128263059
D995_11_10 rep005 trilnorm I519 0.0834315 0.1765 0.001 0.9945097717434643
D995_11_10 rep005 trilnorm I520 0.717421 0.4717 0.001 1.9957522070018503
D995_11_10 rep005 trilnorm I521 1.02547 0.6297 0.001 2.6685286411356426
D995_11_10 rep005 trilnorm I522 0.275421 1.769 0.032815798137806475 3.64511156665374 
D995_11_10 rep005 trilnorm I523 0.499385 0.9916 0.1592935602060246 3.6169614408990487
D995_11_10 rep005 trilnorm I524 0.0640762 0.1904 0.001 1.0822961075366881
D995_11_10 rep005 trilnorm I525 0.10298 0.2757 0.001 1.0748477152214766
D995_11_10 rep005 trilnorm I526 0.0427175 0.243 0.001 1.0042966565040459
D995_11_10 rep005 trilnorm I75 2.31133 1.8046 0.8952917724099798 3.133842282304087
D995_11_10 rep005 trilnormvex 000001 1.42615 2.5139 1.415420874384122 3.6131630409235664
D995_11_10 rep005 trilnormvex 000002 0.771489 0.8025 0.001 1.4690622676809078 
D995_11_10 rep005 trilnormvex 000003 1.79023 2.2782 1.1290993606602047 6.182884679461871
D995_11_10 rep005 trilnormvex 000004 0.83338 0.9977 0.8469578270675853 2.7066778152823088
D995_11_10 rep005 trilnormvex 000005 1.19671 1.5419 1.1339745266008057 3.0143758297747527
D995_11_10 rep005 trilnormvex 000006 0.83338 0.9977 0.20603949493973886 4.141417885995807
D995_11_10 rep005 trilnormvex 000007 1.93592 2.4582 1.305177300881748 3.415688197687654 
D995_11_10 rep005 trilnormvex 000008 1.19672 1.5419 0.45140738204851133 4.8648906398430585
D995_11_10 rep005 trilnormvex 000009 1.83294 2.3686 1.3857300214888675 3.4380745266432955 
D995_11_10 rep005 trilnormvex 000010 1.49467 0.4041 0.001 2.4924503139929826 
D995_11_10 rep005 trilnormvex 000011 1.49467 1.2359 0.001 1.5341274372400773 
D995_11_10 rep005 trilnormvex 000012 0.836753 0.5789 0.03527766625398455 2.8381820056081297
D995_11_10 rep005 trilnormvex 000013 1.2144 0.2899 0.001 2.4235394434600384
D995_11_10 rep005 trilnormvex 000014 0.792034 1.3423 0.5144501804878179 2.370515170871322
D995_11_10 rep005 trilnormvex 000015 1.13316 0.6173 1.3842425950287611 3.717968344999931
D995_11_10 rep005 trilnormvex 000016 0.792035 1.3423 0.5099606319344311 3.314592142524573
D995_11_10 rep005 trilnormvex 000017 0.777246 0.3199 0.06477950768854254 2.86690789994459 
D995_11_10 rep005 trilnormvex 000018 1.2144 0.2899 0.001 1.7840679605400878
D995_11_10 rep005 trilnormvex 000019 1.53412 2.0046 0.703665429021196 5.283982809201575 
D995_11_10 rep005 trilnormvex 000020 1.83294 1.2427 0.001 1.4163546894087504
D995_11_10 rep005 trilnormvex 000021 1.2524 0.8934 0.001 2.4079594542457157
D995_11_10 rep005 trilnormvex 000022 1.2524 0.8934 0.050809327163729774 3.934595311817767
D995_11_10 rep005 trilnormvex 000023 2.83675 2.5789 0.9670706089600122 6.817868716800424
D995_11_10 rep005 trilnormvex 000024 1.47636 1.3915 0.001 2.571644601535464
D995_11_10 rep005 trilnormvex 000025 0.804287 0.6181 0.1708049419690289 2.8927635115338792
D995_11_10 rep005 trilnormvex 000026 1.47636 1.3915 0.9517119251355912 2.782365971906223
D995_11_10 rep005 trilnormvex 000027 0.804289 0.6181 0.16248219782605516 3.700956890009096
D995_11_10 rep005 trilnormvex 000028 1.10494 1.6482 0.9060389799943959 2.8538627420785905
D995_11_10 rep005 trilnormvex 000029 2 1.4489 0.001 4.188922896495193 
D995_11_10 rep005 trilnormvex 000030 1.60213 2.5151 1.590587754532458 8.138432339824353
D995_11_10 rep005 trilnormvex 000031 1.01983 0.9815 0.001 1.5079659370172631 
D995_11_10 rep005 trilnormvex 000032 2.88736 3.5242 0.560354639754542 5.764768013219753
D995_11_10 rep005 trilnormvex 000033 1.60213 2.1218 0.9468550029171382 2.857217401089258 
D995_11_10 rep005 trilnormvex 000034 0.564384 0.6386 0.16635743538144734 3.576084141004784
D995_11_10 rep005 trilnormvex 000035 2.88736 3.5242 1.145093781296828 7.06088627120998
D995_11_10 rep005 trilnormvex 000036 1.42615 1.3474 0.7180533930004199 2.408150170576917
D995_11_10 rep005 trilnormvex 000037 1.10493 1.0307 0.44686107988771545 2.0787661224091654
D995_11_10 rep005 trilnormvex 000038 1.99999 2.4973 1.0718540885762966 2.9912664777681934 
D995_11_10 rep005 trilnormvex 000039 0.564384 0.6386 0.001 1.5399272456903499
D995_11_10 rep005 trilnormvex 000040 1.53413 1.5303 0.001 3.8488875529172364
D995_11_10 rep005 trilnormvex 000041 1.75178 1.563 0.09942742985550347 4.178943644996455
D995_11_10 rep005 trilnormvex 000042 1.60213 1.9233 0.7262761327158614 6.17152466901886
D995_11_10 rep005 trilnormvex 000043 3.42615 3.3475 1.7212201279262878 4.068849551120481
D995_11_10 rep005 trilnormvex 000044 1.60213 1.9233 1.8352358270747706 4.017576667273552
D995_11_10 rep005 trilnormvex 000045 1.32954 0.8573 0.14096116125413025 3.9001278456498607
D995_11_10 rep005 trilnormvex 000046 1.32954 0.8573 0.26859318197986143 2.940333242804011
D995_11_10 rep005 trilnormvex 000047 1.24254 1.8093 0.7873816035332868 2.5992144312485292
D995_11_10 rep005 trilnormvex 000048 1.29457 1.9381 1.1718587516653627 3.1578378691819164
D995_11_10 rep005 trilnormvex 000049 1.62776 2.0462 0.5858850128727223 6.981756672574025
D995_11_10 rep005 trilnormvex 000050 0.954763 1.3255 0.8355746532498379 2.546141227690782
D995_11_10 rep005 trilnormvex 000051 1.20546 0.8494 0.001 1.5086832424539598
D995_11_10 rep005 trilnormvex 000052 1.47635 1.4046 0.9083857339961814 2.68982039350856 
D995_11_10 rep005 trilnormvex 000053 3.24254 3.8093 3.0804461766930746 9.671303560001537
D995_11_10 rep005 trilnormvex 000054 1.04811 0.5522 0.001 2.7725609921700882 
D995_11_10 rep005 trilnormvex 000055 2 2.3411 1.9874824735698347 4.520808822829021
D995_11_10 rep005 trilnormvex 000056 0.780159 0.2622 0.001 1.6407931613733064
D995_11_10 rep005 trilnormvex 000057 0.461151 0.2561 0.001 1.2556325159279664
D995_11_10 rep005 trilnormvex 000058 0.461151 0.2561 0.0037624915109819132 2.6759610808267422
D995_11_10 rep005 trilnormvex 000059 1.60213 1.6899 0.001 2.440039453980305
D995_11_10 rep005 trilnormvex 000060 1.5781 1.4951 0.854977612015782 2.6647468036692303
D995_11_10 rep005 trilnormvex 000061 1.1259 1.6183 0.8683867225935802 2.697276633026889 
D995_11_10 rep005 trilnormvex 000062 0.777246 0.5353 0.020581813461467122 2.7737538076548645
D995_11_10 rep005 trilnormvex 000063 1.45888 1.1606 0.001 2.417182400508617
D995_11_10 rep005 trilnormvex 000064 1.83294 1.7874 0.8256168926744365 2.705206759771484
D995_11_10 rep005 trilnormvex 000065 1.45888 1.1606 0.45523177927714414 2.199757773957243
D995_11_10 rep005 trilnormvex 000066 3.45888 3.4143 2.396677370493093 5.00378043227184
D995_11_10 rep005 trilnormvex 000067 1.83295 1.7874 0.001 3.1662768677029107
D995_11_10 rep005 trilnormvex 000068 0.777246 0.5353 0.035062129196319375 3.1679215665125082
D995_11_10 rep005 trilnormvex 000069 1.14809 0.4634 0.04279785116193777 2.9302486200267093
D995_11_10 rep005 trilnormvex 000070 1.62775 1.8084 1.4595179214981147 3.5985772789343122
D995_11_10 rep005 trilnormvex 000071 1.26251 1.4797 0.6688522021605398 2.374996377438789
D995_11_10 rep005 trilnormvex 000072 0.836751 1.8832 0.001 3.353037741206241
D995_11_10 rep005 trilnormvex 000073 1.44217 1.622 0.636160110329416 2.372974802669083
D995_11_10 rep005 trilnormvex 000074 1.71683 2.1852 0.425188630039904 4.896724274875433 
D995_11_10 rep005 trilnormvex 000075 0.836752 1.8832 0.5383587206959728 6.198643295234013
D995_11_10 rep005 trilnormvex 000076 0.964082 0.2567 0.001 1.827759284340558
D995_11_10 rep005 trilnormvex 000077 1.44217 1.622 0.7336996177373283 2.53709598944722
D995_11_10 rep005 trilnormvex 000078 1.42615 1.4479 0.001 4.01893981190595
D995_11_10 rep005 trilnormvex 000079 0.964083 0.2567 0.001 1.9608632867838298
D995_11_10 rep005 trilnormvex 000080 1.42615 1.4479 0.5911954419719171 2.384132015675403
D995_11_10 rep005 trilnormvex 000081 1.22355 0.487 0.001 2.805308587918549
D995_11_10 rep005 trilnormvex 000082 0.936773 1.9589 0.4023009655416346 4.984536609713686
D995_11_10 rep005 trilnormvex 000083 1.27291 0.5756 0.001 1.4809988893729533
D995_11_10 rep005 trilnormvex 000084 1.60213 2.4801 1.6717664399619108 3.884038517967148
D995_11_10 rep005 trilnormvex 000085 0.233899 0.0919 0.001 1.1292637109840362
D995_11_10 rep005 trilnormvex 000086 0.404354 0.4929 0.09557429714177214 3.2675971610458845
D995_11_10 rep005 trilnormvex 000087 1.45889 1.8915 0.8207849788762674 2.7060197249192046 
D995_11_10 rep005 trilnormvex 000088 2 2.9981 0.546199172677817 5.627518519223957 
D995_11_10 rep005 trilnormvex 000089 5.62776 5.8084 4.185313640516073 7.282853701512834
D995_11_10 rep005 trilnormvex 000090 1.65522 2.7117 1.6173340676857648 3.8132203342606 
D995_11_10 rep005 trilnormvex 000091 1.65522 1.8671 1.0851467418857195 2.925769324700304 
D995_11_10 rep005 trilnormvex 000092 1.32954 1.5528 0.001 3.2672183968857427
D995_11_10 rep005 trilnormvex 000093 1.06613 1.9282 1.0407567367252881 3.0129322230103237
D995_11_10 rep005 trilnormvex 000094 3.62776 4.6149 4.328325020305503 7.7928124087181345 
D995_11_10 rep005 trilnormvex 000095 1.38175 1.554 0.5500195693142262 2.321805045536813
D995_11_10 rep005 trilnormvex 000096 1.06613 1.9282 0.8657490199199853 2.669195941631004
D995_11_10 rep005 trilnormvex 000097 1.62775 2.1502 0.7610180209435103 4.15721629365616
D995_11_10 rep005 trilnormvex 000098 1.881 2.0747 1.176405636444859 3.2546684164820543 
D995_11_10 rep005 trilnormvex 000099 1.32954 1.5528 0.6186769461113111 2.316971309974412
D995_11_10 rep005 trilnormvex 000100 1.38175 1.554 0.001 3.3865612179420315
D995_11_10 rep005 trilnormvex 000101 3.34194 3.372 2.4936998966035735 4.986370505485053 
D995_11_10 rep005 trilnormvex 000102 1.30588 0.8106 0.1506345877910696 3.818917722490169
D995_11_10 rep005 trilnormvex 000103 0.741263 1.0725 0.5012200223205105 2.1955762138830317
D995_11_10 rep005 trilnormvex 000104 1.51389 1.7991 0.29519212591748833 4.79902896520272
D995_11_10 rep005 trilnormvex 000105 1.51389 1.7991 0.9062072792726203 2.8106898032448995
D995_11_10 rep005 trilnormvex 000106 0.741263 1.0725 0.10352900946668624 4.45440568486304
D995_11_10 rep005 trilnormvex 000107 1.93592 2.9764 0.12070247602164888 4.20949247822684 
D995_11_10 rep005 trilnormvex 000108 1.30588 0.8106 0.7835112704261806 2.73630693667427
D995_11_10 rep005 trilnormvex 000109 1.79023 2.3488 0.001 3.333531052570045 
D995_11_10 rep005 trilnormvex 000110 1.42615 1.4064 0.001 3.2909567734845684 
D995_11_10 rep005 trilnormvex I125 3.49153 3.2093 3.2409194876154266 6.326578955185816
D995_11_10 rep005 trilnormvex I215 0.956847 1.2805 0.6538481515342857 2.3188616657361623
D995_11_10 rep005 trilnormvex I242 0.814867 0.1465 0.001 1.1859675149002167
D995_11_10 rep005 trilnormvex I394 0.276337 0.5497 0.1030206590994133 3.069391590461416
D995_11_10 rep005 trilnormvex I418 0.974535 1.401 0.1704755558092874 4.03347518302474
D995_11_10 rep005 trilnormvex I425 0.192229 0.1564 0.001 1.0287091326096314 
D995_11_10 rep005 trilnormvex I426 0.875009 0.163 0.001 1.1451060981033654 
D995_11_10 rep005 trilnormvex I427 1.89203 2.5093 0.9932257229457633 3.0500855471201023
D995_11_10 rep005 trilnormvex I428 0.319727 1.7147 0.2989475428428392 4.833913682403598
D995_11_10 rep005 trilnormvex I429 1.10444 1.1351 0.35993087337021673 2.0416923660992987
D995_11_10 rep005 trilnormvex I430 0.320381 0.1933 0.001 1.6069107944009773
D995_11_10 rep005 trilnormvex I431 1.40152 1.8376 0.8249954786252329 2.7179777590463297 
D995_11_10 rep005 trilnormvex I432 0.475666 0.9752 0.3695219628355366 3.461650203947158
D995_11_10 rep005 trilnormvex I433 0.462877 0.5846 0.001 2.994700265130339 
D995_11_10 rep005 trilnormvex I434 0.205187 0.4512 0.037263063908777955 2.6330956678515918
D995_11_10 rep005 trilnormvex I435 0.791008 0.2126 0.001 1.2297419083625551 
D995_11_10 rep005 trilnormvex I436 0.494597 0.1742 0.001 3.032051564625944
D995_11_10 rep005 trilnormvex I437 1.13316 1.1685 0.3178933304113451 4.415977875981798
D995_11_10 rep005 trilnormvex I438 2 0.9515 0.19756559793682793 3.8540980959408473
D995_11_10 rep005 trilnormvex I439 0.28317 0.2223 0.001 1.748267469886425
D995_11_10 rep005 trilnormvex I440 0.114704 0.1532 0.001 1.2011141822719331 
D995_11_10 rep005 trilnormvex I441 1.85034 2.5589 0.15299317976065438 3.987658539651636
D995_11_10 rep005 trilnormvex I442 0.42224 0.7057 0.08884378439722665 3.223159980779181
D995_11_10 rep005 trilnormvex I443 1.71683 1.9697 1.5004329016136835 3.7535012235814236
D995_11_10 rep005 trilnormvex I444 2.34478 2.7417 0.7193795015111139 5.774665454496832 
D995_11_10 rep005 trilnormvex I445 0.0771204 0.0685 0.001 1.2236305671308547 
D995_11_10 rep005 trilnormvex I446 0.101739 0.0905 0.001 1.1783531600639672
D995_11_10 rep005 trilnormvex I447 2.01748 2.244 0.4743486894162116 4.883253286497099
D995_11_10 rep005 trilnormvex I448 0.0997355 0.5429 0.001 2.5217851930422395
D995_11_10 rep005 trilnormvex I449 1.09433 0.7646 0.0878988616277454 3.1098554933189635 
D995_11_10 rep005 trilnormvex I450 2.40739 2.5573 0.001 3.2656827545994522
D995_11_10 rep005 trilnormvex I451 1.04524 0.9798 0.5401779020180782 2.0856736931226885
D995_11_10 rep005 trilnormvex I452 0.954762 0.9844 0.3234339518205479 2.8196797269751297
D995_11_10 rep005 trilnormvex I453 0.541116 0.9269 0.15741517450136047 4.371166657127687
D995_11_10 rep005 trilnormvex I454 0.253429 0.5649 0.001 2.73049125541922
D995_11_10 rep005 trilnormvex I455 0.15735 0.2972 0.001 1.9092861838967419
D995_11_10 rep005 trilnormvex I456 0.267948 0.29 0.001 2.178955082292409
D995_11_10 rep005 trilnormvex I457 1.06333 0.3702 0.023247220789002977 2.7603115186948397
D995_11_10 rep005 trilnormvex I458 0.089073 0.0836 0.001 1.0720336727314481 
D995_11_10 rep005 trilnormvex I459 2.75275 3.6353 0.5587370739757183 5.444066686316351
D995_11_10 rep005 trilnormvex I460 0.173006 0.0877 0.001 1.042324804839914
D995_11_10 rep005 trilnormvex I461 0.505333 2.1483 0.41998109948005247 4.905381897638149 
D995_11_10 rep005 trilnormvex I462 1.91657 0.3306 0.001 2.3879617315234025
D995_11_10 rep005 trilnormvex I463 0.182114 0.0865 0.001 1.143232131110058 
D995_11_10 rep005 trilnormvex I464 0.60395 0.6446 0.10004378060384957 3.070453906423789 
D995_11_10 rep005 trilnormvex I465 1.60576 1.3658 1.0189171186932666 2.8752240502645505
D995_11_10 rep005 trilnormvex I466 0.448285 0.6195 0.21606789279308566 3.8358693457297077 
D995_11_10 rep005 trilnormvex I467 2.20139 2.8729 1.7785016183289517 4.216236631802778 
D995_11_10 rep005 trilnormvex I468 0.120729 0.1473 0.001 1.1092624791144252 
D995_11_10 rep005 trilnormvex I469 0.45544 0.3428 0.001 2.4049216701264644
D995_11_10 rep005 trilnormvex I470 0.0356224 0.0981 0.001 1.0643758904115665
D995_11_10 rep005 trilnormvex I471 1.3881 0.7308 0.115249074301293 3.09484749854604
D995_11_10 rep005 trilnormvex I472 0.089073 0.2537 0.001 1.7239116463135111 
D995_11_10 rep005 trilnormvex I473 0.0256304 0.1229 0.001 1.870998953391174
D995_11_10 rep005 trilnormvex I474 0.20294 0.2463 0.001 1.8509807706708632
D995_11_10 rep005 trilnormvex I475 1.91176 2.3636 1.2388640218451568 3.2662691915255304 
D995_11_10 rep005 trilnormvex I476 1.60212 1.4582 0.7612368792837239 2.5686170105039925
D995_11_10 rep005 trilnormvex I477 0.167056 0.4443 0.001 2.3678016720252093 
D995_11_10 rep005 trilnormvex I478 0.248219 0.2954 0.001 2.287715410256977
D995_11_10 rep005 trilnormvex I479 0.625874 0.318 0.001 2.319286602720349 
D995_11_10 rep005 trilnormvex I480 1.1259 1.3122 0.5454416308785256 2.2342788285889355
D995_11_10 rep005 trilnormvex I481 0.28317 0.1209 0.001 1.1985594350023503 
D995_11_10 rep005 trilnormvex I482 0.0616118 0.1268 0.001 1.108249624087944
D995_11_10 rep005 trilnormvex I483 0.21305 0.4365 0.001 2.436471855404004 
D995_11_10 rep005 trilnormvex I484 0.0530917 0.1123 0.001 1.1381378602667072
D995_11_10 rep005 trilnormvex I485 0.339613 0.4664 0.07919274562464446 3.340202248952247 
