treeModel rep clockModel nodeID trueAge estAge p0025 p0975
D995_11_10 rep016 trilnormvex I1085 21.4625 21.142 20.6977 21.8345
D995_11_10 rep016 trilnormvex I1117 17.017 17.3411 16.4291 18.0033
D995_11_10 rep016 trilnormvex I1323 1.53862 1.3232 1.3188 2.4924
D995_11_10 rep016 trilnormvex I1509 0.320381 0.4495 0.4596 2.1484
D995_11_10 rep016 trilnormvex I1510 0.493387 0.5385 0.5581 2.1494
D995_11_10 rep016 trilnormvex I1511 1.25085 0.8207 0.8547 2.1836
D995_11_10 rep016 trilnormvex I1512 1.45111 1.1208 1.2088 2.4914
D995_11_10 rep016 trilnormvex I1513 3.63575 1.4684 1.7518 4.2548
D995_11_10 rep016 trilnormvex I1514 4.74161 6.0186 4.4631 6.4924
D995_11_10 rep016 trilnormvex I1515 6.49339 6.3626 5.4905 8.3482
D995_11_10 rep016 trilnormvex I1516 6.70316 6.4465 5.6756 8.356
D995_11_10 rep016 trilnormvex I1517 7.62487 8.2845 7.301 8.4924
D995_11_10 rep016 trilnormvex I1518 8.74161 8.8763 8.0179 9.6074
D995_11_10 rep016 trilnormvex I1519 10.9987 11.305 10.5891 11.8035
D995_11_10 rep016 trilnormvex I1520 11.0512 11.3977 10.7069 11.8222
D995_11_10 rep016 trilnormvex I1521 11.017 11.5019 10.8806 12.0652
D995_11_10 rep016 trilnormvex I1522 11.9257 11.6177 11.0204 12.6911
D995_11_10 rep016 trilnormvex I1523 12.6124 12.7893 11.6482 13.2235
D995_11_10 rep016 trilnormvex I1524 13.5246 14.3345 13.8993 14.3816
D995_11_10 rep016 trilnormvex I1525 15.3052 15.9298 15.1895 15.9755
D995_11_10 rep016 trilnormvex I1526 12.8382 13.7373 12.265 13.9284
D995_11_10 rep016 trilnormvex I1527 13.017 13.9193 12.9751 14.2306
D995_11_10 rep016 trilnormvex I1528 13.0345 13.9912 13.2646 14.3503
D995_11_10 rep016 trilnormvex I1529 13.534 14.1146 13.5554 14.4924
D995_11_10 rep016 trilnormvex I1530 14.5575 14.6648 14.5069 15.7412
D995_11_10 rep016 trilnormvex I1531 14.6124 14.8705 14.787 15.8941
D995_11_10 rep016 trilnormvex I1532 14.7766 15.0148 15.0362 16.1671
D995_11_10 rep016 trilnormvex I1533 15.5293 15.9474 15.5802 16.4924
D995_11_10 rep016 trilnormvex I1534 16.4934 16.0889 15.8192 17.8879
D995_11_10 rep016 trilnormvex I1535 16.9153 16.2763 16.1094 18.4908
D995_11_10 rep016 trilnormvex I1536 17.6922 16.4607 16.3647 19.68
D995_11_10 rep016 trilnormvex I1537 18.1247 18.344 17.5422 18.4924
D995_11_10 rep016 trilnormvex I1538 18.7416 18.7383 18.3316 19.6905
D995_11_10 rep016 trilnormvex I1539 18.8382 18.8451 18.5249 19.9396
D995_11_10 rep016 trilnormvex I1540 18.9153 19.0769 18.8547 20.487
D995_11_10 rep016 trilnormvex I1541 15.1988 16.0642 15.4825 16.4914
D995_11_10 rep016 trilnormvex I1542 16.6604 16.6355 16.1273 17.6861
D995_11_10 rep016 trilnormvex I1543 16.8382 16.7461 16.1605 17.6975
D995_11_10 rep016 trilnormvex I1544 16.8656 16.9305 16.2537 17.7275
D995_11_10 rep016 trilnormvex I1545 16.9987 17.5325 17.1159 18.0746
D995_11_10 rep016 trilnormvex I1546 17.0345 17.6674 17.154 18.1207
D995_11_10 rep016 trilnormvex I1547 18.8913 19.1666 18.2832 19.4515
D995_11_10 rep016 trilnormvex I1548 19.3298 20.027 19.2983 20.1393
D995_11_10 rep016 trilnormvex I1549 16.2516 16.2918 15.9409 16.4924
D995_11_10 rep016 trilnormvex I1550 16.8086 16.7517 16.3855 17.8511
D995_11_10 rep016 trilnormvex I1551 17.4148 17.631 17.2245 18.4924
D995_11_10 rep016 trilnormvex I1552 18.5575 18.1886 18.0883 19.972
D995_11_10 rep016 trilnormvex I1553 19.7702 18.7842 18.8618 20.3515
D995_11_10 rep016 trilnormvex I1554 20.4934 19.5698 19.808 21.2722
D995_11_10 rep016 trilnormvex I1555 20.6124 19.6945 19.8927 21.2924
D995_11_10 rep016 trilnormvex I1556 21.0672 21.1146 20.6922 21.8361
D995_11_10 rep016 trilnormvex I1557 21.0512 20.5852 20.3656 21.5991
D995_11_10 rep016 trilnormvex I1558 11.2098 11.7131 11.106 12.0914
D995_11_10 rep016 trilnormvex I1559 8.86563 8.9729 8.2268 9.781
D995_11_10 rep016 trilnormvex I1560 10.2567 10.3108 10.0916 10.4061
D995_11_10 rep016 trilnormvex I1561 1.06724 0.9794 1.0758 2.2019
D995_11_10 rep016 trilnormvex I1562 6.66044 6.1044 3.641 7.2033
D995_11_10 rep016 trilnormvex I1563 7.23087 7.0747 5.8582 8.0182
D995_11_10 rep016 trilnormvex I1564 7.3746 7.2058 6.4117 8.1844
D995_11_10 rep016 trilnormvex I1565 9.15144 9.0669 7.3274 9.4497
D995_11_10 rep016 trilnormvex I1566 11.1988 11.2636 9.4872 11.5305
D995_11_10 rep016 trilnormvex I1567 11.4625 11.8521 10.1129 12.2092
D995_11_10 rep016 trilnormvex I1568 12.7766 12.7175 11.276 12.913
D995_11_10 rep016 trilnormvex I1569 12.9593 12.873 11.3625 13.0637
D995_11_10 rep016 trilnormvex I1570 12.8656 13.548 12.868 14.1003
D995_11_10 rep016 trilnormvex I1571 13.3885 13.9187 13.2367 14.2365
D995_11_10 rep016 trilnormvex I1572 6.95926 7.195 4.3423 7.6019
D995_11_10 rep016 trilnormvex I1573 7.17586 8.1441 6.5018 8.1615
D995_11_10 rep016 trilnormvex I1574 0.416495 0.474 0.4627 2.2362
D995_11_10 rep016 trilnormvex I1575 2.70316 2.5082 1.5888 3.859
D995_11_10 rep016 trilnormvex I1576 2.95926 3.0944 2.576 4.4914
D995_11_10 rep016 trilnormvex I1577 0.557463 0.6278 0.6561 2.2503
D995_11_10 rep016 trilnormvex I1578 0.959263 0.7848 0.921 2.356
D995_11_10 rep016 trilnormvex I1579 1.08262 0.9025 1.0882 2.4924
D995_11_10 rep016 trilnormvex I1580 2.66044 2.3233 1.9683 4.0362
D995_11_10 rep016 trilnormvex I1581 2.77656 2.6633 2.761 4.0375
D995_11_10 rep016 trilnormvex I1582 2.89126 2.9866 2.9911 4.0385
D995_11_10 rep016 trilnormvex I1583 2.9795 3.2119 3.1038 4.0465
D995_11_10 rep016 trilnormvex I1584 3.59425 3.4092 3.3615 4.0921
D995_11_10 rep016 trilnormvex I1585 4.61239 4.4085 3.8936 5.1014
D995_11_10 rep016 trilnormvex I1586 5.16385 5.0024 4.1629 5.616
D995_11_10 rep016 trilnormvex I1587 6.77656 6.3147 4.9821 7.1084
D995_11_10 rep016 trilnormvex I1588 7.86569 7.6061 7.1293 8.4924
D995_11_10 rep016 trilnormvex I1589 7.0345 6.7541 5.2838 7.5356
D995_11_10 rep016 trilnormvex I1590 8.83817 8.5539 8.2401 9.7076
D995_11_10 rep016 trilnormvex I1591 9.11164 8.674 8.497 9.943
D995_11_10 rep016 trilnormvex I1592 9.01703 8.8632 8.6163 9.7889
D995_11_10 rep016 trilnormvex I1593 9.0345 9.019 8.7263 9.8186
D995_11_10 rep016 trilnormvex I1594 9.43937 9.422 9.0014 9.9366
D995_11_10 rep016 trilnormvex I1595 4.70316 4.56 4.1265 5.3841
D995_11_10 rep016 trilnormvex I1596 5.12537 4.7763 4.4249 5.628
D995_11_10 rep016 trilnormvex I1597 5.26984 4.9103 4.5906 5.8726
D995_11_10 rep016 trilnormvex I1598 5.48958 5.4577 5.1827 6.0121
D995_11_10 rep016 trilnormvex I1599 5.81757 5.8299 5.7946 6.3674
D995_11_10 rep016 trilnormvex I186 20.6604 20.3287 17.6073 21.6212
D995_11_10 rep016 trilnormvex I191 21.017 21.0024 20.5316 21.6747
D995_11_10 rep016 trilnormvex I196 15.3528 15.0333 14.9139 15.9269
D995_11_10 rep016 trilnormvex I280 11.241 11.9347 11.2923 12.1628
D995_11_10 rep016 trilnormvex I311 10.7416 11.9089 10.7436 12.3506
D995_11_10 rep016 trilnormvex I316 4.91529 4.7384 4.4079 5.7908
D995_11_10 rep016 trilnormvex I449 11.8176 12.1989 11.8156 12.3052
D995_11_10 rep016 trilnormvex I552 1.26046 0.9914 1.1058 2.2162
D995_11_10 rep016 trilnormvex I675 18.9593 19.1973 18.9819 20.4924
D995_11_10 rep016 trilnormvex I70 15.5198 16.1402 15.1747 16.2245
D995_11_10 rep016 trilnormvex I731 3.30521 3.4045 3.0295 4.4924
D995_11_10 rep016 trilnormvex I842 3.47356 3.3806 3.3011 4.2657
D995_11_10 rep018 trilnormcave I1 0 0.2368 -0.0746 0.5134
D995_11_10 rep018 trilnormcave I1279 14.6604 14.7676 14.4549 14.8827
D995_11_10 rep018 trilnormcave I1313 13.3885 14.1074 13.9414 14.1641
D995_11_10 rep018 trilnormcave I1694 0.660443 0.7279 0.5199 1.2406
D995_11_10 rep018 trilnormcave I1695 0.86563 1.0622 1.0119 1.6896
D995_11_10 rep018 trilnormcave I1696 0.937904 1.199 1.1604 1.9565
D995_11_10 rep018 trilnormcave I1697 1.51489 1.9126 1.8595 2.1941
D995_11_10 rep018 trilnormcave I1698 2.49339 2.5977 2.4178 2.7301
D995_11_10 rep018 trilnormcave I1699 3.2098 3.4921 3.2803 3.5711
D995_11_10 rep018 trilnormcave I1700 4.49339 5.0573 4.7173 5.1821
D995_11_10 rep018 trilnormcave I1701 4.74161 5.583 5.165 5.7454
D995_11_10 rep018 trilnormcave I1702 6.38438 6.4301 6.3638 6.4924
D995_11_10 rep018 trilnormcave I1703 7.5293 7.3747 7.3454 7.9227
D995_11_10 rep018 trilnormcave I1704 8.55746 8.5957 8.5916 9.716
D995_11_10 rep018 trilnormcave I1705 8.83817 9.2166 9.1646 9.8584
D995_11_10 rep018 trilnormcave I1706 10.7416 10.0693 9.7978 10.3506
D995_11_10 rep018 trilnormcave I1707 10.8086 10.1972 9.8727 10.4524
D995_11_10 rep018 trilnormcave I1708 11.0974 10.4112 10.1428 10.612
D995_11_10 rep018 trilnormcave I1709 11.2508 11.1229 10.8536 11.342
D995_11_10 rep018 trilnormcave I1710 11.2605 11.3428 11.1059 11.4994
D995_11_10 rep018 trilnormcave I1711 12.5575 12.4016 11.9419 12.5889
D995_11_10 rep018 trilnormcave I1712 13.1116 13.6003 13.2392 13.7457
D995_11_10 rep018 trilnormcave I1713 14.4934 14.6276 14.2897 14.7453
D995_11_10 rep018 trilnormcave I1714 15.0826 15.3498 14.9183 15.4974
D995_11_10 rep018 trilnormcave I1715 15.2205 15.8868 15.6257 16.0472
D995_11_10 rep018 trilnormcave I1716 14.8382 15.1221 14.7156 15.275
D995_11_10 rep018 trilnormcave I1717 11.6463 11.5342 11.3078 11.9121
D995_11_10 rep018 trilnormcave I1718 12.4934 12.8447 12.5056 13.5083
D995_11_10 rep018 trilnormcave I1719 12.6124 13.27 13.2758 13.9799
D995_11_10 rep018 trilnormcave I1720 4.89126 5.1866 4.9313 5.2874
D995_11_10 rep018 trilnormcave I1721 5.80626 5.9305 5.7064 5.9933
D995_11_10 rep018 trilnormcave I1722 4.09666 4.3638 4.281 4.3738
D995_11_10 rep018 trilnormcave I1723 0.192229 0.4136 0.233 0.6554
D995_11_10 rep018 trilnormcave I1724 0.99872 0.5497 0.3661 0.7748
D995_11_10 rep018 trilnormcave I1725 1.0345 0.6791 0.4823 0.8645
D995_11_10 rep018 trilnormcave I1726 1.15144 0.8535 0.661 1.0465
D995_11_10 rep018 trilnormcave I1727 1.83923 1.9942 1.6793 2.065
D995_11_10 rep018 trilnormcave I1728 1.28793 0.8587 0.654 1.2101
D995_11_10 rep018 trilnormcave I1729 1.76766 1.7157 1.5679 2.2779
D995_11_10 rep018 trilnormcave I1730 2.61239 1.9435 1.8619 2.6774
D995_11_10 rep018 trilnormcave I1731 2.95926 2.1762 2.0918 2.9678
D995_11_10 rep018 trilnormcave I1732 3.01703 2.5265 2.5231 3.6069
D995_11_10 rep018 trilnormcave I1733 4.03096 4.1293 4.2007 4.4924
D995_11_10 rep018 trilnormcave I1734 4.70316 4.5716 4.6304 5.4653
D995_11_10 rep018 trilnormcave I1735 6.12372 6.0145 5.2407 6.0307
D995_11_10 rep018 trilnormcave I1736 7.3453 7.1935 6.7553 7.34
D995_11_10 rep018 trilnormcave I1737 7.71323 7.3674 6.9544 7.4904
D995_11_10 rep018 trilnormcave I1738 8.70316 8.1021 7.6335 8.3872
D995_11_10 rep018 trilnormcave I1739 10.9379 9.9057 9.3963 10.1569
D995_11_10 rep018 trilnormcave I1740 11.505 10.907 10.4552 11.1532
D995_11_10 rep018 trilnormcave I1741 12.8913 12.8033 12.394 13.0421
D995_11_10 rep018 trilnormcave I1742 13.1875 12.9739 12.6508 13.2116
D995_11_10 rep018 trilnormcave I1743 16.4934 16.2853 16.1368 17.0929
D995_11_10 rep018 trilnormcave I1744 16.8382 16.4374 16.4094 17.1449
D995_11_10 rep018 trilnormcave I1745 17.1254 17.1262 17.065 17.5659
D995_11_10 rep018 trilnormcave I1746 13.2879 13.5778 13.3397 13.7187
D995_11_10 rep018 trilnormcave I1747 14.0801 14.1529 14.0685 14.2192
D995_11_10 rep018 trilnormcave I1748 13.3453 13.7251 13.5593 13.8373
D995_11_10 rep018 trilnormcave I1749 3.0345 2.3776 2.2901 3.0715
D995_11_10 rep018 trilnormcave I1750 5.15144 4.4408 4.0066 4.87
D995_11_10 rep018 trilnormcave I1751 3.28793 2.3731 2.3493 3.1639
D995_11_10 rep018 trilnormcave I1752 5.60602 3.7058 4.0231 5.1437
D995_11_10 rep018 trilnormcave I1753 6.66044 5.2556 5.79 6.7284
D995_11_10 rep018 trilnormcave I1754 6.74161 5.3677 5.9665 6.9432
D995_11_10 rep018 trilnormcave I1755 6.91529 5.65 6.1896 7.2291
D995_11_10 rep018 trilnormcave I1756 7.35283 7.1412 7.1225 7.8138
D995_11_10 rep018 trilnormcave I1757 7.50996 7.9285 7.7909 8.1285
D995_11_10 rep018 trilnormcave I1758 8.77656 8.2229 7.7432 8.6624
D995_11_10 rep018 trilnormcave I1759 10.4934 9.4074 9.0172 9.6618
D995_11_10 rep018 trilnormcave I1760 10.5575 9.9438 9.5284 10.1832
D995_11_10 rep018 trilnormcave I1761 14.7032 14.026 13.68 14.4723
D995_11_10 rep018 trilnormcave I1762 15.1116 14.4636 14.3114 14.7144
D995_11_10 rep018 trilnormcave I1763 15.2605 14.7542 14.5976 14.9217
D995_11_10 rep018 trilnormcave I1764 15.6796 15.1507 14.997 16.2502
D995_11_10 rep018 trilnormcave I1765 16.3207 15.8041 15.6735 16.3816
D995_11_10 rep018 trilnormcave I1766 16.8086 16.8555 16.6796 17.1642
D995_11_10 rep018 trilnormcave I1767 17.0974 17.2439 17.0488 17.6203
D995_11_10 rep018 trilnormcave I1768 18.0824 17.7714 17.5509 18.4183
D995_11_10 rep018 trilnormcave I1769 19.2605 18.9206 18.8379 19.7664
D995_11_10 rep018 trilnormcave I1770 17.2605 17.0261 16.8445 17.3058
D995_11_10 rep018 trilnormcave I1771 16.7416 16.0652 15.8944 16.5622
D995_11_10 rep018 trilnormcave I1772 16.7766 16.1765 15.9991 16.6693
D995_11_10 rep018 trilnormcave I1773 18.4934 18.2132 17.7814 18.4869
D995_11_10 rep018 trilnormcave I1774 18.5575 18.542 18.1687 18.8206
D995_11_10 rep018 trilnormcave I1775 19.0512 19.5738 19.1639 19.7185
D995_11_10 rep018 trilnormcave I1776 19.0672 19.6533 19.2824 19.7929
D995_11_10 rep018 trilnormcave I1777 20.1166 20.4564 20.3724 20.4924
D995_11_10 rep018 trilnormcave I1778 20.4934 20.5047 20.1235 20.7034
D995_11_10 rep018 trilnormcave I1779 20.6604 20.6628 20.3739 20.841
D995_11_10 rep018 trilnormcave I1780 20.8382 21.1174 20.7061 21.3649
D995_11_10 rep018 trilnormcave I1781 21.1514 20.8537 20.6118 21.0257
D995_11_10 rep018 trilnormcave I1782 21.6174 20.7639 20.3932 21.1337
D995_11_10 rep018 trilnormcave I1783 6.04724 4.1806 4.5895 5.6275
D995_11_10 rep018 trilnormcave I1784 7.24099 6.5751 6.6526 7.5843
D995_11_10 rep018 trilnormcave I1785 8.80859 8.1235 8.3239 9.3219
D995_11_10 rep018 trilnormcave I186 21.3218 21.3374 21.087 21.5612
D995_11_10 rep018 trilnormcave I215 1.83071 1.7569 1.4477 1.907
D995_11_10 rep018 trilnormcave I240 19.7874 19.4041 19.2493 19.5745
D995_11_10 rep018 trilnormcave I273 21.1638 21.0926 20.7896 21.5054
D995_11_10 rep018 trilnormcave I290 2.66044 2.149 2.0682 2.3634
D995_11_10 rep018 trilnormcave I469 7.11164 5.7847 6.2832 7.4438
D995_11_10 rep018 trilnormcave I506 19.3218 19.2456 19.2415 20.2084
D995_11_10 rep018 trilnormcave I626 9.16385 9.0137 8.6262 9.2393
D995_11_10 rep018 trilnormcave I681 11.4453 10.6818 10.4339 10.8758
D995_11_10 rep018 trilnormcave I799 15.279 14.9039 14.7166 15.0606
D995_11_10 rep018 trilnormcave I806 8.86563 9.3146 8.1896 9.3738
D995_11_10 rep018 trilnormcave I81 21.2205 21.0465 20.8174 21.1895
D995_11_10 rep018 trilnormcave I831 4.05812 3.8855 3.7414 3.9158
D995_11_10 rep018 trilnormcave I910 10.3613 10.27 9.8974 10.2803
D995_11_10 rep019 trilnorm I1 0 0.2537 -0.3277 0.9671
D995_11_10 rep019 trilnorm I108 2.91529 3.5169 1.7876 3.5188
D995_11_10 rep019 trilnorm I109 3.67964 3.978 3.1252 4.0337
D995_11_10 rep019 trilnorm I1158 2.55746 2.8339 2.24 2.9233
D995_11_10 rep019 trilnorm I1657 14.8086 14.7208 14.6062 16.047
D995_11_10 rep019 trilnorm I1721 4.77656 5.1852 4.0749 5.4935
D995_11_10 rep019 trilnorm I1782 21.686 20.6667 20.4798 21.7166
D995_11_10 rep019 trilnorm I1786 0.192229 0.3327 -0.0362 1.0723
D995_11_10 rep019 trilnorm I1787 0.320381 0.3985 0.0941 1.1105
D995_11_10 rep019 trilnorm I1788 0.557463 0.515 0.2053 1.1115
D995_11_10 rep019 trilnorm I1789 0.741606 0.6808 0.3621 1.1696
D995_11_10 rep019 trilnorm I1790 0.89126 0.7789 0.4639 1.245
D995_11_10 rep019 trilnorm I1791 0.915289 0.9412 0.6568 1.4334
D995_11_10 rep019 trilnorm I1792 1.78985 1.9539 1.8141 2.4924
D995_11_10 rep019 trilnorm I1793 4.66044 4.7506 3.7794 5.7845
D995_11_10 rep019 trilnorm I1794 4.74161 4.8376 4.0102 5.7855
D995_11_10 rep019 trilnorm I1795 4.80859 4.939 4.1931 5.8013
D995_11_10 rep019 trilnorm I1796 6.49339 6.5829 6.2857 6.964
D995_11_10 rep019 trilnorm I1797 6.55746 6.6611 6.4118 7.0986
D995_11_10 rep019 trilnorm I1798 6.70316 6.7545 6.5282 7.3506
D995_11_10 rep019 trilnorm I1799 6.74161 6.8799 6.6575 7.4853
D995_11_10 rep019 trilnorm I1800 9.59025 9.5546 8.8637 9.6996
D995_11_10 rep019 trilnorm I1801 8.55746 7.8818 8.127 9.4268
D995_11_10 rep019 trilnorm I1802 8.61239 7.9348 8.1571 9.4278
D995_11_10 rep019 trilnorm I1803 8.77656 8.1627 8.379 9.5335
D995_11_10 rep019 trilnorm I1804 8.89126 8.3536 8.5249 9.5808
D995_11_10 rep019 trilnorm I1805 10.5575 10.7636 9.8261 11.0508
D995_11_10 rep019 trilnorm I1806 10.9379 11.0444 10.3321 11.5197
D995_11_10 rep019 trilnorm I1807 11.017 11.2011 10.5228 11.7991
D995_11_10 rep019 trilnorm I1808 12.5575 11.777 11.4326 13.2484
D995_11_10 rep019 trilnorm I1809 14.4934 14.0705 14.2106 15.856
D995_11_10 rep019 trilnorm I1810 14.6124 14.194 14.3583 15.8744
D995_11_10 rep019 trilnorm I1811 11.8392 12.1185 11.6635 12.2609
D995_11_10 rep019 trilnorm I1812 11.8063 12.1837 11.6296 12.281
D995_11_10 rep019 trilnorm I1813 12.6124 12.5696 12.1244 12.7555
D995_11_10 rep019 trilnorm I1814 12.8382 13.0037 12.5903 13.4224
D995_11_10 rep019 trilnorm I1815 14.8913 15.2276 15.196 16.2903
D995_11_10 rep019 trilnorm I1816 15.3816 16.0923 15.4362 16.4924
D995_11_10 rep019 trilnorm I1817 16.4934 17.5295 16.2568 17.7243
D995_11_10 rep019 trilnorm I1818 16.7766 17.7295 16.9457 18.046
D995_11_10 rep019 trilnorm I1819 17.6463 18.3993 17.875 19.374
D995_11_10 rep019 trilnorm I1820 18.7766 19.0011 18.5985 19.7075
D995_11_10 rep019 trilnorm I1821 19.6249 19.9506 19.7215 20.073
D995_11_10 rep019 trilnorm I1822 20.1094 20.0786 19.8004 20.1565
D995_11_10 rep019 trilnorm I1823 19.8597 19.8521 19.4128 20.8001
D995_11_10 rep019 trilnorm I1824 20.5575 20.7625 20.5768 21.6811
D995_11_10 rep019 trilnorm I1825 21.1638 21.3565 20.9993 21.9287
D995_11_10 rep019 trilnorm I1826 20.8656 20.9797 20.9019 22.0525
D995_11_10 rep019 trilnorm I1827 18.4934 19.6128 18.3305 19.8285
D995_11_10 rep019 trilnorm I1828 18.8086 19.9383 19.3269 20.4924
D995_11_10 rep019 trilnorm I1829 15.6174 15.4424 15.3311 16.417
D995_11_10 rep019 trilnorm I1830 10.6604 11.0845 10.2755 11.2299
D995_11_10 rep019 trilnorm I1831 12.7416 13.29 12.6007 13.4691
D995_11_10 rep019 trilnorm I1832 12.7766 13.8347 13.2346 14.0976
D995_11_10 rep019 trilnorm I1833 13.3376 14.1901 13.898 14.4924
D995_11_10 rep019 trilnorm I1834 12.8086 13.3719 12.72 13.5307
D995_11_10 rep019 trilnorm I1835 13.1386 13.5644 13.1334 13.6498
D995_11_10 rep019 trilnorm I1836 14.0166 14.1986 13.908 14.2668
D995_11_10 rep019 trilnorm I1837 14.6604 14.0349 13.2657 14.4091
D995_11_10 rep019 trilnorm I1838 15.0512 14.8129 14.1652 15.212
D995_11_10 rep019 trilnorm I1839 16.6604 16.3751 16.1926 17.1711
D995_11_10 rep019 trilnorm I1840 16.8382 16.4928 16.3382 17.3334
D995_11_10 rep019 trilnorm I1841 16.9795 16.584 16.4519 17.4591
D995_11_10 rep019 trilnorm I1842 17.0512 16.8777 16.7663 17.5572
D995_11_10 rep019 trilnorm I1843 18.3016 18.3918 18.3854 18.4924
D995_11_10 rep019 trilnorm I1844 18.5575 18.4925 18.464 19.1357
D995_11_10 rep019 trilnorm I1845 19.8696 19.8281 19.0228 19.8642
D995_11_10 rep019 trilnorm I1846 18.9153 19.1188 19.045 20.0594
D995_11_10 rep019 trilnorm I1847 20.6604 20.2914 20.2938 21.8392
D995_11_10 rep019 trilnorm I1848 19.0345 19.3313 19.2932 20.1462
D995_11_10 rep019 trilnorm I1849 11.2205 11.4718 10.8379 11.5322
D995_11_10 rep019 trilnorm I1850 8.80859 8.0728 8.2672 9.4601
D995_11_10 rep019 trilnorm I1851 8.86563 8.1458 8.3134 9.4763
D995_11_10 rep019 trilnorm I1852 8.74161 9.2254 8.7701 10.2548
D995_11_10 rep019 trilnorm I1853 9.33761 10.1476 9.2818 10.4924
D995_11_10 rep019 trilnorm I1854 10.7416 10.3267 9.5747 11.3702
D995_11_10 rep019 trilnorm I1855 10.9795 10.966 10.2976 11.611
D995_11_10 rep019 trilnorm I1856 7.0345 7.1827 6.817 7.4265
D995_11_10 rep019 trilnorm I1857 7.0974 7.3211 6.9113 7.5812
D995_11_10 rep019 trilnorm I1858 9.36023 9.2937 8.5384 9.5871
D995_11_10 rep019 trilnorm I1859 6.99872 6.9975 6.5774 7.2586
D995_11_10 rep019 trilnorm I1860 7.22048 7.1122 6.6787 7.379
D995_11_10 rep019 trilnorm I1861 7.78744 7.4523 6.9358 7.7041
D995_11_10 rep019 trilnorm I1862 2.23845 2.4007 2.2811 2.4924
D995_11_10 rep019 trilnorm I1863 0.808595 0.7648 0.4448 1.208
D995_11_10 rep019 trilnorm I1864 2.04354 1.8472 1.4127 1.9619
D995_11_10 rep019 trilnorm I1865 1.16385 0.6446 0.486 1.8768
D995_11_10 rep019 trilnorm I1866 2.49339 2.0161 1.0713 2.7394
D995_11_10 rep019 trilnorm I1867 2.9795 2.4889 1.6457 2.9225
D995_11_10 rep019 trilnorm I1868 3.13863 2.7141 1.8964 3.0945
D995_11_10 rep019 trilnorm I1869 2.74161 2.2989 1.3121 3.0928
D995_11_10 rep019 trilnorm I1870 3.91369 3.6228 3.0165 4.4545
D995_11_10 rep019 trilnorm I1871 4.49339 4.0308 3.6597 5.1015
D995_11_10 rep019 trilnorm I1872 5.79697 4.5928 4.3446 5.7127
D995_11_10 rep019 trilnorm I1873 5.01703 4.4018 4.1282 5.4844
D995_11_10 rep019 trilnorm I1874 5.18751 4.7176 4.5149 5.5376
D995_11_10 rep019 trilnorm I1875 5.27899 5.016 4.8019 5.6285
D995_11_10 rep019 trilnorm I1876 6.04724 5.9408 5.6641 6.1498
D995_11_10 rep019 trilnorm I196 15.2879 14.3514 14.5354 15.9378
D995_11_10 rep019 trilnorm I198 13.1759 13.7732 12.512 13.8411
D995_11_10 rep019 trilnorm I317 0.416495 0.5892 0.4147 1.6232
D995_11_10 rep019 trilnorm I334 6.91529 7.9876 7.2666 8.0257
D995_11_10 rep019 trilnorm I449 11.6463 11.891 11.3848 12.0031
D995_11_10 rep019 trilnorm I610 19.0672 19.4138 19.3702 20.1515
D995_11_10 rep019 trilnorm I708 16.9987 16.6361 16.5236 17.5795
D995_11_10 rep019 trilnorm I792 20.9795 21.3517 21.2594 22.2176
D995_11_10 rep019 trilnorm I806 9.73868 9.4895 9.0717 9.6562
D995_11_10 rep019 trilnorm I822 1.54772 1.526 1.6072 2.2617
D995_11_10 rep019 trilnorm I995 15.2098 15.1281 14.5777 15.3654
D995_11_10 rep019 trilnormvex I1 0 -1.0811 -3.2848 0.4715
D995_11_10 rep019 trilnormvex I108 2.91529 1.1169 2.0781 3.8168
D995_11_10 rep019 trilnormvex I109 3.67964 2.7529 3.3262 4.3197
D995_11_10 rep019 trilnormvex I1158 2.55746 1.7014 1.4535 2.0308
D995_11_10 rep019 trilnormvex I1657 14.8086 15.7822 14.2196 15.9537
D995_11_10 rep019 trilnormvex I1721 4.77656 4.3198 3.598 4.7504
D995_11_10 rep019 trilnormvex I1782 21.686 20.6408 20.5828 22.3196
D995_11_10 rep019 trilnormvex I1786 0.192229 -0.6439 -0.7839 1.0722
D995_11_10 rep019 trilnormvex I1787 0.320381 -0.4767 -0.3511 1.1611
D995_11_10 rep019 trilnormvex I1788 0.557463 0.1396 0.215 1.2438
D995_11_10 rep019 trilnormvex I1789 0.741606 0.3607 0.5749 1.6018
D995_11_10 rep019 trilnormvex I1790 0.89126 0.6677 0.7275 1.8429
D995_11_10 rep019 trilnormvex I1791 0.915289 0.7907 0.8235 2.0268
D995_11_10 rep019 trilnormvex I1792 1.78985 1.2303 1.2758 2.4924
D995_11_10 rep019 trilnormvex I1793 4.66044 2.05 2.278 4.9119
D995_11_10 rep019 trilnormvex I1794 4.74161 3.678 2.9988 5.5418
D995_11_10 rep019 trilnormvex I1795 4.80859 3.8273 3.6386 5.8551
D995_11_10 rep019 trilnormvex I1796 6.49339 4.9954 4.8441 6.3452
D995_11_10 rep019 trilnormvex I1797 6.55746 5.3806 5.5061 6.8501
D995_11_10 rep019 trilnormvex I1798 6.70316 5.5596 5.6935 7.0492
D995_11_10 rep019 trilnormvex I1799 6.74161 5.9145 5.8887 7.1167
D995_11_10 rep019 trilnormvex I1800 9.59025 9.9821 9.4284 10.1878
D995_11_10 rep019 trilnormvex I1801 8.55746 6.6947 7.5987 9.4086
