scenario rep k nodeName trueNodeAge estNodeAge
scenario5 rep014 100 I14 36.5605 32.9147
scenario5 rep014 100 I15 9.61193 13.33
scenario5 rep014 100 I16 18.552 23.9221
scenario5 rep014 100 I17 64.4724 78.5749
scenario5 rep014 100 I18 7.12688 12.367
scenario5 rep014 100 I19 12.9639 14.5328
scenario5 rep014 100 I2 45.1116 24.4705
scenario5 rep014 100 I20 16.3031 14.6677
scenario5 rep014 100 I21 24.8599 17.4829
scenario5 rep014 100 I22 30.0471 17.6641
scenario5 rep014 100 I23 32.4873 36.3962
scenario5 rep014 100 I24 31.6844 17.8263
scenario5 rep014 100 I25 33.9221 22.2166
scenario5 rep014 100 I26 37.7111 28.5041
scenario5 rep014 100 I27 39.3061 28.67
scenario5 rep014 100 I28 49.2904 43.4406
scenario5 rep014 100 I29 54.541 41.1717
scenario5 rep014 100 I3 53.1728 52.9163
scenario5 rep014 100 I30 8.64398 12.5043
scenario5 rep014 100 I31 18.7662 15.0486
scenario5 rep014 100 I32 20.3792 15.226
scenario5 rep014 100 I33 39.6276 51.7589
scenario5 rep014 100 I34 15.3699 25.1137
scenario5 rep014 100 I35 16.5318 27.1441
scenario5 rep014 100 I36 17.1885 25.9667
scenario5 rep014 100 I37 18.0794 27.1362
scenario5 rep014 100 I38 24.2807 33.3565
scenario5 rep014 100 I39 25.3912 33.8339
scenario5 rep014 100 I4 4.29313 10.7142
scenario5 rep014 100 I40 26.2688 34.012
scenario5 rep014 100 I41 27.3794 35.1351
scenario5 rep014 100 I42 33.9127 51.5357
scenario5 rep014 100 I43 41.7203 51.8992
scenario5 rep014 100 I44 43.2265 53.4118
scenario5 rep014 100 I45 48.2767 55.1196
scenario5 rep014 100 I46 56.6923 99.1143
scenario5 rep014 100 I47 76.9586 117.1465
scenario5 rep014 100 I48 79.3105 117.5467
scenario5 rep014 100 I49 52.3546 62.6891
scenario5 rep014 100 I5 9.33696 13.1121
scenario5 rep014 100 I50 58.469 86.6658
scenario5 rep014 100 I51 83.0134 112.9481
scenario5 rep014 100 I52 83.4521 114.9658
scenario5 rep014 100 I53 83.7694 116.4581
scenario5 rep014 100 I54 87.5096 119.0681
scenario5 rep014 100 I55 26.0402 34.372
scenario5 rep014 100 I56 26.8496 36.2766
scenario5 rep014 100 I57 28.4881 36.7165
scenario5 rep014 100 I58 45.7523 58.8479
scenario5 rep014 100 I59 89.2963 60.2162
scenario5 rep014 100 I6 33.1967 25.1009
scenario5 rep014 100 I60 31.2313 38.3287
scenario5 rep014 100 I61 31.807 38.7574
scenario5 rep014 100 I62 34.9944 38.9281
scenario5 rep014 100 I63 32.6694 38.9438
scenario5 rep014 100 I64 33.8687 40.2516
scenario5 rep014 100 I65 41.6289 45.0627
scenario5 rep014 100 I66 44.4088 49.2759
scenario5 rep014 100 I67 55.5269 109.6612
scenario5 rep014 100 I68 33.642 38.6835
scenario5 rep014 100 I69 33.6432 38.8338
scenario5 rep014 100 I7 6.9627 11.724
scenario5 rep014 100 I70 39.5374 42.3116
scenario5 rep014 100 I71 41.25 42.4814
scenario5 rep014 100 I72 35.6755 40.8608
scenario5 rep014 100 I73 36.3187 41.5545
scenario5 rep014 100 I74 37.3101 41.7202
scenario5 rep014 100 I8 7.23236 12.6891
scenario5 rep014 100 I9 16.9771 15.535
scenario5 rep014 10 I0 0 9.1387
scenario5 rep014 10 I1 1.89772 9.1962
scenario5 rep014 10 I10 24.4452 46.4034
scenario5 rep014 10 I11 8.33087 13.074
scenario5 rep014 10 I12 52.2788 124.9796
scenario5 rep014 10 I13 8.5159 13.1304
scenario5 rep014 10 I14 36.5605 38.8416
scenario5 rep014 10 I15 9.61193 13.2855
scenario5 rep014 10 I16 18.552 90.3356
scenario5 rep014 10 I17 64.4724 110.2037
scenario5 rep014 10 I18 7.12688 12.2381
scenario5 rep014 10 I19 12.9639 13.8649
scenario5 rep014 10 I2 45.1116 27.6424
scenario5 rep014 10 I20 16.3031 24.4148
scenario5 rep014 10 I21 24.8599 28.6292
scenario5 rep014 10 I22 30.0471 28.6783
scenario5 rep014 10 I23 32.4873 64.6879
scenario5 rep014 10 I24 31.6844 28.7252
scenario5 rep014 10 I25 33.9221 29.8841
scenario5 rep014 10 I26 37.7111 32.2649
scenario5 rep014 10 I27 39.3061 32.5409
scenario5 rep014 10 I28 49.2904 52.1974
scenario5 rep014 10 I29 54.541 72.1049
scenario5 rep014 10 I3 53.1728 31.0025
scenario5 rep014 10 I30 8.64398 12.2935
scenario5 rep014 10 I31 18.7662 13.7665
scenario5 rep014 10 I32 20.3792 13.8261
scenario5 rep014 10 I33 39.6276 15.3165
scenario5 rep014 10 I34 15.3699 27.4913
scenario5 rep014 10 I35 16.5318 29.8794
scenario5 rep014 10 I36 17.1885 28.1729
scenario5 rep014 10 I37 18.0794 34.4959
scenario5 rep014 10 I38 24.2807 36.4253
scenario5 rep014 10 I39 25.3912 36.5967
scenario5 rep014 10 I4 4.29313 11.7788
scenario5 rep014 10 I40 26.2688 36.6535
scenario5 rep014 10 I41 27.3794 37.7172
scenario5 rep014 10 I42 33.9127 46.7394
scenario5 rep014 10 I43 41.7203 46.8447
scenario5 rep014 10 I44 43.2265 49.2529
scenario5 rep014 10 I45 48.2767 50.6097
scenario5 rep014 10 I46 56.6923 59.6309
scenario5 rep014 10 I47 76.9586 115.7771
scenario5 rep014 10 I48 79.3105 115.8959
scenario5 rep014 10 I49 52.3546 69.4371
scenario5 rep014 10 I5 9.33696 12.7161
scenario5 rep014 10 I50 58.469 89.8631
scenario5 rep014 10 I51 83.0134 124.0589
scenario5 rep014 10 I52 83.4521 124.7494
scenario5 rep014 10 I53 83.7694 125.279
scenario5 rep014 10 I54 87.5096 128.6497
scenario5 rep014 10 I55 26.0402 36.7754
scenario5 rep014 10 I56 26.8496 37.7191
scenario5 rep014 10 I57 28.4881 37.9666
scenario5 rep014 10 I58 45.7523 91.3458
scenario5 rep014 10 I59 89.2963 92.449
scenario5 rep014 10 I6 33.1967 110.097
scenario5 rep014 10 I60 31.2313 38.0387
scenario5 rep014 10 I61 31.807 38.1406
scenario5 rep014 10 I62 34.9944 38.1949
scenario5 rep014 10 I63 32.6694 38.1942
scenario5 rep014 10 I64 33.8687 38.9171
scenario5 rep014 10 I65 41.6289 87.2296
scenario5 rep014 10 I66 44.4088 98.5144
scenario5 rep014 10 I67 55.5269 116.7723
scenario5 rep014 10 I68 33.642 38.195
scenario5 rep014 10 I69 33.6432 38.2525
scenario5 rep014 10 I7 6.9627 12.026
scenario5 rep014 10 I70 39.5374 44.9839
scenario5 rep014 10 I71 41.25 45.0374
scenario5 rep014 10 I72 35.6755 39.2282
scenario5 rep014 10 I73 36.3187 39.8853
scenario5 rep014 10 I74 37.3101 39.9485
scenario5 rep014 10 I8 7.23236 13.0165
scenario5 rep014 10 I9 16.9771 15.2106
scenario5 rep015 100 I0 0 -1.0341
scenario5 rep015 100 I1 1.89772 0.2469
scenario5 rep015 100 I10 24.4452 8.2591
scenario5 rep015 100 I11 8.33087 5.1244
scenario5 rep015 100 I12 52.2788 30.0329
scenario5 rep015 100 I13 8.5159 5.3419
scenario5 rep015 100 I14 36.5605 32.9389
scenario5 rep015 100 I15 9.61193 5.5341
scenario5 rep015 100 I16 18.552 11.4335
scenario5 rep015 100 I17 64.4724 54.9979
scenario5 rep015 100 I18 7.12688 4.858
scenario5 rep015 100 I19 12.9639 9.0361
scenario5 rep015 100 I2 45.1116 57.1227
scenario5 rep015 100 I20 16.3031 11.3111
scenario5 rep015 100 I21 24.8599 13.4197
scenario5 rep015 100 I22 30.0471 13.5855
scenario5 rep015 100 I23 32.4873 13.7827
scenario5 rep015 100 I24 31.6844 19.8726
scenario5 rep015 100 I25 33.9221 22.2711
scenario5 rep015 100 I26 37.7111 29.8646
scenario5 rep015 100 I27 39.3061 30.6548
scenario5 rep015 100 I28 49.2904 79.4715
scenario5 rep015 100 I29 54.541 56.1725
scenario5 rep015 100 I3 53.1728 80.9666
scenario5 rep015 100 I30 8.64398 5.1016
scenario5 rep015 100 I31 18.7662 79.7744
scenario5 rep015 100 I32 20.3792 80.0132
scenario5 rep015 100 I33 39.6276 116.3505
scenario5 rep015 100 I34 15.3699 25.5955
scenario5 rep015 100 I35 16.5318 25.8167
scenario5 rep015 100 I36 17.1885 27.204
scenario5 rep015 100 I37 18.0794 27.4451
scenario5 rep015 100 I38 24.2807 30.4739
scenario5 rep015 100 I39 25.3912 31.7912
scenario5 rep015 100 I4 4.29313 3.1842
scenario5 rep015 100 I40 26.2688 33.4103
scenario5 rep015 100 I41 27.3794 33.6337
scenario5 rep015 100 I42 33.9127 39.2698
scenario5 rep015 100 I43 41.7203 39.9156
scenario5 rep015 100 I44 43.2265 40.1402
scenario5 rep015 100 I45 48.2767 63.9763
scenario5 rep015 100 I46 56.6923 65.7109
scenario5 rep015 100 I47 76.9586 114.8305
scenario5 rep015 100 I48 79.3105 116.158
scenario5 rep015 100 I49 52.3546 66.5329
scenario5 rep015 100 I5 9.33696 11.014
scenario5 rep015 100 I50 58.469 70.7429
scenario5 rep015 100 I51 83.0134 74.9583
scenario5 rep015 100 I52 83.4521 75.7884
scenario5 rep015 100 I53 83.7694 78.0956
scenario5 rep015 100 I54 87.5096 78.3358
scenario5 rep015 100 I55 26.0402 32.5068
scenario5 rep015 100 I56 26.8496 32.7325
scenario5 rep015 100 I57 28.4881 32.9573
scenario5 rep015 100 I58 45.7523 71.6115
scenario5 rep015 100 I59 89.2963 93.2774
scenario5 rep015 100 I6 33.1967 66.0838
scenario5 rep015 100 I60 31.2313 36.0329
scenario5 rep015 100 I61 31.807 36.2427
scenario5 rep015 100 I62 34.9944 36.7162
scenario5 rep015 100 I63 32.6694 36.4751
scenario5 rep015 100 I64 33.8687 37.76
scenario5 rep015 100 I65 41.6289 47.0456
scenario5 rep015 100 I66 44.4088 48.1931
scenario5 rep015 100 I67 55.5269 71.4404
scenario5 rep015 100 I68 33.642 36.2637
scenario5 rep015 100 I69 33.6432 36.4991
scenario5 rep015 100 I7 6.9627 4.6747
scenario5 rep015 100 I70 39.5374 72.1363
scenario5 rep015 100 I71 41.25 73.9084
scenario5 rep015 100 I72 35.6755 36.708
scenario5 rep015 100 I73 36.3187 36.9422
scenario5 rep015 100 I74 37.3101 38.3446
scenario5 rep015 100 I8 7.23236 4.9004
scenario5 rep015 100 I9 16.9771 8.0449
scenario5 rep015 10 I0 0 0.7953
scenario5 rep015 10 I1 1.89772 2.8262
scenario5 rep015 10 I10 24.4452 37.0666
scenario5 rep015 10 I11 8.33087 9.1892
scenario5 rep015 10 I12 52.2788 27.8534
scenario5 rep015 10 I13 8.5159 9.3133
scenario5 rep015 10 I14 36.5605 32.8501
scenario5 rep015 10 I15 9.61193 9.4367
scenario5 rep015 10 I16 18.552 11.2548
scenario5 rep015 10 I17 64.4724 83.1768
scenario5 rep015 10 I18 7.12688 9.0621
scenario5 rep015 10 I19 12.9639 11.2672
scenario5 rep015 10 I2 45.1116 27.9151
scenario5 rep015 10 I20 16.3031 13.3441
scenario5 rep015 10 I21 24.8599 15.9148
scenario5 rep015 10 I22 30.0471 16.0447
scenario5 rep015 10 I23 32.4873 16.162
scenario5 rep015 10 I24 31.6844 18.3779
scenario5 rep015 10 I25 33.9221 23.3549
scenario5 rep015 10 I26 37.7111 25.9936
scenario5 rep015 10 I27 39.3061 26.6787
scenario5 rep015 10 I28 49.2904 51.0015
scenario5 rep015 10 I29 54.541 39.9133
scenario5 rep015 10 I3 53.1728 41.1749
scenario5 rep015 10 I30 8.64398 9.1902
scenario5 rep015 10 I31 18.7662 119.2695
scenario5 rep015 10 I32 20.3792 119.3735
scenario5 rep015 10 I33 39.6276 129.1302
scenario5 rep015 10 I34 15.3699 14.6277
scenario5 rep015 10 I35 16.5318 14.7599
scenario5 rep015 10 I36 17.1885 15.6943
scenario5 rep015 10 I37 18.0794 15.8215
scenario5 rep015 10 I38 24.2807 17.4777
scenario5 rep015 10 I39 25.3912 18.3226
scenario5 rep015 10 I4 4.29313 7.6899
scenario5 rep015 10 I40 26.2688 19.3929
scenario5 rep015 10 I41 27.3794 19.5252
scenario5 rep015 10 I42 33.9127 22.9947
scenario5 rep015 10 I43 41.7203 23.5401
scenario5 rep015 10 I44 43.2265 23.6745
scenario5 rep015 10 I45 48.2767 69.6569
scenario5 rep015 10 I46 56.6923 70.883
scenario5 rep015 10 I47 76.9586 115.7663
scenario5 rep015 10 I48 79.3105 116.8195
scenario5 rep015 10 I49 52.3546 71.4135
scenario5 rep015 10 I5 9.33696 12.9293
scenario5 rep015 10 I50 58.469 86.2742
scenario5 rep015 10 I51 83.0134 88.4666
scenario5 rep015 10 I52 83.4521 88.99
scenario5 rep015 10 I53 83.7694 114.2292
scenario5 rep015 10 I54 87.5096 114.3611
scenario5 rep015 10 I55 26.0402 18.8469
scenario5 rep015 10 I56 26.8496 18.981
scenario5 rep015 10 I57 28.4881 19.116
scenario5 rep015 10 I58 45.7523 76.1048
scenario5 rep015 10 I59 89.2963 93.9401
scenario5 rep015 10 I6 33.1967 46.0754
scenario5 rep015 10 I60 31.2313 42.218
scenario5 rep015 10 I61 31.807 42.3843
scenario5 rep015 10 I62 34.9944 45.9219
scenario5 rep015 10 I63 32.6694 42.5256
scenario5 rep015 10 I64 33.8687 45.151
scenario5 rep015 10 I65 41.6289 47.9255
scenario5 rep015 10 I66 44.4088 48.7811
scenario5 rep015 10 I67 55.5269 80.2851
scenario5 rep015 10 I68 33.642 42.326
scenario5 rep015 10 I69 33.6432 42.4157
scenario5 rep015 10 I7 6.9627 8.9351
scenario5 rep015 10 I70 39.5374 52.4831
scenario5 rep015 10 I71 41.25 71.5667
scenario5 rep015 10 I72 35.6755 42.5028
scenario5 rep015 10 I73 36.3187 42.6007
scenario5 rep015 10 I74 37.3101 43.091
scenario5 rep015 10 I8 7.23236 9.0627
scenario5 rep015 10 I9 16.9771 36.9319
scenario5 rep016 100 I0 0 -1.6445
scenario5 rep016 100 I1 1.89772 1.0784
scenario5 rep016 100 I10 24.4452 35.6923
scenario5 rep016 100 I11 8.33087 8.7544
scenario5 rep016 100 I12 52.2788 37.2321
scenario5 rep016 100 I13 8.5159 9.0542
scenario5 rep016 100 I14 36.5605 35.7094
scenario5 rep016 100 I15 9.61193 9.3467
scenario5 rep016 100 I16 18.552 19.3635
scenario5 rep016 100 I17 64.4724 38.0228
scenario5 rep016 100 I18 7.12688 2.9398
scenario5 rep016 100 I19 12.9639 8.0826
scenario5 rep016 100 I2 45.1116 35.8092
scenario5 rep016 100 I20 16.3031 8.353
scenario5 rep016 100 I21 24.8599 18.4057
scenario5 rep016 100 I22 30.0471 21.7859
scenario5 rep016 100 I23 32.4873 26.6025
scenario5 rep016 100 I24 31.6844 22.0694
scenario5 rep016 100 I25 33.9221 22.3343
scenario5 rep016 100 I26 37.7111 34.382
scenario5 rep016 100 I27 39.3061 39.0133
scenario5 rep016 100 I28 49.2904 41.7519
scenario5 rep016 100 I29 54.541 44.8806
scenario5 rep016 100 I3 53.1728 45.118
scenario5 rep016 100 I30 8.64398 9.6378
scenario5 rep016 100 I31 18.7662 25.3099
scenario5 rep016 100 I32 20.3792 41.2051
scenario5 rep016 100 I33 39.6276 58.1742
scenario5 rep016 100 I34 15.3699 16.7267
scenario5 rep016 100 I35 16.5318 17.1276
scenario5 rep016 100 I36 17.1885 17.9018
scenario5 rep016 100 I37 18.0794 18.559
scenario5 rep016 100 I38 24.2807 32.1855
scenario5 rep016 100 I39 25.3912 33.3742
scenario5 rep016 100 I4 4.29313 1.3563
scenario5 rep016 100 I40 26.2688 33.6698
scenario5 rep016 100 I41 27.3794 33.9734
scenario5 rep016 100 I42 33.9127 45.6187
scenario5 rep016 100 I43 41.7203 48.9196
scenario5 rep016 100 I44 43.2265 50.2689
scenario5 rep016 100 I45 48.2767 55.4782
scenario5 rep016 100 I46 56.6923 63.2742
scenario5 rep016 100 I47 76.9586 69.58
scenario5 rep016 100 I48 79.3105 70.2412
scenario5 rep016 100 I49 52.3546 57.0924
scenario5 rep016 100 I5 9.33696 4.9432
scenario5 rep016 100 I50 58.469 64.9879
scenario5 rep016 100 I51 83.0134 88.2597
scenario5 rep016 100 I52 83.4521 88.559
scenario5 rep016 100 I53 83.7694 90.0937
scenario5 rep016 100 I54 87.5096 92.8408
scenario5 rep016 100 I55 26.0402 33.6484
scenario5 rep016 100 I56 26.8496 34.5031
scenario5 rep016 100 I57 28.4881 34.8091
scenario5 rep016 100 I58 45.7523 77.6493
scenario5 rep016 100 I59 89.2963 117.554
scenario5 rep016 100 I6 33.1967 34.9254
scenario5 rep016 100 I60 31.2313 36.8035
scenario5 rep016 100 I61 31.807 37.1312
scenario5 rep016 100 I62 34.9944 42.6927
scenario5 rep016 100 I63 32.6694 37.4564
scenario5 rep016 100 I64 33.8687 37.7569
scenario5 rep016 100 I65 41.6289 98.9914
scenario5 rep016 100 I66 44.4088 100.7855
scenario5 rep016 100 I67 55.5269 104.8267
scenario5 rep016 100 I68 33.642 37.0466
scenario5 rep016 100 I69 33.6432 37.2845
scenario5 rep016 100 I7 6.9627 2.6447
scenario5 rep016 100 I70 39.5374 59.8573
scenario5 rep016 100 I71 41.25 60.1248
scenario5 rep016 100 I72 35.6755 39.2953
scenario5 rep016 100 I73 36.3187 40.1484
scenario5 rep016 100 I74 37.3101 40.4089
scenario5 rep016 100 I8 7.23236 3.5373
scenario5 rep016 100 I9 16.9771 35.3851
scenario5 rep016 10 I0 0 -1.9267
scenario5 rep016 10 I1 1.89772 -0.1025
scenario5 rep016 10 I10 24.4452 9.6104
scenario5 rep016 10 I11 8.33087 2.7755
scenario5 rep016 10 I12 52.2788 88.3823
scenario5 rep016 10 I13 8.5159 2.8699
scenario5 rep016 10 I14 36.5605 37.1687
scenario5 rep016 10 I15 9.61193 2.9655
scenario5 rep016 10 I16 18.552 75.6571
scenario5 rep016 10 I17 64.4724 93.2218
scenario5 rep016 10 I18 7.12688 0.2488
scenario5 rep016 10 I19 12.9639 23.8531
scenario5 rep016 10 I2 45.1116 35.9508
scenario5 rep016 10 I20 16.3031 23.8819
scenario5 rep016 10 I21 24.8599 26.2596
scenario5 rep016 10 I22 30.0471 30.2652
scenario5 rep016 10 I23 32.4873 88.4317
scenario5 rep016 10 I24 31.6844 30.3426
scenario5 rep016 10 I25 33.9221 30.4148
scenario5 rep016 10 I26 37.7111 32.2066
scenario5 rep016 10 I27 39.3061 33.1783
scenario5 rep016 10 I28 49.2904 36.8647
scenario5 rep016 10 I29 54.541 38.3649
scenario5 rep016 10 I3 53.1728 95.4344
scenario5 rep016 10 I30 8.64398 0.7633
scenario5 rep016 10 I31 18.7662 38.5298
scenario5 rep016 10 I32 20.3792 84.8108
scenario5 rep016 10 I33 39.6276 98.8796
scenario5 rep016 10 I34 15.3699 16.1965
scenario5 rep016 10 I35 16.5318 16.3453
scenario5 rep016 10 I36 17.1885 17.1401
scenario5 rep016 10 I37 18.0794 17.5985
scenario5 rep016 10 I38 24.2807 38.3004
scenario5 rep016 10 I39 25.3912 39.2541
scenario5 rep016 10 I4 4.29313 -0.0363
scenario5 rep016 10 I40 26.2688 39.3569
scenario5 rep016 10 I41 27.3794 39.4628
scenario5 rep016 10 I42 33.9127 44.782
scenario5 rep016 10 I43 41.7203 49.0147
scenario5 rep016 10 I44 43.2265 50.038
scenario5 rep016 10 I45 48.2767 60.9042
scenario5 rep016 10 I46 56.6923 85.0943
scenario5 rep016 10 I47 76.9586 105.3447
scenario5 rep016 10 I48 79.3105 105.8499
scenario5 rep016 10 I49 52.3546 62.2835
scenario5 rep016 10 I5 9.33696 3.6375
scenario5 rep016 10 I50 58.469 73.6764
scenario5 rep016 10 I51 83.0134 110.4605
scenario5 rep016 10 I52 83.4521 110.5648
scenario5 rep016 10 I53 83.7694 111.7408
scenario5 rep016 10 I54 87.5096 117.9212
scenario5 rep016 10 I55 26.0402 39.3468
scenario5 rep016 10 I56 26.8496 39.8062
scenario5 rep016 10 I57 28.4881 39.9097
scenario5 rep016 10 I58 45.7523 84.6118
scenario5 rep016 10 I59 89.2963 127.041
scenario5 rep016 10 I6 33.1967 16.7055
scenario5 rep016 10 I60 31.2313 41.4444
scenario5 rep016 10 I61 31.807 41.5469
scenario5 rep016 10 I62 34.9944 44.4046
scenario5 rep016 10 I63 32.6694 41.6525
scenario5 rep016 10 I64 33.8687 41.7479
scenario5 rep016 10 I65 41.6289 119.2169
scenario5 rep016 10 I66 44.4088 120.6659
scenario5 rep016 10 I67 55.5269 121.2192
scenario5 rep016 10 I68 33.642 41.532
scenario5 rep016 10 I69 33.6432 41.6167
scenario5 rep016 10 I7 6.9627 0.1786
scenario5 rep016 10 I70 39.5374 43.7329
scenario5 rep016 10 I71 41.25 43.826
scenario5 rep016 10 I72 35.6755 43.3668
scenario5 rep016 10 I73 36.3187 43.6486
scenario5 rep016 10 I74 37.3101 43.7408
scenario5 rep016 10 I8 7.23236 0.4038
scenario5 rep016 10 I9 16.9771 9.5117
scenario5 rep017 100 I0 0 -1.0376
scenario5 rep017 100 I1 1.89772 -0.644
scenario5 rep017 100 I10 24.4452 117.0403
scenario5 rep017 100 I11 8.33087 9.6642
scenario5 rep017 100 I12 52.2788 117.3454
scenario5 rep017 100 I13 8.5159 9.9428
scenario5 rep017 100 I14 36.5605 32.9077
scenario5 rep017 100 I15 9.61193 11.1307
scenario5 rep017 100 I16 18.552 20.7309
scenario5 rep017 100 I17 64.4724 49.5516
scenario5 rep017 100 I18 7.12688 9.3661
scenario5 rep017 100 I19 12.9639 24.5537
scenario5 rep017 100 I2 45.1116 16.1101
scenario5 rep017 100 I20 16.3031 26.0287
scenario5 rep017 100 I21 24.8599 27.515
scenario5 rep017 100 I22 30.0471 28.2128
scenario5 rep017 100 I23 32.4873 28.4065
scenario5 rep017 100 I24 31.6844 28.3109
scenario5 rep017 100 I25 33.9221 29.4525
scenario5 rep017 100 I26 37.7111 30.129
scenario5 rep017 100 I27 39.3061 30.3654
scenario5 rep017 100 I28 49.2904 32.8755
scenario5 rep017 100 I29 54.541 42.8484
scenario5 rep017 100 I3 53.1728 16.2895
scenario5 rep017 100 I30 8.64398 11.7824
scenario5 rep017 100 I31 18.7662 18.5766
scenario5 rep017 100 I32 20.3792 18.7688
scenario5 rep017 100 I33 39.6276 132.9715
scenario5 rep017 100 I34 15.3699 14.4731
scenario5 rep017 100 I35 16.5318 22.9045
scenario5 rep017 100 I36 17.1885 14.6795
scenario5 rep017 100 I37 18.0794 18.6386
scenario5 rep017 100 I38 24.2807 25.0512
scenario5 rep017 100 I39 25.3912 28.6866
scenario5 rep017 100 I4 4.29313 -0.0847
scenario5 rep017 100 I40 26.2688 32.1029
scenario5 rep017 100 I41 27.3794 32.3264
scenario5 rep017 100 I42 33.9127 40.8916
scenario5 rep017 100 I43 41.7203 44.3168
scenario5 rep017 100 I44 43.2265 44.4912
scenario5 rep017 100 I45 48.2767 49.1133
scenario5 rep017 100 I46 56.6923 50.3254
scenario5 rep017 100 I47 76.9586 56.3534
scenario5 rep017 100 I48 79.3105 56.5492
scenario5 rep017 100 I49 52.3546 50.3496
scenario5 rep017 100 I5 9.33696 10.6994
scenario5 rep017 100 I50 58.469 51.6138
scenario5 rep017 100 I51 83.0134 86.7001
scenario5 rep017 100 I52 83.4521 119.9758
scenario5 rep017 100 I53 83.7694 120.1621
scenario5 rep017 100 I54 87.5096 128.7486
scenario5 rep017 100 I55 26.0402 28.8835
scenario5 rep017 100 I56 26.8496 30.5293
scenario5 rep017 100 I57 28.4881 30.7578
scenario5 rep017 100 I58 45.7523 103.2028
scenario5 rep017 100 I59 89.2963 116.3595
scenario5 rep017 100 I6 33.1967 22.3533
scenario5 rep017 100 I60 31.2313 33.7952
scenario5 rep017 100 I61 31.807 34.3456
scenario5 rep017 100 I62 34.9944 38.299
scenario5 rep017 100 I63 32.6694 34.8869
scenario5 rep017 100 I64 33.8687 40.6542
scenario5 rep017 100 I65 41.6289 40.8364
scenario5 rep017 100 I66 44.4088 41.1365
scenario5 rep017 100 I67 55.5269 120.0281
scenario5 rep017 100 I68 33.642 39.8278
scenario5 rep017 100 I69 33.6432 40.0644
scenario5 rep017 100 I7 6.9627 8.0874
scenario5 rep017 100 I70 39.5374 62.8578
scenario5 rep017 100 I71 41.25 67.1242
scenario5 rep017 100 I72 35.6755 42.6534
scenario5 rep017 100 I73 36.3187 44.4774
scenario5 rep017 100 I74 37.3101 44.68
scenario5 rep017 100 I8 7.23236 8.286
scenario5 rep017 100 I9 16.9771 10.6052
scenario5 rep017 10 I0 0 1.3888
scenario5 rep017 10 I1 1.89772 1.5202
scenario5 rep017 10 I10 24.4452 42.438
scenario5 rep017 10 I11 8.33087 11.5533
scenario5 rep017 10 I12 52.2788 101.2456
scenario5 rep017 10 I13 8.5159 11.6826
scenario5 rep017 10 I14 36.5605 32.7911
scenario5 rep017 10 I15 9.61193 12.3256
scenario5 rep017 10 I16 18.552 67.0149
scenario5 rep017 10 I17 64.4724 83.6862
scenario5 rep017 10 I18 7.12688 8.0896
scenario5 rep017 10 I19 12.9639 11.166
scenario5 rep017 10 I2 45.1116 57.7543
scenario5 rep017 10 I20 16.3031 26.4302
scenario5 rep017 10 I21 24.8599 30.3822
scenario5 rep017 10 I22 30.0471 31.9777
scenario5 rep017 10 I23 32.4873 32.069
scenario5 rep017 10 I24 31.6844 32.0693
scenario5 rep017 10 I25 33.9221 34.9178
scenario5 rep017 10 I26 37.7111 36.6894
scenario5 rep017 10 I27 39.3061 41.3473
scenario5 rep017 10 I28 49.2904 46.9375
scenario5 rep017 10 I29 54.541 54.6449
scenario5 rep017 10 I3 53.1728 57.8457
scenario5 rep017 10 I30 8.64398 9.5258
scenario5 rep017 10 I31 18.7662 51.455
scenario5 rep017 10 I32 20.3792 51.544
scenario5 rep017 10 I33 39.6276 89.9923
scenario5 rep017 10 I34 15.3699 25.6699
scenario5 rep017 10 I35 16.5318 28.6753
scenario5 rep017 10 I36 17.1885 25.7652
scenario5 rep017 10 I37 18.0794 35.5399
scenario5 rep017 10 I38 24.2807 36.6132
scenario5 rep017 10 I39 25.3912 37.3065
scenario5 rep017 10 I4 4.29313 1.8367
scenario5 rep017 10 I40 26.2688 39.4958
scenario5 rep017 10 I41 27.3794 39.5843
scenario5 rep017 10 I42 33.9127 40.9642
scenario5 rep017 10 I43 41.7203 42.9932
scenario5 rep017 10 I44 43.2265 43.0764
scenario5 rep017 10 I45 48.2767 51.3462
scenario5 rep017 10 I46 56.6923 52.0279
scenario5 rep017 10 I47 76.9586 114.8946
scenario5 rep017 10 I48 79.3105 114.9789
scenario5 rep017 10 I49 52.3546 52.2697
scenario5 rep017 10 I5 9.33696 6.1085
scenario5 rep017 10 I50 58.469 53.2261
scenario5 rep017 10 I51 83.0134 117.5973
scenario5 rep017 10 I52 83.4521 119.69
scenario5 rep017 10 I53 83.7694 119.7604
scenario5 rep017 10 I54 87.5096 136.3108
scenario5 rep017 10 I55 26.0402 37.3948
scenario5 rep017 10 I56 26.8496 39.596
scenario5 rep017 10 I57 28.4881 39.8164
scenario5 rep017 10 I58 45.7523 81.6055
scenario5 rep017 10 I59 89.2963 83.8263
scenario5 rep017 10 I6 33.1967 39.5649
scenario5 rep017 10 I60 31.2313 42.9891
scenario5 rep017 10 I61 31.807 43.5687
scenario5 rep017 10 I62 34.9944 49.5819
scenario5 rep017 10 I63 32.6694 43.953
scenario5 rep017 10 I64 33.8687 55.5167
scenario5 rep017 10 I65 41.6289 55.6059
scenario5 rep017 10 I66 44.4088 55.7346
scenario5 rep017 10 I67 55.5269 57.3948
scenario5 rep017 10 I68 33.642 43.8813
scenario5 rep017 10 I69 33.6432 43.9555
scenario5 rep017 10 I7 6.9627 7.5894
