clockModel rep method brName estLength trueLength
scenario1 rep082 BEAST_rcla Hedyosmum 57.2119 123.023
scenario1 rep082 BEAST_rcla Helianthus 75.0234 81.531
scenario1 rep082 BEAST_rcla Helwingia 66.4856 66.5
scenario1 rep082 BEAST_rcla I1 31.2953 1.89771
scenario1 rep082 BEAST_rcla I10 5.1701 7.46815
scenario1 rep082 BEAST_rcla I11 4.3468 1.09851
scenario1 rep082 BEAST_rcla I12 16.6274 27.779
scenario1 rep082 BEAST_rcla I13 1.079 0.185028
scenario1 rep082 BEAST_rcla I14 1.3009 3.86045
scenario1 rep082 BEAST_rcla I15 1.5916 1.09603
scenario1 rep082 BEAST_rcla I16 48.5196 8.94009
scenario1 rep082 BEAST_rcla I17 35.0153 45.9205
scenario1 rep082 BEAST_rcla I18 0.8728 0.164182
scenario1 rep082 BEAST_rcla I19 2.6836 5.83703
scenario1 rep082 BEAST_rcla I2 60.5219 31.6116
scenario1 rep082 BEAST_rcla I20 6.2594 3.33915
scenario1 rep082 BEAST_rcla I21 9.2605 8.5569
scenario1 rep082 BEAST_rcla I22 3.029 5.18713
scenario1 rep082 BEAST_rcla I23 19.1267 2.44022
scenario1 rep082 BEAST_rcla I24 2.1274 1.63732
scenario1 rep082 BEAST_rcla I25 1.9768 2.23768
scenario1 rep082 BEAST_rcla I26 2.7337 3.78906
scenario1 rep082 BEAST_rcla I27 2.9015 1.59502
scenario1 rep082 BEAST_rcla I28 6.8984 9.98418
scenario1 rep082 BEAST_rcla I29 5.6766 15.2348
scenario1 rep082 BEAST_rcla I3 9.2987 8.06111
scenario1 rep082 BEAST_rcla I30 2.8875 1.5171
scenario1 rep082 BEAST_rcla I31 1.8652 5.26619
scenario1 rep082 BEAST_rcla I32 2.4998 1.61306
scenario1 rep082 BEAST_rcla I33 21.107 19.2484
scenario1 rep082 BEAST_rcla I34 1.7837 1.86989
scenario1 rep082 BEAST_rcla I35 3.8996 1.16187
scenario1 rep082 BEAST_rcla I36 0.8585 1.81861
scenario1 rep082 BEAST_rcla I37 1.845 0.890909
scenario1 rep082 BEAST_rcla I38 6.2085 6.20129
scenario1 rep082 BEAST_rcla I39 1.1551 1.1105
scenario1 rep082 BEAST_rcla I4 2.5826 2.39542
scenario1 rep082 BEAST_rcla I40 1.8737 0.877635
scenario1 rep082 BEAST_rcla I41 4.5373 1.11055
scenario1 rep082 BEAST_rcla I42 5.6076 6.5333
scenario1 rep082 BEAST_rcla I43 10.5523 7.8076
scenario1 rep082 BEAST_rcla I44 2.4626 1.50626
scenario1 rep082 BEAST_rcla I45 2.0537 5.05022
scenario1 rep082 BEAST_rcla I46 14.956 8.41561
scenario1 rep082 BEAST_rcla I47 7.7178 20.2663
scenario1 rep082 BEAST_rcla I48 4.4371 2.35183
scenario1 rep082 BEAST_rcla I49 6.9073 4.07786
scenario1 rep082 BEAST_rcla I5 10.1197 5.04383
scenario1 rep082 BEAST_rcla I50 5.6948 6.11437
scenario1 rep082 BEAST_rcla I51 19.2915 24.5444
scenario1 rep082 BEAST_rcla I52 9.8916 0.438631
scenario1 rep082 BEAST_rcla I53 4.7557 0.317339
scenario1 rep082 BEAST_rcla I54 13.7627 3.74023
scenario1 rep082 BEAST_rcla I55 1.7663 0.649031
scenario1 rep082 BEAST_rcla I56 5.8467 0.809405
scenario1 rep082 BEAST_rcla I57 8.376 1.6385
scenario1 rep082 BEAST_rcla I58 4.5905 17.2643
scenario1 rep082 BEAST_rcla I59 44.8633 43.5441
scenario1 rep082 BEAST_rcla I6 42.0769 19.6967
scenario1 rep082 BEAST_rcla I60 3.677 4.38172
scenario1 rep082 BEAST_rcla I61 1.2291 0.575665
scenario1 rep082 BEAST_rcla I62 1.5916 3.18741
scenario1 rep082 BEAST_rcla I63 1.8413 0.862363
scenario1 rep082 BEAST_rcla I64 4.5529 1.1993
scenario1 rep082 BEAST_rcla I65 22.0374 7.76023
scenario1 rep082 BEAST_rcla I66 6.3961 2.77986
scenario1 rep082 BEAST_rcla I67 2.0377 11.1181
scenario1 rep082 BEAST_rcla I68 3.3803 2.41062
scenario1 rep082 BEAST_rcla I69 0.9778 0.00128
scenario1 rep082 BEAST_rcla I7 6.1756 2.66957
scenario1 rep082 BEAST_rcla I70 5.1047 5.89418
scenario1 rep082 BEAST_rcla I71 14.8811 1.71254
scenario1 rep082 BEAST_rcla I72 0.9121 2.03222
scenario1 rep082 BEAST_rcla I73 0.8111 0.643278
scenario1 rep082 BEAST_rcla I74 0.756 0.991321
scenario1 rep082 BEAST_rcla I8 1.8728 0.269661
scenario1 rep082 BEAST_rcla I9 79.1956 9.74474
scenario1 rep082 BEAST_rcla Ilex 66.4856 66.5
scenario1 rep082 BEAST_rcla Illicium 84.4118 106.803
scenario1 rep082 BEAST_rcla Itea 49.27 50.7034
scenario1 rep082 BEAST_rcla Japonolirion 119.204 115.14
scenario1 rep082 BEAST_rcla Lilium 114.0475 108.316
scenario1 rep082 BEAST_rcla Liquidambar 94.1333 94.2475
scenario1 rep082 BEAST_rcla Liriodendron 98.8993 87.7211
scenario1 rep082 BEAST_rcla Lonicera 27.3219 52.4904
scenario1 rep082 BEAST_rcla Magnolia 98.8993 87.7211
scenario1 rep082 BEAST_rcla Mauldinia 4.7561 2.33954
scenario1 rep082 BEAST_rcla Meliosma 120.8802 123.468
scenario1 rep082 BEAST_rcla Morus 97.3413 103.681
scenario1 rep082 BEAST_rcla Musa 99.5372 90.7097
scenario1 rep082 BEAST_rcla Myrtales 13.1103 17.7056
scenario1 rep082 BEAST_rcla Nelumbo 107.5046 107.3
scenario1 rep082 BEAST_rcla Nerium 64.9517 63.0414
scenario1 rep082 BEAST_rcla Nicotiana 60.5146 60.6895
scenario1 rep082 BEAST_rcla Nuphar 56.727 86.8275
scenario1 rep082 BEAST_rcla Nymphaea 56.727 86.8273
scenario1 rep082 BEAST_rcla Orontium 113.484 113.5
scenario1 rep082 BEAST_rcla Oryza 100.7589 85.4591
scenario1 rep082 BEAST_rcla Oxalis 79.0788 98.75
scenario1 rep082 BEAST_rcla Pachysandra 122.0763 121.921
scenario1 rep082 BEAST_rcla Pandanus 97.0483 107.513
scenario1 rep082 BEAST_rcla Papaver 122.1986 119.621
scenario1 rep082 BEAST_rcla Paracryphia 27.3219 52.4904
scenario1 rep082 BEAST_rcla Parnassia 79.0788 98.7501
scenario1 rep082 BEAST_rcla Pelargonium 100.602 105.006
scenario1 rep082 BEAST_rcla Persea 101.4753 101.1
scenario1 rep082 BEAST_rcla Picramnia 95.7995 106.131
scenario1 rep082 BEAST_rcla Piper 45.8553 75.5275
scenario1 rep082 BEAST_rcla Pisum 98.1525 104.325
scenario1 rep082 BEAST_rcla Platanus 107.5046 107.3
scenario1 rep082 BEAST_rcla Populus 93.9599 100.463
scenario1 rep082 BEAST_rcla Pterostemon 49.27 50.7034
scenario1 rep082 BEAST_rcla Sapindopsis 13.3756 16.1682
scenario1 rep082 BEAST_rcla Saururus 45.8553 75.5275
scenario1 rep082 BEAST_rcla Schisandra 84.4118 106.803
scenario1 rep082 BEAST_rcla Serenoa 86.9899 87.0001
scenario1 rep082 BEAST_rcla Sparganium 61.0017 61.0683
scenario1 rep082 BEAST_rcla Spathiphyllum 113.484 113.5
scenario1 rep082 BEAST_rcla Spinacia 102.6941 106.087
scenario1 rep082 BEAST_rcla Tapiscia 67.366 95.5911
scenario1 rep082 BEAST_rcla Terminalia 87.4916 87.3001
scenario1 rep082 BEAST_rcla Tricolpites 7.9565 4.85603
scenario1 rep082 BEAST_rcla Trimenia 126.4888 126.5
scenario1 rep082 BEAST_rcla Trithuria 126.5475 126.5
scenario1 rep082 BEAST_rcla Trochodendron 123.9213 122.811
scenario1 rep082 BEAST_rcla Typha 61.0017 61.0685
scenario1 rep082 BEAST_rcla Typhaceae 39.7573 24.3907
scenario1 rep082 BEAST_rcla Virginianthus 23.4496 24.1841
scenario1 rep082 BEAST_rcla Vitis 98.7238 111.512
scenario1 rep082 BEAST_rcla Walkerpollis 2.937 3.88808
scenario1 rep082 BEAST_rcla Ximenia 112.8391 113.731
scenario1 rep082 BEAST_lognorm Acer 59.3477 98.3711
scenario1 rep082 BEAST_lognorm Acorus 155.0719 127.036
scenario1 rep082 BEAST_lognorm Amborella 234.6069 140
scenario1 rep082 BEAST_lognorm Anacostia 20.1538 4.16305
scenario1 rep082 BEAST_lognorm Antirrhinum 53.6306 60.6895
scenario1 rep082 BEAST_lognorm Apostasia 114.5615 106.078
scenario1 rep082 BEAST_lognorm Aquifoliaceae 12.5531 21.1453
scenario1 rep082 BEAST_lognorm Araceae 32.6081 10.197
scenario1 rep082 BEAST_lognorm Archaefructus 63.4671 11.6023
scenario1 rep082 BEAST_lognorm Arecales 19.2111 15.2889
scenario1 rep082 BEAST_lognorm Asarum 106.9617 121.448
scenario1 rep082 BEAST_lognorm Ascarina 71.7312 115.555
scenario1 rep082 BEAST_lognorm Atherosperma 105.7641 103.44
scenario1 rep082 BEAST_lognorm Aucuba 69.9385 83.3077
scenario1 rep082 BEAST_lognorm Austrobaileya 146.6604 130.663
scenario1 rep082 BEAST_lognorm Berberidopsis 105.0899 112.621
scenario1 rep082 BEAST_lognorm Brasenia 78.3074 94.8882
scenario1 rep082 BEAST_lognorm Brunia 48.6207 56.548
scenario1 rep082 BEAST_lognorm Bulnesia 101.3872 106.358
scenario1 rep082 BEAST_lognorm Calamus 86.9939 86.9999
scenario1 rep082 BEAST_lognorm Calycanthus 107.5118 107.3
scenario1 rep082 BEAST_lognorm Canella 126.4936 126.5
scenario1 rep082 BEAST_lognorm Carya 94.9672 95.1
scenario1 rep082 BEAST_lognorm Ceratophyllum 149.4547 131.356
scenario1 rep082 BEAST_lognorm Chloranthus 71.7312 115.555
scenario1 rep082 BEAST_lognorm Cleome 45.5061 84.4731
scenario1 rep082 BEAST_lognorm Cocculus 68.2221 100.372
scenario1 rep082 BEAST_lognorm Coptis 68.2221 100.372
scenario1 rep082 BEAST_lognorm Cornales 4.4009 10.9797
scenario1 rep082 BEAST_lognorm Cornus 87.5037 87.2999
scenario1 rep082 BEAST_lognorm Crossosoma 94.6541 107.331
scenario1 rep082 BEAST_lognorm Cucumis 96.8448 102.69
scenario1 rep082 BEAST_lognorm Daucus 42.0971 56.2306
scenario1 rep082 BEAST_lognorm Dillenia 112.007 113.96
scenario1 rep082 BEAST_lognorm Dioscorea 101.9406 107.513
scenario1 rep082 BEAST_lognorm Drimys 126.4936 126.5
scenario1 rep082 BEAST_lognorm Eichhornia 73.6854 90.7097
scenario1 rep082 BEAST_lognorm Endressinia 33.1578 16.1691
scenario1 rep082 BEAST_lognorm Enkianthus 88.7885 96.7737
scenario1 rep082 BEAST_lognorm Escallonia 58.8557 56.9866
scenario1 rep082 BEAST_lognorm Eucalyptus 87.4939 87.3
scenario1 rep082 BEAST_lognorm Eupomatia 115.5071 115.5
scenario1 rep082 BEAST_lognorm Euptelea 118.2837 121.234
scenario1 rep082 BEAST_lognorm Fagales 1.8776 7.58994
scenario1 rep082 BEAST_lognorm Fagus 94.9672 95.0999
scenario1 rep082 BEAST_lognorm Gossypium 45.5061 84.4734
scenario1 rep082 BEAST_lognorm Grubbia 87.5037 87.3
scenario1 rep082 BEAST_lognorm Gunnera 115.7779 115.719
scenario1 rep082 BEAST_lognorm Hedycarya 101.4954 101.1
scenario1 rep082 BEAST_lognorm Hedyosmum 83.8298 123.023
scenario1 rep082 BEAST_lognorm Helianthus 72.9522 81.531
scenario1 rep082 BEAST_lognorm Helwingia 66.4967 66.5
scenario1 rep082 BEAST_lognorm I1 44.641 1.89771
scenario1 rep082 BEAST_lognorm I10 12.0986 7.46815
scenario1 rep082 BEAST_lognorm I11 8.6727 1.09851
scenario1 rep082 BEAST_lognorm I12 39.153 27.779
scenario1 rep082 BEAST_lognorm I13 3.5332 0.185028
scenario1 rep082 BEAST_lognorm I14 1.7477 3.86045
scenario1 rep082 BEAST_lognorm I15 5.1085 1.09603
scenario1 rep082 BEAST_lognorm I16 33.0616 8.94009
scenario1 rep082 BEAST_lognorm I17 45.2283 45.9205
scenario1 rep082 BEAST_lognorm I18 2.5404 0.164182
scenario1 rep082 BEAST_lognorm I19 5.2097 5.83703
scenario1 rep082 BEAST_lognorm I2 48.1914 31.6116
scenario1 rep082 BEAST_lognorm I20 8.9638 3.33915
scenario1 rep082 BEAST_lognorm I21 10.3774 8.5569
scenario1 rep082 BEAST_lognorm I22 7.13 5.18713
scenario1 rep082 BEAST_lognorm I23 26.66 2.44022
scenario1 rep082 BEAST_lognorm I24 7.8195 1.63732
scenario1 rep082 BEAST_lognorm I25 6.2196 2.23768
scenario1 rep082 BEAST_lognorm I26 8.3565 3.78906
scenario1 rep082 BEAST_lognorm I27 12.2339 1.59502
scenario1 rep082 BEAST_lognorm I28 20.2858 9.98418
scenario1 rep082 BEAST_lognorm I29 8.9426 15.2348
scenario1 rep082 BEAST_lognorm I3 24.8043 8.06111
scenario1 rep082 BEAST_lognorm I30 10.8269 1.5171
scenario1 rep082 BEAST_lognorm I31 8.2488 5.26619
scenario1 rep082 BEAST_lognorm I32 10.1504 1.61306
scenario1 rep082 BEAST_lognorm I33 39.9112 19.2484
scenario1 rep082 BEAST_lognorm I34 2.4381 1.86989
scenario1 rep082 BEAST_lognorm I35 4.8595 1.16187
scenario1 rep082 BEAST_lognorm I36 1.4031 1.81861
scenario1 rep082 BEAST_lognorm I37 2.2819 0.890909
scenario1 rep082 BEAST_lognorm I38 4.6314 6.20129
scenario1 rep082 BEAST_lognorm I39 1.5445 1.1105
scenario1 rep082 BEAST_lognorm I4 17.6033 2.39542
scenario1 rep082 BEAST_lognorm I40 4.1705 0.877635
scenario1 rep082 BEAST_lognorm I41 4.9731 1.11055
scenario1 rep082 BEAST_lognorm I42 5.0192 6.5333
scenario1 rep082 BEAST_lognorm I43 8.166 7.8076
scenario1 rep082 BEAST_lognorm I44 3.1161 1.50626
scenario1 rep082 BEAST_lognorm I45 2.9047 5.05022
scenario1 rep082 BEAST_lognorm I46 15.9453 8.41561
scenario1 rep082 BEAST_lognorm I47 9.6946 20.2663
scenario1 rep082 BEAST_lognorm I48 6.6133 2.35183
scenario1 rep082 BEAST_lognorm I49 6.834 4.07786
scenario1 rep082 BEAST_lognorm I5 25.7022 5.04383
scenario1 rep082 BEAST_lognorm I50 6.0977 6.11437
scenario1 rep082 BEAST_lognorm I51 14.0965 24.5444
scenario1 rep082 BEAST_lognorm I52 10.235 0.438631
scenario1 rep082 BEAST_lognorm I53 6.5236 0.317339
scenario1 rep082 BEAST_lognorm I54 13.8127 3.74023
scenario1 rep082 BEAST_lognorm I55 2.2265 0.649031
scenario1 rep082 BEAST_lognorm I56 4.1415 0.809405
scenario1 rep082 BEAST_lognorm I57 15.0338 1.6385
scenario1 rep082 BEAST_lognorm I58 10.2458 17.2643
scenario1 rep082 BEAST_lognorm I59 41.8453 43.5441
scenario1 rep082 BEAST_lognorm I6 44.862 19.6967
scenario1 rep082 BEAST_lognorm I60 3.3881 4.38172
scenario1 rep082 BEAST_lognorm I61 2.8312 0.575665
scenario1 rep082 BEAST_lognorm I62 2.9569 3.18741
scenario1 rep082 BEAST_lognorm I63 6.992 0.862363
scenario1 rep082 BEAST_lognorm I64 8.4909 1.1993
scenario1 rep082 BEAST_lognorm I65 26.8155 7.76023
scenario1 rep082 BEAST_lognorm I66 7.32 2.77986
scenario1 rep082 BEAST_lognorm I67 6.5216 11.1181
scenario1 rep082 BEAST_lognorm I68 3.0902 2.41062
scenario1 rep082 BEAST_lognorm I69 1.2164 0.00128
scenario1 rep082 BEAST_lognorm I7 9.5406 2.66957
scenario1 rep082 BEAST_lognorm I70 14.577 5.89418
scenario1 rep082 BEAST_lognorm I71 30.0395 1.71254
scenario1 rep082 BEAST_lognorm I72 1.0989 2.03222
scenario1 rep082 BEAST_lognorm I73 1.1068 0.643278
scenario1 rep082 BEAST_lognorm I74 1.1203 0.991321
scenario1 rep082 BEAST_lognorm I8 5.4844 0.269661
scenario1 rep082 BEAST_lognorm I9 73.5079 9.74474
scenario1 rep082 BEAST_lognorm Ilex 66.4967 66.5
scenario1 rep082 BEAST_lognorm Illicium 81.6446 106.803
scenario1 rep082 BEAST_lognorm Itea 40.7406 50.7034
scenario1 rep082 BEAST_lognorm Japonolirion 135.7306 115.14
scenario1 rep082 BEAST_lognorm Lilium 120.7811 108.316
scenario1 rep082 BEAST_lognorm Liquidambar 82.5859 94.2475
scenario1 rep082 BEAST_lognorm Liriodendron 76.3541 87.7211
scenario1 rep082 BEAST_lognorm Lonicera 28.2844 52.4904
scenario1 rep082 BEAST_lognorm Magnolia 76.3541 87.7211
scenario1 rep082 BEAST_lognorm Mauldinia 4.2687 2.33954
scenario1 rep082 BEAST_lognorm Meliosma 119.2349 123.468
scenario1 rep082 BEAST_lognorm Morus 97.9651 103.681
scenario1 rep082 BEAST_lognorm Musa 73.6854 90.7097
scenario1 rep082 BEAST_lognorm Myrtales 11.1953 17.7056
scenario1 rep082 BEAST_lognorm Nelumbo 107.4979 107.3
scenario1 rep082 BEAST_lognorm Nerium 60.2439 63.0414
scenario1 rep082 BEAST_lognorm Nicotiana 53.6306 60.6895
scenario1 rep082 BEAST_lognorm Nuphar 53.5031 86.8275
scenario1 rep082 BEAST_lognorm Nymphaea 53.5031 86.8273
scenario1 rep082 BEAST_lognorm Orontium 113.4999 113.5
scenario1 rep082 BEAST_lognorm Oryza 85.0285 85.4591
scenario1 rep082 BEAST_lognorm Oxalis 55.5542 98.75
scenario1 rep082 BEAST_lognorm Pachysandra 120.4094 121.921
scenario1 rep082 BEAST_lognorm Pandanus 101.9406 107.513
scenario1 rep082 BEAST_lognorm Papaver 108.1333 119.621
scenario1 rep082 BEAST_lognorm Paracryphia 28.2844 52.4904
scenario1 rep082 BEAST_lognorm Parnassia 55.5542 98.7501
scenario1 rep082 BEAST_lognorm Pelargonium 98.6892 105.006
scenario1 rep082 BEAST_lognorm Persea 101.4954 101.1
scenario1 rep082 BEAST_lognorm Picramnia 86.1632 106.131
scenario1 rep082 BEAST_lognorm Piper 61.7333 75.5275
scenario1 rep082 BEAST_lognorm Pisum 99.0719 104.325
scenario1 rep082 BEAST_lognorm Platanus 107.4979 107.3
scenario1 rep082 BEAST_lognorm Populus 85.5937 100.463
scenario1 rep082 BEAST_lognorm Pterostemon 40.7406 50.7034
scenario1 rep082 BEAST_lognorm Sapindopsis 11.737 16.1682
scenario1 rep082 BEAST_lognorm Saururus 61.7333 75.5275
scenario1 rep082 BEAST_lognorm Schisandra 81.6446 106.803
scenario1 rep082 BEAST_lognorm Serenoa 86.9939 87.0001
scenario1 rep082 BEAST_lognorm Sparganium 61.0042 61.0683
scenario1 rep082 BEAST_lognorm Spathiphyllum 113.4999 113.5
scenario1 rep082 BEAST_lognorm Spinacia 100.0706 106.087
scenario1 rep082 BEAST_lognorm Tapiscia 52.0277 95.5911
scenario1 rep082 BEAST_lognorm Terminalia 87.4939 87.3001
scenario1 rep082 BEAST_lognorm Tricolpites 22.9222 4.85603
scenario1 rep082 BEAST_lognorm Trimenia 126.5066 126.5
scenario1 rep082 BEAST_lognorm Trithuria 126.4988 126.5
scenario1 rep082 BEAST_lognorm Trochodendron 122.6913 122.811
scenario1 rep082 BEAST_lognorm Typha 61.0042 61.0685
scenario1 rep082 BEAST_lognorm Typhaceae 24.0244 24.3907
scenario1 rep082 BEAST_lognorm Virginianthus 37.6199 24.1841
scenario1 rep082 BEAST_lognorm Vitis 92.8317 111.512
scenario1 rep082 BEAST_lognorm Walkerpollis 13.5297 3.88808
scenario1 rep082 BEAST_lognorm Ximenia 110.063 113.731
scenario1 rep082 BEAST_strict Acer 58.1801 98.3711
scenario1 rep082 BEAST_strict Acorus 196.9071 127.036
scenario1 rep082 BEAST_strict Amborella 209.1405 140
scenario1 rep082 BEAST_strict Anacostia 1.7594 4.16305
scenario1 rep082 BEAST_strict Antirrhinum 68.3306 60.6895
scenario1 rep082 BEAST_strict Apostasia 173.2731 106.078
scenario1 rep082 BEAST_strict Aquifoliaceae 8.4231 21.1453
scenario1 rep082 BEAST_strict Araceae 81.4822 10.197
scenario1 rep082 BEAST_strict Archaefructus 80.0172 11.6023
scenario1 rep082 BEAST_strict Arecales 80.2874 15.2889
scenario1 rep082 BEAST_strict Asarum 143.8004 121.448
scenario1 rep082 BEAST_strict Ascarina 92.9842 115.555
scenario1 rep082 BEAST_strict Atherosperma 104.6596 103.44
scenario1 rep082 BEAST_strict Aucuba 72.9191 83.3077
scenario1 rep082 BEAST_strict Austrobaileya 128.1674 130.663
scenario1 rep082 BEAST_strict Berberidopsis 97.7391 112.621
scenario1 rep082 BEAST_strict Brasenia 89.138 94.8882
scenario1 rep082 BEAST_strict Brunia 56.052 56.548
scenario1 rep082 BEAST_strict Bulnesia 96.6464 106.358
scenario1 rep082 BEAST_strict Calamus 87.0468 86.9999
scenario1 rep082 BEAST_strict Calycanthus 107.5079 107.3
scenario1 rep082 BEAST_strict Canella 126.5899 126.5
scenario1 rep082 BEAST_strict Carya 94.753 95.1
scenario1 rep082 BEAST_strict Ceratophyllum 193.0999 131.356
scenario1 rep082 BEAST_strict Chloranthus 92.9842 115.555
scenario1 rep082 BEAST_strict Cleome 54.61 84.4731
scenario1 rep082 BEAST_strict Cocculus 90.3146 100.372
scenario1 rep082 BEAST_strict Coptis 90.3146 100.372
scenario1 rep082 BEAST_strict Cornales 0.7477 10.9797
scenario1 rep082 BEAST_strict Cornus 87.3787 87.2999
scenario1 rep082 BEAST_strict Crossosoma 96.6438 107.331
scenario1 rep082 BEAST_strict Cucumis 95.0815 102.69
scenario1 rep082 BEAST_strict Daucus 48.0516 56.2306
scenario1 rep082 BEAST_strict Dillenia 108.3863 113.96
scenario1 rep082 BEAST_strict Dioscorea 177.9818 107.513
scenario1 rep082 BEAST_strict Drimys 126.5899 126.5
scenario1 rep082 BEAST_strict Eichhornia 155.2793 90.7097
scenario1 rep082 BEAST_strict Endressinia 43.6019 16.1691
scenario1 rep082 BEAST_strict Enkianthus 79.9766 96.7737
scenario1 rep082 BEAST_strict Escallonia 66.345 56.9866
scenario1 rep082 BEAST_strict Eucalyptus 87.5894 87.3
scenario1 rep082 BEAST_strict Eupomatia 115.4634 115.5
scenario1 rep082 BEAST_strict Euptelea 123.1065 121.234
scenario1 rep082 BEAST_strict Fagales 0.3286 7.58994
scenario1 rep082 BEAST_strict Fagus 94.753 95.0999
scenario1 rep082 BEAST_strict Gossypium 54.61 84.4734
scenario1 rep082 BEAST_strict Grubbia 87.3787 87.3
scenario1 rep082 BEAST_strict Gunnera 112.9342 115.719
scenario1 rep082 BEAST_strict Hedycarya 101.4456 101.1
scenario1 rep082 BEAST_strict Hedyosmum 96.6036 123.023
scenario1 rep082 BEAST_strict Helianthus 73.0604 81.531
scenario1 rep082 BEAST_strict Helwingia 66.4852 66.5
scenario1 rep082 BEAST_strict I1 2.4433 1.89771
scenario1 rep082 BEAST_strict I10 3.6194 7.46815
scenario1 rep082 BEAST_strict I11 2.9554 1.09851
scenario1 rep082 BEAST_strict I12 48.5753 27.779
scenario1 rep082 BEAST_strict I13 0.8196 0.185028
scenario1 rep082 BEAST_strict I14 2.8483 3.86045
scenario1 rep082 BEAST_strict I15 1.4666 1.09603
scenario1 rep082 BEAST_strict I16 12.9787 8.94009
scenario1 rep082 BEAST_strict I17 46.7972 45.9205
scenario1 rep082 BEAST_strict I18 0.3741 0.164182
scenario1 rep082 BEAST_strict I19 0.8732 5.83703
scenario1 rep082 BEAST_strict I2 37.5421 31.6116
scenario1 rep082 BEAST_strict I20 1.8878 3.33915
scenario1 rep082 BEAST_strict I21 2.3826 8.5569
scenario1 rep082 BEAST_strict I22 1.8383 5.18713
scenario1 rep082 BEAST_strict I23 12.8167 2.44022
scenario1 rep082 BEAST_strict I24 4.9082 1.63732
scenario1 rep082 BEAST_strict I25 12.6172 2.23768
scenario1 rep082 BEAST_strict I26 5.9389 3.78906
scenario1 rep082 BEAST_strict I27 4.1833 1.59502
scenario1 rep082 BEAST_strict I28 7.8715 9.98418
scenario1 rep082 BEAST_strict I29 21.2116 15.2348
scenario1 rep082 BEAST_strict I3 16.2837 8.06111
scenario1 rep082 BEAST_strict I30 4.6804 1.5171
scenario1 rep082 BEAST_strict I31 3.4045 5.26619
scenario1 rep082 BEAST_strict I32 4.0562 1.61306
scenario1 rep082 BEAST_strict I33 28.7357 19.2484
scenario1 rep082 BEAST_strict I34 4.0863 1.86989
scenario1 rep082 BEAST_strict I35 4.4917 1.16187
scenario1 rep082 BEAST_strict I36 1.2512 1.81861
scenario1 rep082 BEAST_strict I37 1.8978 0.890909
scenario1 rep082 BEAST_strict I38 6.3415 6.20129
scenario1 rep082 BEAST_strict I39 3.0215 1.1105
scenario1 rep082 BEAST_strict I4 7.2167 2.39542
scenario1 rep082 BEAST_strict I40 5.2885 0.877635
scenario1 rep082 BEAST_strict I41 6.8851 1.11055
scenario1 rep082 BEAST_strict I42 1.9643 6.5333
scenario1 rep082 BEAST_strict I43 7.6485 7.8076
scenario1 rep082 BEAST_strict I44 8.1497 1.50626
scenario1 rep082 BEAST_strict I45 1.4252 5.05022
scenario1 rep082 BEAST_strict I46 5.6323 8.41561
scenario1 rep082 BEAST_strict I47 2.9126 20.2663
scenario1 rep082 BEAST_strict I48 1.6759 2.35183
scenario1 rep082 BEAST_strict I49 3.643 4.07786
scenario1 rep082 BEAST_strict I5 71.3132 5.04383
scenario1 rep082 BEAST_strict I50 1.848 6.11437
scenario1 rep082 BEAST_strict I51 6.7155 24.5444
scenario1 rep082 BEAST_strict I52 10.2929 0.438631
scenario1 rep082 BEAST_strict I53 8.0004 0.317339
scenario1 rep082 BEAST_strict I54 8.6178 3.74023
scenario1 rep082 BEAST_strict I55 1.5264 0.649031
scenario1 rep082 BEAST_strict I56 6.0558 0.809405
scenario1 rep082 BEAST_strict I57 5.2864 1.6385
scenario1 rep082 BEAST_strict I58 2.3064 17.2643
scenario1 rep082 BEAST_strict I59 53.0629 43.5441
scenario1 rep082 BEAST_strict I6 43.5064 19.6967
scenario1 rep082 BEAST_strict I60 3.2432 4.38172
scenario1 rep082 BEAST_strict I61 0.966 0.575665
scenario1 rep082 BEAST_strict I62 1.0314 3.18741
scenario1 rep082 BEAST_strict I63 1.4775 0.862363
scenario1 rep082 BEAST_strict I64 1.595 1.1993
scenario1 rep082 BEAST_strict I65 36.8687 7.76023
scenario1 rep082 BEAST_strict I66 2.1061 2.77986
scenario1 rep082 BEAST_strict I67 1.464 11.1181
scenario1 rep082 BEAST_strict I68 2.4409 2.41062
scenario1 rep082 BEAST_strict I69 0.5891 0.00128
scenario1 rep082 BEAST_strict I7 1.3262 2.66957
scenario1 rep082 BEAST_strict I70 64.2328 5.89418
scenario1 rep082 BEAST_strict I71 6.7224 1.71254
scenario1 rep082 BEAST_strict I72 0.3725 2.03222
scenario1 rep082 BEAST_strict I73 0.3179 0.643278
scenario1 rep082 BEAST_strict I74 0.2853 0.991321
scenario1 rep082 BEAST_strict I8 36.1337 0.269661
scenario1 rep082 BEAST_strict I9 65.4171 9.74474
scenario1 rep082 BEAST_strict Ilex 66.4852 66.5
scenario1 rep082 BEAST_strict Illicium 82.9016 106.803
scenario1 rep082 BEAST_strict Itea 41.6748 50.7034
scenario1 rep082 BEAST_strict Japonolirion 192.6367 115.14
scenario1 rep082 BEAST_strict Lilium 185.8903 108.316
scenario1 rep082 BEAST_strict Liquidambar 94.7377 94.2475
scenario1 rep082 BEAST_strict Liriodendron 66.8881 87.7211
scenario1 rep082 BEAST_strict Lonicera 39.4338 52.4904
scenario1 rep082 BEAST_strict Magnolia 66.8881 87.7211
scenario1 rep082 BEAST_strict Mauldinia 3.2139 2.33954
